Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 8 Sep 1996 (W36),Bologna FC (1),1-0,1-0,SS Lazio (1)
?,(Sun) 8 Sep 1996 (W36),Cagliari Calcio (1),2-0,1-0,Atalanta BC (1)
?,(Sun) 8 Sep 1996 (W36),ACF Fiorentina (1),2-4,1-2,LR Vicenza Virtus (1)
?,(Sun) 8 Sep 1996 (W36),AC Milan (1),4-1,0-1,Hellas Verona FC (1)
?,(Sun) 8 Sep 1996 (W36),Parma (1),3-0,1-0,SSC Napoli (1)
?,(Sun) 8 Sep 1996 (W36),Perugia (1),1-0,1-0,UC Sampdoria (1)
?,(Sun) 8 Sep 1996 (W36),AC Reggiana (1),1-1,1-1,Juventus (1)
?,(Sun) 8 Sep 1996 (W36),AS Roma (1),3-1,2-0,Piacenza Calcio (1)
?,(Sun) 8 Sep 1996 (W36),Udinese Calcio (1),0-1,0-1,FC Internazionale Milano (1)
?,(Sun) 15 Sep 1996 (W37),Atalanta BC (2),2-2,0-1,ACF Fiorentina (2)
?,(Sun) 15 Sep 1996 (W37),FC Internazionale Milano (2),1-0,0-0,Perugia (2)
?,(Sun) 15 Sep 1996 (W37),Juventus (2),2-1,1-0,Cagliari Calcio (2)
?,(Sun) 15 Sep 1996 (W37),SS Lazio (2),0-1,0-0,Udinese Calcio (2)
?,(Sun) 15 Sep 1996 (W37),SSC Napoli (2),1-0,1-0,AC Reggiana (2)
?,(Sun) 15 Sep 1996 (W37),Piacenza Calcio (2),0-0,0-0,Parma (2)
?,(Sun) 15 Sep 1996 (W37),UC Sampdoria (2),2-1,0-1,AC Milan (2)
?,(Sun) 15 Sep 1996 (W37),Hellas Verona FC (2),0-2,0-1,Bologna FC (2)
?,(Sun) 15 Sep 1996 (W37),LR Vicenza Virtus (2),0-2,0-1,AS Roma (2)
?,(Sun) 22 Sep 1996 (W38),Bologna FC (3),1-2,0-0,AC Milan (3)
?,(Sun) 22 Sep 1996 (W38),Cagliari Calcio (3),1-2,1-2,Udinese Calcio (3)
?,(Sun) 22 Sep 1996 (W38),ACF Fiorentina (3),2-0,1-0,Hellas Verona FC (3)
?,(Sun) 22 Sep 1996 (W38),FC Internazionale Milano (3),1-1,1-0,SS Lazio (3)
?,(Sun) 22 Sep 1996 (W38),SSC Napoli (3),1-1,1-0,Piacenza Calcio (3)
?,(Sun) 22 Sep 1996 (W38),Parma (3),3-2,2-1,AC Reggiana (3)
?,(Sun) 22 Sep 1996 (W38),Perugia (3),1-2,0-0,Juventus (3)
?,(Sun) 22 Sep 1996 (W38),AS Roma (3),1-4,0-0,UC Sampdoria (3)
?,(Sun) 22 Sep 1996 (W38),LR Vicenza Virtus (3),4-1,0-1,Atalanta BC (3)
?,(Sun) 29 Sep 1996 (W39),Atalanta BC (4),1-1,1-1,FC Internazionale Milano (4)
?,(Sun) 29 Sep 1996 (W39),Juventus (4),1-0,1-0,ACF Fiorentina (4)
?,(Sun) 29 Sep 1996 (W39),SS Lazio (4),2-1,1-0,Parma (4)
?,(Sun) 29 Sep 1996 (W39),AC Milan (4),3-0,1-0,Perugia (4)
?,(Sun) 29 Sep 1996 (W39),Piacenza Calcio (4),1-0,1-0,LR Vicenza Virtus (4)
?,(Sun) 29 Sep 1996 (W39),AC Reggiana (4),1-1,0-1,AS Roma (4)
?,(Sun) 29 Sep 1996 (W39),UC Sampdoria (4),0-1,0-0,SSC Napoli (4)
?,(Sun) 29 Sep 1996 (W39),Udinese Calcio (4),2-2,2-1,Bologna FC (4)
?,(Sun) 29 Sep 1996 (W39),Hellas Verona FC (4),2-2,1-2,Cagliari Calcio (4)
?,(Sun) 13 Oct 1996 (W41),Bologna FC (5),2-1,0-0,UC Sampdoria (5)
?,(Sun) 13 Oct 1996 (W41),Cagliari Calcio (5),0-1,0-1,Parma (5)
?,(Sun) 13 Oct 1996 (W41),ACF Fiorentina (5),0-0,0-0,SS Lazio (5)
?,(Sun) 13 Oct 1996 (W41),FC Internazionale Milano (5),2-0,0-0,Piacenza Calcio (5)
?,(Sun) 13 Oct 1996 (W41),SSC Napoli (5),1-1,0-0,Udinese Calcio (5)
?,(Sun) 13 Oct 1996 (W41),Perugia (5),3-1,1-1,Atalanta BC (5)
?,(Sun) 13 Oct 1996 (W41),AC Reggiana (5),2-2,1-1,Hellas Verona FC (5)
?,(Sun) 13 Oct 1996 (W41),AS Roma (5),3-0,2-0,AC Milan (5)
?,(Sun) 13 Oct 1996 (W41),LR Vicenza Virtus (5),2-1,1-0,Juventus (5)
?,(Sun) 20 Oct 1996 (W42),Bologna FC (6),0-2,0-1,ACF Fiorentina (6)
?,(Sun) 20 Oct 1996 (W42),Juventus (6),2-0,1-0,FC Internazionale Milano (6)
?,(Sun) 20 Oct 1996 (W42),SS Lazio (6),2-1,1-0,Cagliari Calcio (6)
?,(Sun) 20 Oct 1996 (W42),AC Milan (6),3-1,1-0,SSC Napoli (6)
?,(Sun) 20 Oct 1996 (W42),Parma (6),1-2,0-2,Perugia (6)
?,(Sun) 20 Oct 1996 (W42),Piacenza Calcio (6),3-0,1-0,AC Reggiana (6)
?,(Sun) 20 Oct 1996 (W42),UC Sampdoria (6),2-0,2-0,Atalanta BC (6)
?,(Sun) 20 Oct 1996 (W42),Udinese Calcio (6),1-1,0-0,LR Vicenza Virtus (6)
?,(Sun) 20 Oct 1996 (W42),Hellas Verona FC (6),2-1,1-0,AS Roma (6)
?,(Sun) 27 Oct 1996 (W43),Atalanta BC (7),2-1,1-0,SS Lazio (7)
?,(Sun) 27 Oct 1996 (W43),ACF Fiorentina (7),1-0,0-0,AC Milan (7)
?,(Sun) 27 Oct 1996 (W43),FC Internazionale Milano (7),3-1,1-1,Parma (7)
?,(Sun) 27 Oct 1996 (W43),SSC Napoli (7),3-2,1-1,Bologna FC (7)
?,(Sun) 27 Oct 1996 (W43),Perugia (7),2-1,1-1,Udinese Calcio (7)
?,(Sun) 27 Oct 1996 (W43),Piacenza Calcio (7),2-0,1-0,Hellas Verona FC (7)
?,(Sun) 27 Oct 1996 (W43),AC Reggiana (7),1-1,1-1,UC Sampdoria (7)
?,(Sun) 27 Oct 1996 (W43),AS Roma (7),1-1,0-0,Juventus (7)
?,(Sun) 27 Oct 1996 (W43),LR Vicenza Virtus (7),2-0,1-0,Cagliari Calcio (7)
?,(Sun) 3 Nov 1996 (W44),Bologna FC (8),3-2,1-0,AS Roma (8)
?,(Sun) 3 Nov 1996 (W44),Cagliari Calcio (8),2-1,1-0,Perugia (8)
?,(Sun) 3 Nov 1996 (W44),Juventus (8),1-1,0-0,SSC Napoli (8)
?,(Sun) 3 Nov 1996 (W44),SS Lazio (8),0-2,0-1,LR Vicenza Virtus (8)
?,(Sun) 3 Nov 1996 (W44),AC Milan (8),1-1,0-1,Atalanta BC (8)
?,(Sun) 3 Nov 1996 (W44),Parma (8),0-0,0-0,ACF Fiorentina (8)
?,(Sun) 3 Nov 1996 (W44),UC Sampdoria (8),3-0,1-0,Piacenza Calcio (8)
?,(Sun) 3 Nov 1996 (W44),Udinese Calcio (8),2-1,0-0,AC Reggiana (8)
?,(Sun) 3 Nov 1996 (W44),Hellas Verona FC (8),0-1,0-0,FC Internazionale Milano (8)
?,(Sun) 17 Nov 1996 (W46),Atalanta BC (9),1-0,1-0,Udinese Calcio (9)
?,(Sun) 17 Nov 1996 (W46),FC Internazionale Milano (9),2-2,0-1,ACF Fiorentina (9)
?,(Sun) 17 Nov 1996 (W46),Juventus (9),0-0,0-0,AC Milan (9)
?,(Sun) 17 Nov 1996 (W46),SSC Napoli (9),4-2,1-1,Perugia (9)
?,(Sun) 17 Nov 1996 (W46),Piacenza Calcio (9),1-3,1-2,SS Lazio (9)
?,(Sun) 17 Nov 1996 (W46),AC Reggiana (9),1-3,1-0,Bologna FC (9)
?,(Sun) 17 Nov 1996 (W46),AS Roma (9),3-1,1-0,Cagliari Calcio (9)
?,(Sun) 17 Nov 1996 (W46),UC Sampdoria (9),1-1,1-0,Parma (9)
?,(Sun) 17 Nov 1996 (W46),Hellas Verona FC (9),2-2,2-1,LR Vicenza Virtus (9)
?,(Sun) 24 Nov 1996 (W47),Bologna FC (10),3-1,1-0,Atalanta BC (10)
?,(Sun) 24 Nov 1996 (W47),Cagliari Calcio (10),1-1,0-0,SSC Napoli (10)
?,(Sun) 24 Nov 1996 (W47),ACF Fiorentina (10),1-1,1-0,Piacenza Calcio (10)
?,(Sun) 24 Nov 1996 (W47),SS Lazio (10),1-1,0-1,UC Sampdoria (10)
?,(Sun) 24 Nov 1996 (W47),AC Milan (10),1-1,1-1,FC Internazionale Milano (10)
?,(Sun) 24 Nov 1996 (W47),Parma (10),0-0,0-0,AS Roma (10)
?,(Sun) 24 Nov 1996 (W47),Perugia (10),3-1,2-0,Hellas Verona FC (10)
?,(Sun) 24 Nov 1996 (W47),LR Vicenza Virtus (10),2-0,1-0,AC Reggiana (10)
?,(Sun) 1 Dec 1996 (W48),Atalanta BC (11),2-2,1-0,SSC Napoli (11)
