Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 2007 (W34),Juventus (1),5-1,1-0,AS Livorno Calcio (1)
?,(Sat) 25 Aug 2007 (W34),SS Lazio (1),2-2,0-1,Torino FC (1)
?,(Sun) 26 Aug 2007 (W34),ACF Fiorentina (1),3-1,0-0,Empoli (1)
?,(Sun) 26 Aug 2007 (W34),Genoa CFC (1),0-3,0-3,AC Milan (1)
?,(Sun) 26 Aug 2007 (W34),FC Internazionale Milano (1),1-1,1-0,Udinese Calcio (1)
?,(Sun) 26 Aug 2007 (W34),SSC Napoli (1),0-2,0-0,Cagliari Calcio (1)
?,(Sun) 26 Aug 2007 (W34),Palermo (1),0-2,0-2,AS Roma (1)
?,(Sun) 26 Aug 2007 (W34),Parma (1),2-2,2-2,Calcio Catania (1)
?,(Sun) 26 Aug 2007 (W34),Urbs Reggina (1),1-1,0-0,Atalanta BC (1)
?,(Sun) 26 Aug 2007 (W34),SS Robur Siena (1),1-2,0-1,UC Sampdoria (1)
?,(Sat) 1 Sep 2007 (W35),Empoli (2),0-2,0-1,FC Internazionale Milano (2)
?,(Sun) 2 Sep 2007 (W35),Atalanta BC (2),2-0,1-0,Parma (2)
?,(Sun) 2 Sep 2007 (W35),Cagliari Calcio (2),2-3,0-0,Juventus (2)
?,(Sun) 2 Sep 2007 (W35),Calcio Catania (2),0-0,0-0,Genoa CFC (2)
?,(Sun) 2 Sep 2007 (W35),AS Livorno Calcio (2),2-4,0-4,Palermo (2)
?,(Sun) 2 Sep 2007 (W35),AS Roma (2),3-0,1-0,SS Robur Siena (2)
?,(Sun) 2 Sep 2007 (W35),UC Sampdoria (2),0-0,0-0,SS Lazio (2)
?,(Sun) 2 Sep 2007 (W35),Torino FC (2),2-2,1-1,Urbs Reggina (2)
?,(Sun) 2 Sep 2007 (W35),Udinese Calcio (2),0-5,0-2,SSC Napoli (2)
?,(Mon) 3 Sep 2007 (W36),AC Milan (2),1-1,1-0,ACF Fiorentina (2)
?,(Sat) 15 Sep 2007 (W37),SS Lazio (3),0-0,0-0,Empoli (3)
?,(Sat) 15 Sep 2007 (W37),SS Robur Siena (3),1-1,1-0,AC Milan (3)
?,(Sun) 16 Sep 2007 (W37),ACF Fiorentina (3),2-2,1-0,Atalanta BC (3)
?,(Sun) 16 Sep 2007 (W37),Genoa CFC (3),1-1,0-0,AS Livorno Calcio (3)
?,(Sun) 16 Sep 2007 (W37),FC Internazionale Milano (3),2-0,1-0,Calcio Catania (3)
?,(Sun) 16 Sep 2007 (W37),Juventus (3),0-1,0-0,Udinese Calcio (3)
