Date,Team 1,Team 2,FT,HT
2007-08-25,Juventus,Livorno,5-1,1-0
2007-08-25,Lazio,Torino,2-2,0-1
2007-08-26,Fiorentina,Empoli,3-1,0-0
2007-08-26,Genoa,Milan,0-3,0-3
2007-08-26,Inter,Udinese,1-1,1-0
2007-08-26,Napoli,Cagliari,0-2,0-0
2007-08-26,Palermo,Roma,0-2,0-2
2007-08-26,Parma,Catania,2-2,2-2
2007-08-26,Reggina,Atalanta,1-1,0-0
2007-08-26,Siena,Sampdoria,1-2,0-1
2007-09-01,Empoli,Inter,0-2,0-1
2007-09-02,Atalanta,Parma,2-0,1-0
2007-09-02,Cagliari,Juventus,2-3,0-0
2007-09-02,Catania,Genoa,0-0,0-0
2007-09-02,Livorno,Palermo,2-4,0-4
2007-09-02,Roma,Siena,3-0,1-0
2007-09-02,Sampdoria,Lazio,0-0,0-0
2007-09-02,Torino,Reggina,2-2,1-1
2007-09-02,Udinese,Napoli,0-5,0-2
2007-09-03,Milan,Fiorentina,1-1,1-0
2007-09-15,Lazio,Empoli,0-0,0-0
2007-09-15,Siena,Milan,1-1,1-0
2007-09-16,Fiorentina,Atalanta,2-2,1-0
2007-09-16,Genoa,Livorno,1-1,0-0
2007-09-16,Inter,Catania,2-0,1-0
2007-09-16,Juventus,Udinese,0-1,0-0
2007-09-16,Napoli,Sampdoria,2-0,1-0
2007-09-16,Palermo,Torino,1-1,1-0
2007-09-16,Parma,Cagliari,1-1,0-1
2007-09-16,Reggina,Roma,0-2,0-0
2007-09-22,Milan,Parma,1-1,1-0
2007-09-22,Udinese,Reggina,2-0,1-0
2007-09-23,Atalanta,Lazio,2-1,1-0
2007-09-23,Cagliari,Palermo,0-1,0-1
2007-09-23,Catania,Fiorentina,0-1,0-1
2007-09-23,Empoli,Napoli,0-0,0-0
2007-09-23,Livorno,Inter,2-2,1-1
2007-09-23,Roma,Juventus,2-2,2-1
2007-09-23,Sampdoria,Genoa,0-0,0-0
2007-09-23,Torino,Siena,1-1,1-0
2007-09-26,Catania,Empoli,1-0,0-0
2007-09-26,Fiorentina,Roma,2-2,1-2
2007-09-26,Genoa,Udinese,3-2,1-0
2007-09-26,Inter,Sampdoria,3-0,1-0
2007-09-26,Juventus,Reggina,4-0,0-0
2007-09-26,Lazio,Cagliari,3-1,0-0
2007-09-26,Napoli,Livorno,1-0,0-0
2007-09-26,Palermo,Milan,2-1,0-1
2007-09-26,Parma,Torino,2-0,0-0
2007-09-26,Siena,Atalanta,1-1,1-0
2007-09-29,Livorno,Fiorentina,0-3,0-1
2007-09-29,Roma,Inter,1-4,0-1
2007-09-30,Cagliari,Siena,1-0,1-0
2007-09-30,Empoli,Palermo,3-1,0-1
