Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 24 Aug 2012 (W34),Modena FC (1),1-1,0-1,Hellas Verona FC (1)
?,(Sat) 25 Aug 2012 (W34),Bari (1),2-1,1-0,Cittadella (1)
?,(Sat) 25 Aug 2012 (W34),FC Crotone (1),1-0,0-0,Brescia (1)
?,(Sat) 25 Aug 2012 (W34),Empoli (1),1-1,1-0,Urbs Reggina (1)
?,(Sat) 25 Aug 2012 (W34),ASD US Grosseto (1),1-1,1-0,Novara (1)
?,(Sat) 25 Aug 2012 (W34),SS Juve Stabia (1),1-3,1-1,AS Livorno Calcio (1)
?,(Sat) 25 Aug 2012 (W34),Calcio Padova (1),1-1,1-0,Virtus Lanciano (1)
?,(Sat) 25 Aug 2012 (W34),Pro Vercelli (1),1-0,1-0,Ternana (1)
?,(Sat) 25 Aug 2012 (W34),Spezia (1),2-1,1-0,LR Vicenza Virtus (1)
?,(Sat) 25 Aug 2012 (W34),Varese Calcio (1),2-0,0-0,Ascoli (1)
?,(Mon) 27 Aug 2012 (W35),Cesena (1),0-3,0-1,US Sassuolo Calcio (1)
?,(Sat) 1 Sep 2012 (W35),Ascoli (2),1-3,1-0,Bari (2)
?,(Sat) 1 Sep 2012 (W35),Brescia (2),2-0,0-0,SS Juve Stabia (2)
?,(Sat) 1 Sep 2012 (W35),Cittadella (2),2-1,2-0,ASD US Grosseto (2)
?,(Sat) 1 Sep 2012 (W35),Novara (2),2-2,1-0,Empoli (2)
?,(Sat) 1 Sep 2012 (W35),Urbs Reggina (2),1-0,1-0,Pro Vercelli (2)
?,(Sat) 1 Sep 2012 (W35),US Sassuolo Calcio (2),2-1,2-0,FC Crotone (2)
?,(Sat) 1 Sep 2012 (W35),Ternana (2),0-1,0-0,Modena FC (2)
?,(Sat) 1 Sep 2012 (W35),Hellas Verona FC (2),1-1,0-1,Spezia (2)
?,(Sat) 1 Sep 2012 (W35),LR Vicenza Virtus (2),3-1,2-1,Cesena (2)
?,(Sat) 1 Sep 2012 (W35),Virtus Lanciano (2),1-2,0-0,Varese Calcio (2)
?,(Mon) 3 Sep 2012 (W36),AS Livorno Calcio (2),3-2,2-1,Calcio Padova (2)
?,(Sat) 8 Sep 2012 (W36),Modena FC (3),1-2,0-0,Varese Calcio (3)
?,(Sat) 8 Sep 2012 (W36),Hellas Verona FC (3),2-0,1-0,Urbs Reggina (3)
?,(Sun) 9 Sep 2012 (W36),Bari (3),2-0,2-0,Ternana (3)
?,(Sun) 9 Sep 2012 (W36),Cesena (3),1-4,0-3,Novara (3)
?,(Sun) 9 Sep 2012 (W36),FC Crotone (3),3-1,0-1,Cittadella (3)
?,(Sun) 9 Sep 2012 (W36),Empoli (3),0-3,0-3,US Sassuolo Calcio (3)
?,(Sun) 9 Sep 2012 (W36),SS Juve Stabia (3),1-1,1-1,LR Vicenza Virtus (3)
?,(Sun) 9 Sep 2012 (W36),Calcio Padova (3),1-1,0-1,ASD US Grosseto (3)
?,(Sun) 9 Sep 2012 (W36),Pro Vercelli (3),1-2,0-1,AS Livorno Calcio (3)
?,(Sun) 9 Sep 2012 (W36),Spezia (3),3-1,1-1,Brescia (3)
?,(Sun) 9 Sep 2012 (W36),Virtus Lanciano (3),1-1,1-0,Ascoli (3)
?,(Fri) 14 Sep 2012 (W37),Brescia (4),0-0,0-0,Calcio Padova (4)
?,(Sat) 15 Sep 2012 (W37),Ascoli (4),2-0,0-0,Spezia (4)
