Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 18 Aug 2018 (W33),AC Chievo Verona (1),2-3,1-1,Juventus (1)
?,(Sat) 18 Aug 2018 (W33),SS Lazio (1),1-2,1-1,SSC Napoli (1)
?,(Sun) 19 Aug 2018 (W33),Bologna FC (1),0-1,0-0,SPAL (1)
?,(Sun) 19 Aug 2018 (W33),Empoli (1),2-0,1-0,Cagliari Calcio (1)
?,(Sun) 19 Aug 2018 (W33),Parma (1),2-2,1-0,Udinese Calcio (1)
?,(Sun) 19 Aug 2018 (W33),US Sassuolo Calcio (1),1-0,1-0,FC Internazionale Milano (1)
?,(Sun) 19 Aug 2018 (W33),Torino FC (1),0-1,0-0,AS Roma (1)
?,(Mon) 20 Aug 2018 (W34),Atalanta BC (1),4-0,1-0,Frosinone (1)
?,(Sat) 25 Aug 2018 (W34),Juventus (2),2-0,1-0,SS Lazio (2)
?,(Sat) 25 Aug 2018 (W34),SSC Napoli (2),3-2,0-1,AC Milan (1)
?,(Sun) 26 Aug 2018 (W34),Cagliari Calcio (2),2-2,1-0,US Sassuolo Calcio (2)
?,(Sun) 26 Aug 2018 (W34),ACF Fiorentina (1),6-1,2-0,AC Chievo Verona (2)
?,(Sun) 26 Aug 2018 (W34),Frosinone (2),0-0,0-0,Bologna FC (2)
?,(Sun) 26 Aug 2018 (W34),Genoa CFC (1),2-1,2-0,Empoli (2)
?,(Sun) 26 Aug 2018 (W34),FC Internazionale Milano (2),2-2,2-0,Torino FC (2)
?,(Sun) 26 Aug 2018 (W34),SPAL (2),1-0,0-0,Parma (2)
?,(Sun) 26 Aug 2018 (W34),Udinese Calcio (2),1-0,1-0,UC Sampdoria (1)
?,(Mon) 27 Aug 2018 (W35),AS Roma (2),3-3,1-3,Atalanta BC (2)
?,(Fri) 31 Aug 2018 (W35),AC Milan (2),2-1,1-0,AS Roma (3)
?,(Sat) 1 Sep 2018 (W35),Bologna FC (3),0-3,0-0,FC Internazionale Milano (3)
?,(Sat) 1 Sep 2018 (W35),Parma (3),1-2,1-1,Juventus (3)
?,(Sun) 2 Sep 2018 (W35),Atalanta BC (3),0-1,0-1,Cagliari Calcio (3)
?,(Sun) 2 Sep 2018 (W35),AC Chievo Verona (3),0-0,0-0,Empoli (3)
?,(Sun) 2 Sep 2018 (W35),ACF Fiorentina (2),1-0,0-0,Udinese Calcio (3)
?,(Sun) 2 Sep 2018 (W35),SS Lazio (3),1-0,0-0,Frosinone (3)
?,(Sun) 2 Sep 2018 (W35),UC Sampdoria (2),3-0,2-0,SSC Napoli (3)
?,(Sun) 2 Sep 2018 (W35),US Sassuolo Calcio (3),5-3,4-1,Genoa CFC (2)
?,(Sun) 2 Sep 2018 (W35),Torino FC (3),1-0,0-0,SPAL (3)
?,(Sat) 15 Sep 2018 (W37),Frosinone (4),0-5,0-1,UC Sampdoria (3)
?,(Sat) 15 Sep 2018 (W37),FC Internazionale Milano (4),0-1,0-0,Parma (4)
?,(Sat) 15 Sep 2018 (W37),SSC Napoli (4),1-0,0-0,ACF Fiorentina (3)
?,(Sun) 16 Sep 2018 (W37),Cagliari Calcio (4),1-1,1-0,AC Milan (3)
?,(Sun) 16 Sep 2018 (W37),Empoli (4),0-1,0-0,SS Lazio (4)
?,(Sun) 16 Sep 2018 (W37),Genoa CFC (3),1-0,0-0,Bologna FC (4)
?,(Sun) 16 Sep 2018 (W37),Juventus (4),2-1,0-0,US Sassuolo Calcio (4)
?,(Sun) 16 Sep 2018 (W37),AS Roma (4),2-2,2-0,AC Chievo Verona (4)
?,(Sun) 16 Sep 2018 (W37),Udinese Calcio (4),1-1,1-0,Torino FC (4)
?,(Mon) 17 Sep 2018 (W38),SPAL (4),2-0,0-0,Atalanta BC (4)
?,(Wed) 19 Sep 2018 (W38),UC Sampdoria (4),1-1,0-1,ACF Fiorentina (4)
?,(Fri) 21 Sep 2018 (W38),US Sassuolo Calcio (5),3-1,1-1,Empoli (5)
?,(Sat) 22 Sep 2018 (W38),ACF Fiorentina (5),3-0,2-0,SPAL (5)
?,(Sat) 22 Sep 2018 (W38),Parma (5),2-0,1-0,Cagliari Calcio (5)
?,(Sat) 22 Sep 2018 (W38),UC Sampdoria (5),0-1,0-0,FC Internazionale Milano (5)
?,(Sun) 23 Sep 2018 (W38),Bologna FC (5),2-0,1-0,AS Roma (5)
?,(Sun) 23 Sep 2018 (W38),AC Chievo Verona (5),0-2,0-0,Udinese Calcio (5)
?,(Sun) 23 Sep 2018 (W38),Frosinone (5),0-2,0-0,Juventus (5)
?,(Sun) 23 Sep 2018 (W38),SS Lazio (5),4-1,2-0,Genoa CFC (4)
?,(Sun) 23 Sep 2018 (W38),AC Milan (4),2-2,1-0,Atalanta BC (5)
?,(Sun) 23 Sep 2018 (W38),Torino FC (5),1-3,0-2,SSC Napoli (5)
?,(Tue) 25 Sep 2018 (W39),FC Internazionale Milano (6),2-1,1-0,ACF Fiorentina (6)
?,(Wed) 26 Sep 2018 (W39),Atalanta BC (6),0-0,0-0,Torino FC (6)
?,(Wed) 26 Sep 2018 (W39),Cagliari Calcio (6),0-0,0-0,UC Sampdoria (6)
?,(Wed) 26 Sep 2018 (W39),Genoa CFC (5),2-0,1-0,AC Chievo Verona (6)
?,(Wed) 26 Sep 2018 (W39),Juventus (6),2-0,2-0,Bologna FC (6)
?,(Wed) 26 Sep 2018 (W39),SSC Napoli (6),3-0,1-0,Parma (6)
?,(Wed) 26 Sep 2018 (W39),AS Roma (6),4-0,3-0,Frosinone (6)
?,(Wed) 26 Sep 2018 (W39),Udinese Calcio (6),1-2,0-0,SS Lazio (6)
?,(Thu) 27 Sep 2018 (W39),Empoli (6),1-1,0-1,AC Milan (5)
?,(Thu) 27 Sep 2018 (W39),SPAL (6),0-2,0-0,US Sassuolo Calcio (6)
?,(Sat) 29 Sep 2018 (W39),FC Internazionale Milano (7),2-0,1-0,Cagliari Calcio (7)
?,(Sat) 29 Sep 2018 (W39),Juventus (7),3-1,1-1,SSC Napoli (7)
?,(Sat) 29 Sep 2018 (W39),AS Roma (7),3-1,1-0,SS Lazio (7)
?,(Sun) 30 Sep 2018 (W39),Bologna FC (7),2-1,1-1,Udinese Calcio (7)
?,(Sun) 30 Sep 2018 (W39),AC Chievo Verona (7),0-1,0-0,Torino FC (7)
?,(Sun) 30 Sep 2018 (W39),ACF Fiorentina (7),2-0,0-0,Atalanta BC (7)
?,(Sun) 30 Sep 2018 (W39),Frosinone (7),1-2,1-2,Genoa CFC (6)
?,(Sun) 30 Sep 2018 (W39),Parma (7),1-0,1-0,Empoli (7)
?,(Sun) 30 Sep 2018 (W39),US Sassuolo Calcio (7),1-4,0-1,AC Milan (6)
?,(Mon) 1 Oct 2018 (W40),UC Sampdoria (7),2-1,1-1,SPAL (7)
?,(Fri) 5 Oct 2018 (W40),Torino FC (8),3-2,1-0,Frosinone (8)
?,(Sat) 6 Oct 2018 (W40),Cagliari Calcio (8),2-0,1-0,Bologna FC (8)
?,(Sat) 6 Oct 2018 (W40),Empoli (8),0-2,0-1,AS Roma (8)
?,(Sat) 6 Oct 2018 (W40),Udinese Calcio (8),0-2,0-2,Juventus (8)
?,(Sun) 7 Oct 2018 (W40),Atalanta BC (8),0-1,0-0,UC Sampdoria (8)
?,(Sun) 7 Oct 2018 (W40),Genoa CFC (7),1-3,1-3,Parma (8)
?,(Sun) 7 Oct 2018 (W40),SS Lazio (8),1-0,1-0,ACF Fiorentina (8)
?,(Sun) 7 Oct 2018 (W40),AC Milan (7),3-1,2-0,AC Chievo Verona (8)
?,(Sun) 7 Oct 2018 (W40),SSC Napoli (8),2-0,1-0,US Sassuolo Calcio (8)
?,(Sun) 7 Oct 2018 (W40),SPAL (8),1-2,0-1,FC Internazionale Milano (8)
?,(Sat) 20 Oct 2018 (W42),Juventus (9),1-1,1-0,Genoa CFC (8)
?,(Sat) 20 Oct 2018 (W42),AS Roma (9),0-2,0-1,SPAL (9)
?,(Sat) 20 Oct 2018 (W42),Udinese Calcio (9),0-3,0-1,SSC Napoli (9)
?,(Sun) 21 Oct 2018 (W42),Bologna FC (9),2-2,0-1,Torino FC (9)
?,(Sun) 21 Oct 2018 (W42),AC Chievo Verona (9),1-5,0-2,Atalanta BC (9)
?,(Sun) 21 Oct 2018 (W42),ACF Fiorentina (9),1-1,0-0,Cagliari Calcio (9)
?,(Sun) 21 Oct 2018 (W42),Frosinone (9),3-3,1-1,Empoli (9)
?,(Sun) 21 Oct 2018 (W42),FC Internazionale Milano (9),1-0,0-0,AC Milan (8)
?,(Sun) 21 Oct 2018 (W42),Parma (9),0-2,0-0,SS Lazio (9)
?,(Mon) 22 Oct 2018 (W43),UC Sampdoria (9),0-0,0-0,US Sassuolo Calcio (9)
?,(Sat) 27 Oct 2018 (W43),Atalanta BC (10),3-0,0-0,Parma (10)
?,(Sat) 27 Oct 2018 (W43),Empoli (10),1-2,1-0,Juventus (10)
?,(Sat) 27 Oct 2018 (W43),Torino FC (10),1-1,1-1,ACF Fiorentina (10)
?,(Sun) 28 Oct 2018 (W43),Cagliari Calcio (10),2-1,1-0,AC Chievo Verona (10)
?,(Sun) 28 Oct 2018 (W43),Genoa CFC (9),2-2,1-0,Udinese Calcio (10)
?,(Sun) 28 Oct 2018 (W43),AC Milan (9),3-2,2-2,UC Sampdoria (10)
?,(Sun) 28 Oct 2018 (W43),SSC Napoli (10),1-1,0-1,AS Roma (10)
?,(Sun) 28 Oct 2018 (W43),US Sassuolo Calcio (10),2-2,1-1,Bologna FC (10)
?,(Sun) 28 Oct 2018 (W43),SPAL (10),0-3,0-1,Frosinone (10)
?,(Mon) 29 Oct 2018 (W44),SS Lazio (10),0-3,0-2,FC Internazionale Milano (10)
?,(Wed) 31 Oct 2018 (W44),AC Milan (10),2-1,1-0,Genoa CFC (10)
?,(Fri) 2 Nov 2018 (W44),SSC Napoli (11),5-1,2-0,Empoli (11)
?,(Sat) 3 Nov 2018 (W44),ACF Fiorentina (11),1-1,1-0,AS Roma (11)
?,(Sat) 3 Nov 2018 (W44),FC Internazionale Milano (11),5-0,2-0,Genoa CFC (11)
?,(Sat) 3 Nov 2018 (W44),Juventus (11),3-1,2-1,Cagliari Calcio (11)
?,(Sun) 4 Nov 2018 (W44),Bologna FC (11),1-2,1-0,Atalanta BC (11)
?,(Sun) 4 Nov 2018 (W44),AC Chievo Verona (11),0-2,0-1,US Sassuolo Calcio (11)
?,(Sun) 4 Nov 2018 (W44),SS Lazio (11),4-1,2-1,SPAL (11)
?,(Sun) 4 Nov 2018 (W44),Parma (11),0-0,0-0,Frosinone (11)
?,(Sun) 4 Nov 2018 (W44),UC Sampdoria (11),1-4,0-2,Torino FC (11)
?,(Sun) 4 Nov 2018 (W44),Udinese Calcio (11),0-1,0-0,AC Milan (11)
?,(Fri) 9 Nov 2018 (W45),Frosinone (12),1-1,0-0,ACF Fiorentina (12)
?,(Sat) 10 Nov 2018 (W45),Genoa CFC (12),1-2,1-0,SSC Napoli (12)
?,(Sat) 10 Nov 2018 (W45),SPAL (12),2-2,1-0,Cagliari Calcio (12)
?,(Sat) 10 Nov 2018 (W45),Torino FC (12),1-2,1-2,Parma (12)
?,(Sun) 11 Nov 2018 (W45),Atalanta BC (12),4-1,1-0,FC Internazionale Milano (12)
?,(Sun) 11 Nov 2018 (W45),AC Chievo Verona (12),2-2,2-1,Bologna FC (12)
?,(Sun) 11 Nov 2018 (W45),Empoli (12),2-1,1-0,Udinese Calcio (12)
?,(Sun) 11 Nov 2018 (W45),AC Milan (12),0-2,0-1,Juventus (12)
?,(Sun) 11 Nov 2018 (W45),AS Roma (12),4-1,1-0,UC Sampdoria (12)
?,(Sun) 11 Nov 2018 (W45),US Sassuolo Calcio (12),1-1,1-1,SS Lazio (12)
?,(Sat) 24 Nov 2018 (W47),FC Internazionale Milano (13),3-0,1-0,Frosinone (13)
?,(Sat) 24 Nov 2018 (W47),Juventus (13),2-0,1-0,SPAL (13)
?,(Sat) 24 Nov 2018 (W47),Udinese Calcio (13),1-0,0-0,AS Roma (13)
?,(Sun) 25 Nov 2018 (W47),Bologna FC (13),0-0,0-0,ACF Fiorentina (13)
?,(Sun) 25 Nov 2018 (W47),Empoli (13),3-2,1-2,Atalanta BC (13)
?,(Sun) 25 Nov 2018 (W47),Genoa CFC (13),1-1,1-1,UC Sampdoria (13)
?,(Sun) 25 Nov 2018 (W47),SS Lazio (13),1-1,0-0,AC Milan (13)
?,(Sun) 25 Nov 2018 (W47),SSC Napoli (13),0-0,0-0,AC Chievo Verona (13)
?,(Sun) 25 Nov 2018 (W47),Parma (13),2-1,2-1,US Sassuolo Calcio (13)
?,(Mon) 26 Nov 2018 (W48),Cagliari Calcio (13),0-0,0-0,Torino FC (13)
?,(Sat) 1 Dec 2018 (W48),ACF Fiorentina (14),0-3,0-1,Juventus (14)
?,(Sat) 1 Dec 2018 (W48),UC Sampdoria (14),4-1,3-1,Bologna FC (14)
?,(Sat) 1 Dec 2018 (W48),SPAL (14),2-2,1-2,Empoli (14)
?,(Sun) 2 Dec 2018 (W48),AC Chievo Verona (14),1-1,1-0,SS Lazio (14)
?,(Sun) 2 Dec 2018 (W48),Frosinone (14),1-1,1-0,Cagliari Calcio (14)
?,(Sun) 2 Dec 2018 (W48),AC Milan (14),2-1,0-0,Parma (14)
?,(Sun) 2 Dec 2018 (W48),AS Roma (14),2-2,0-1,FC Internazionale Milano (14)
?,(Sun) 2 Dec 2018 (W48),US Sassuolo Calcio (14),0-0,0-0,Udinese Calcio (14)
?,(Sun) 2 Dec 2018 (W48),Torino FC (14),2-1,2-1,Genoa CFC (14)
?,(Mon) 3 Dec 2018 (W49),Atalanta BC (14),1-2,0-1,SSC Napoli (14)
?,(Fri) 7 Dec 2018 (W49),Juventus (15),1-0,0-0,FC Internazionale Milano (15)
?,(Sat) 8 Dec 2018 (W49),Cagliari Calcio (15),2-2,0-2,AS Roma (15)
?,(Sat) 8 Dec 2018 (W49),SS Lazio (15),2-2,0-1,UC Sampdoria (15)
?,(Sat) 8 Dec 2018 (W49),SSC Napoli (15),4-0,2-0,Frosinone (15)
?,(Sun) 9 Dec 2018 (W49),Empoli (15),2-1,1-1,Bologna FC (15)
?,(Sun) 9 Dec 2018 (W49),Genoa CFC (15),1-1,1-1,SPAL (15)
?,(Sun) 9 Dec 2018 (W49),AC Milan (15),0-0,0-0,Torino FC (15)
?,(Sun) 9 Dec 2018 (W49),Parma (15),1-1,0-0,AC Chievo Verona (15)
?,(Sun) 9 Dec 2018 (W49),US Sassuolo Calcio (15),3-3,0-0,ACF Fiorentina (15)
?,(Sun) 9 Dec 2018 (W49),Udinese Calcio (15),1-3,1-1,Atalanta BC (15)
?,(Sat) 15 Dec 2018 (W50),FC Internazionale Milano (16),1-0,0-0,Udinese Calcio (16)
?,(Sat) 15 Dec 2018 (W50),Torino FC (16),0-1,0-0,Juventus (16)
?,(Sun) 16 Dec 2018 (W50),Cagliari Calcio (16),0-1,0-0,SSC Napoli (16)
?,(Sun) 16 Dec 2018 (W50),ACF Fiorentina (16),3-1,1-1,Empoli (16)
?,(Sun) 16 Dec 2018 (W50),Frosinone (16),0-2,0-1,US Sassuolo Calcio (16)
?,(Sun) 16 Dec 2018 (W50),AS Roma (16),3-2,2-2,Genoa CFC (16)
?,(Sun) 16 Dec 2018 (W50),UC Sampdoria (16),2-0,0-0,Parma (16)
?,(Sun) 16 Dec 2018 (W50),SPAL (16),0-0,0-0,AC Chievo Verona (16)
?,(Mon) 17 Dec 2018 (W51),Atalanta BC (16),1-0,1-0,SS Lazio (16)
?,(Tue) 18 Dec 2018 (W51),Bologna FC (16),0-0,0-0,AC Milan (16)
?,(Sat) 22 Dec 2018 (W51),AC Chievo Verona (17),1-1,0-1,FC Internazionale Milano (17)
?,(Sat) 22 Dec 2018 (W51),Empoli (17),2-4,1-1,UC Sampdoria (17)
?,(Sat) 22 Dec 2018 (W51),Genoa CFC (17),3-1,1-0,Atalanta BC (17)
?,(Sat) 22 Dec 2018 (W51),Juventus (17),1-0,1-0,AS Roma (17)
?,(Sat) 22 Dec 2018 (W51),SS Lazio (17),3-1,2-0,Cagliari Calcio (17)
?,(Sat) 22 Dec 2018 (W51),AC Milan (17),0-1,0-0,ACF Fiorentina (17)
?,(Sat) 22 Dec 2018 (W51),SSC Napoli (17),1-0,1-0,SPAL (17)
?,(Sat) 22 Dec 2018 (W51),Parma (17),0-0,0-0,Bologna FC (17)
?,(Sat) 22 Dec 2018 (W51),US Sassuolo Calcio (17),1-1,0-0,Torino FC (17)
?,(Sat) 22 Dec 2018 (W51),Udinese Calcio (17),1-1,1-0,Frosinone (17)
?,(Wed) 26 Dec 2018 (W52),Atalanta BC (18),2-2,1-1,Juventus (18)
?,(Wed) 26 Dec 2018 (W52),Bologna FC (18),0-2,0-1,SS Lazio (18)
?,(Wed) 26 Dec 2018 (W52),Cagliari Calcio (18),1-0,1-0,Genoa CFC (18)
?,(Wed) 26 Dec 2018 (W52),ACF Fiorentina (18),0-1,0-1,Parma (18)
?,(Wed) 26 Dec 2018 (W52),Frosinone (18),0-0,0-0,AC Milan (18)
?,(Wed) 26 Dec 2018 (W52),FC Internazionale Milano (18),1-0,0-0,SSC Napoli (18)
?,(Wed) 26 Dec 2018 (W52),AS Roma (18),3-1,2-0,US Sassuolo Calcio (18)
?,(Wed) 26 Dec 2018 (W52),UC Sampdoria (18),2-0,0-0,AC Chievo Verona (18)
?,(Wed) 26 Dec 2018 (W52),SPAL (18),0-0,0-0,Udinese Calcio (18)
?,(Wed) 26 Dec 2018 (W52),Torino FC (18),3-0,1-0,Empoli (18)
?,(Sat) 29 Dec 2018 (W52),AC Chievo Verona (19),1-0,0-0,Frosinone (19)
?,(Sat) 29 Dec 2018 (W52),Empoli (19),0-1,0-0,FC Internazionale Milano (19)
?,(Sat) 29 Dec 2018 (W52),Genoa CFC (19),0-0,0-0,ACF Fiorentina (19)
?,(Sat) 29 Dec 2018 (W52),Juventus (19),2-1,1-1,UC Sampdoria (19)
?,(Sat) 29 Dec 2018 (W52),SS Lazio (19),1-1,0-1,Torino FC (19)
?,(Sat) 29 Dec 2018 (W52),AC Milan (19),2-1,1-1,SPAL (19)
?,(Sat) 29 Dec 2018 (W52),SSC Napoli (19),3-2,1-1,Bologna FC (19)
?,(Sat) 29 Dec 2018 (W52),Parma (19),0-2,0-0,AS Roma (19)
?,(Sat) 29 Dec 2018 (W52),US Sassuolo Calcio (19),2-6,0-2,Atalanta BC (19)
?,(Sat) 29 Dec 2018 (W52),Udinese Calcio (19),2-0,1-0,Cagliari Calcio (19)
?,(Sat) 19 Jan 2019 (W3),FC Internazionale Milano (20),0-0,0-0,US Sassuolo Calcio (20)
?,(Sat) 19 Jan 2019 (W3),AS Roma (20),3-2,2-0,Torino FC (20)
?,(Sat) 19 Jan 2019 (W3),Udinese Calcio (20),1-2,0-1,Parma (20)
?,(Sun) 20 Jan 2019 (W3),Cagliari Calcio (20),2-2,1-0,Empoli (20)
?,(Sun) 20 Jan 2019 (W3),ACF Fiorentina (20),3-3,1-1,UC Sampdoria (20)
?,(Sun) 20 Jan 2019 (W3),Frosinone (20),0-5,0-2,Atalanta BC (20)
?,(Sun) 20 Jan 2019 (W3),SSC Napoli (20),2-1,2-0,SS Lazio (20)
?,(Sun) 20 Jan 2019 (W3),SPAL (20),1-1,0-1,Bologna FC (20)
?,(Mon) 21 Jan 2019 (W4),Genoa CFC (20),0-2,0-0,AC Milan (20)
?,(Mon) 21 Jan 2019 (W4),Juventus (20),3-0,2-0,AC Chievo Verona (20)
?,(Sat) 26 Jan 2019 (W4),AC Milan (21),0-0,0-0,SSC Napoli (21)
?,(Sat) 26 Jan 2019 (W4),UC Sampdoria (21),4-0,1-0,Udinese Calcio (21)
?,(Sat) 26 Jan 2019 (W4),US Sassuolo Calcio (21),3-0,2-0,Cagliari Calcio (21)
?,(Sun) 27 Jan 2019 (W4),Atalanta BC (21),3-3,1-3,AS Roma (21)
?,(Sun) 27 Jan 2019 (W4),Bologna FC (21),0-4,0-2,Frosinone (21)
?,(Sun) 27 Jan 2019 (W4),AC Chievo Verona (21),3-4,1-2,ACF Fiorentina (21)
?,(Sun) 27 Jan 2019 (W4),SS Lazio (21),1-2,0-0,Juventus (21)
?,(Sun) 27 Jan 2019 (W4),Parma (21),2-3,1-0,SPAL (21)
?,(Sun) 27 Jan 2019 (W4),Torino FC (21),1-0,1-0,FC Internazionale Milano (21)
?,(Mon) 28 Jan 2019 (W5),Empoli (21),1-3,0-1,Genoa CFC (21)
?,(Sat) 2 Feb 2019 (W5),Empoli (22),2-2,1-2,AC Chievo Verona (22)
?,(Sat) 2 Feb 2019 (W5),Juventus (22),3-3,1-0,Parma (22)
?,(Sat) 2 Feb 2019 (W5),SSC Napoli (22),3-0,2-0,UC Sampdoria (22)
?,(Sun) 3 Feb 2019 (W5),Genoa CFC (22),1-1,1-1,US Sassuolo Calcio (22)
?,(Sun) 3 Feb 2019 (W5),FC Internazionale Milano (22),0-1,0-1,Bologna FC (22)
?,(Sun) 3 Feb 2019 (W5),AS Roma (22),1-1,0-1,AC Milan (22)
?,(Sun) 3 Feb 2019 (W5),SPAL (22),0-0,0-0,Torino FC (22)
?,(Sun) 3 Feb 2019 (W5),Udinese Calcio (22),1-1,0-0,ACF Fiorentina (22)
?,(Mon) 4 Feb 2019 (W6),Cagliari Calcio (22),0-1,0-0,Atalanta BC (22)
?,(Mon) 4 Feb 2019 (W6),Frosinone (22),0-1,0-1,SS Lazio (22)
?,(Thu) 7 Feb 2019 (W6),SS Lazio (23),1-0,1-0,Empoli (23)
?,(Fri) 8 Feb 2019 (W6),AC Chievo Verona (23),0-3,0-2,AS Roma (23)
?,(Sat) 9 Feb 2019 (W6),ACF Fiorentina (23),0-0,0-0,SSC Napoli (23)
?,(Sat) 9 Feb 2019 (W6),Parma (23),0-1,0-0,FC Internazionale Milano (23)
?,(Sun) 10 Feb 2019 (W6),Atalanta BC (23),2-1,0-1,SPAL (23)
?,(Sun) 10 Feb 2019 (W6),Bologna FC (23),1-1,1-1,Genoa CFC (23)
?,(Sun) 10 Feb 2019 (W6),AC Milan (23),3-0,2-0,Cagliari Calcio (23)
?,(Sun) 10 Feb 2019 (W6),UC Sampdoria (23),0-1,0-1,Frosinone (23)
?,(Sun) 10 Feb 2019 (W6),US Sassuolo Calcio (23),0-3,0-1,Juventus (23)
?,(Sun) 10 Feb 2019 (W6),Torino FC (23),1-0,1-0,Udinese Calcio (23)
?,(Fri) 15 Feb 2019 (W7),Juventus (24),3-0,2-0,Frosinone (24)
?,(Sat) 16 Feb 2019 (W7),Atalanta BC (24),1-3,1-1,AC Milan (24)
?,(Sat) 16 Feb 2019 (W7),Cagliari Calcio (24),2-1,0-1,Parma (24)
?,(Sun) 17 Feb 2019 (W7),Empoli (24),3-0,2-0,US Sassuolo Calcio (24)
?,(Sun) 17 Feb 2019 (W7),Genoa CFC (24),2-1,0-1,SS Lazio (24)
?,(Sun) 17 Feb 2019 (W7),FC Internazionale Milano (24),2-1,0-0,UC Sampdoria (24)
?,(Sun) 17 Feb 2019 (W7),SSC Napoli (24),0-0,0-0,Torino FC (24)
?,(Sun) 17 Feb 2019 (W7),SPAL (24),1-4,1-1,ACF Fiorentina (24)
?,(Sun) 17 Feb 2019 (W7),Udinese Calcio (24),1-0,0-0,AC Chievo Verona (24)
?,(Mon) 18 Feb 2019 (W8),AS Roma (24),2-1,0-0,Bologna FC (24)
?,(Fri) 22 Feb 2019 (W8),AC Milan (25),3-0,0-0,Empoli (25)
?,(Sat) 23 Feb 2019 (W8),Frosinone (25),2-3,1-2,AS Roma (25)
?,(Sat) 23 Feb 2019 (W8),Torino FC (25),2-0,1-0,Atalanta BC (25)
?,(Sun) 24 Feb 2019 (W8),Bologna FC (25),0-1,0-0,Juventus (25)
?,(Sun) 24 Feb 2019 (W8),AC Chievo Verona (25),0-0,0-0,Genoa CFC (25)
?,(Sun) 24 Feb 2019 (W8),ACF Fiorentina (25),3-3,1-2,FC Internazionale Milano (25)
?,(Sun) 24 Feb 2019 (W8),Parma (25),0-4,0-2,SSC Napoli (25)
?,(Sun) 24 Feb 2019 (W8),UC Sampdoria (25),1-0,0-0,Cagliari Calcio (25)
?,(Sun) 24 Feb 2019 (W8),US Sassuolo Calcio (25),1-1,1-0,SPAL (25)
?,(Fri) 1 Mar 2019 (W9),Cagliari Calcio (26),2-1,2-1,FC Internazionale Milano (26)
?,(Sat) 2 Mar 2019 (W9),Empoli (26),3-3,1-2,Parma (26)
?,(Sat) 2 Mar 2019 (W9),SS Lazio (25),3-0,1-0,AS Roma (26)
