Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Sep 2006 (W36),ACF Fiorentina (1),2-3,0-2,FC Internazionale Milano (1)
?,(Sat) 9 Sep 2006 (W36),AS Roma (1),2-0,1-0,AS Livorno Calcio (1)
?,(Sun) 10 Sep 2006 (W36),Atalanta BC (1),3-1,3-0,Ascoli (1)
?,(Sun) 10 Sep 2006 (W36),Cagliari Calcio (1),0-1,0-0,Calcio Catania (1)
?,(Sun) 10 Sep 2006 (W36),AC Chievo Verona (1),1-2,1-0,SS Robur Siena (1)
?,(Sun) 10 Sep 2006 (W36),ACR Messina SSD (1),1-0,0-0,Udinese Calcio (1)
?,(Sun) 10 Sep 2006 (W36),AC Milan (1),2-1,1-0,SS Lazio (1)
?,(Sun) 10 Sep 2006 (W36),Palermo (1),4-3,3-1,Urbs Reggina (1)
?,(Sun) 10 Sep 2006 (W36),UC Sampdoria (1),1-2,1-1,Empoli (1)
?,(Sun) 10 Sep 2006 (W36),Torino FC (1),1-1,0-0,Parma (1)
?,(Sat) 16 Sep 2006 (W37),FC Internazionale Milano (2),1-1,0-0,UC Sampdoria (2)
?,(Sat) 16 Sep 2006 (W37),Urbs Reggina (2),2-1,0-0,Cagliari Calcio (2)
?,(Sun) 17 Sep 2006 (W37),Ascoli (2),1-1,0-0,ACR Messina SSD (2)
?,(Sun) 17 Sep 2006 (W37),Calcio Catania (2),0-0,0-0,Atalanta BC (2)
?,(Sun) 17 Sep 2006 (W37),Empoli (2),1-1,0-1,AC Chievo Verona (2)
?,(Sun) 17 Sep 2006 (W37),SS Lazio (2),1-2,0-2,Palermo (2)
?,(Sun) 17 Sep 2006 (W37),AS Livorno Calcio (2),1-0,0-0,ACF Fiorentina (2)
?,(Sun) 17 Sep 2006 (W37),Parma (2),0-2,0-1,AC Milan (2)
?,(Sun) 17 Sep 2006 (W37),SS Robur Siena (2),1-3,0-0,AS Roma (2)
?,(Sun) 17 Sep 2006 (W37),Udinese Calcio (2),2-0,1-0,Torino FC (2)
?,(Wed) 20 Sep 2006 (W38),Atalanta BC (3),0-0,0-0,Empoli (3)
?,(Wed) 20 Sep 2006 (W38),Cagliari Calcio (3),2-2,1-1,AS Livorno Calcio (3)
?,(Wed) 20 Sep 2006 (W38),AC Chievo Verona (3),0-1,0-0,SS Lazio (3)
?,(Wed) 20 Sep 2006 (W38),ACF Fiorentina (3),1-0,1-0,Parma (3)
?,(Wed) 20 Sep 2006 (W38),ACR Messina SSD (3),2-0,1-0,Urbs Reggina (3)
?,(Wed) 20 Sep 2006 (W38),AC Milan (3),1-0,0-0,Ascoli (3)
?,(Wed) 20 Sep 2006 (W38),Palermo (3),5-3,1-1,Calcio Catania (3)
?,(Wed) 20 Sep 2006 (W38),AS Roma (3),0-1,0-1,FC Internazionale Milano (3)
?,(Wed) 20 Sep 2006 (W38),UC Sampdoria (3),3-3,1-3,Udinese Calcio (3)
?,(Wed) 20 Sep 2006 (W38),Torino FC (3),1-2,1-2,SS Robur Siena (3)
?,(Sat) 23 Sep 2006 (W38),Calcio Catania (4),2-2,0-1,ACR Messina SSD (4)
?,(Sat) 23 Sep 2006 (W38),AS Livorno Calcio (4),0-0,0-0,AC Milan (4)
?,(Sun) 24 Sep 2006 (W38),Ascoli (4),1-1,1-0,UC Sampdoria (4)
?,(Sun) 24 Sep 2006 (W38),Empoli (4),2-0,1-0,Palermo (4)
?,(Sun) 24 Sep 2006 (W38),FC Internazionale Milano (4),4-3,1-0,AC Chievo Verona (4)
?,(Sun) 24 Sep 2006 (W38),SS Lazio (4),1-0,0-0,Atalanta BC (4)
?,(Sun) 24 Sep 2006 (W38),Parma (4),0-4,0-2,AS Roma (4)
