Date,Team 1,Team 2,FT,HT
2009-09-23,Palermo,Roma,3-3,2-2
2009-09-23,Siena,Chievo,0-0,0-0
2009-09-23,Udinese,Milan,1-0,1-0
2009-09-24,Genoa,Juventus,2-2,1-1
2009-09-26,Livorno,Fiorentina,0-1,0-0
2009-09-26,Sampdoria,Inter,1-0,0-0
2009-09-27,Catania,Roma,1-1,1-0
2009-09-27,Chievo,Atalanta,1-1,0-0
2009-09-27,Juventus,Bologna,1-1,1-0
2009-09-27,Lazio,Palermo,1-1,0-0
2009-09-27,Milan,Bari,0-0,0-0
2009-09-27,Napoli,Siena,2-1,0-0
2009-09-27,Parma,Cagliari,0-2,0-1
2009-09-27,Udinese,Genoa,2-0,0-0
2009-10-03,Bari,Catania,0-0,0-0
2009-10-03,Inter,Udinese,2-1,1-1
2009-10-04,Atalanta,Milan,1-1,1-0
2009-10-04,Bologna,Genoa,1-3,0-2
2009-10-04,Cagliari,Chievo,1-2,1-1
2009-10-04,Fiorentina,Lazio,0-0,0-0
2009-10-04,Palermo,Juventus,2-0,2-0
2009-10-04,Roma,Napoli,2-1,1-1
2009-10-04,Sampdoria,Parma,1-1,1-1
2009-10-04,Siena,Livorno,0-0,0-0
2009-10-17,Genoa,Inter,0-5,0-3
2009-10-17,Juventus,Fiorentina,1-1,1-1
2009-10-18,Catania,Cagliari,2-1,1-1
2009-10-18,Chievo,Bari,1-2,0-1
2009-10-18,Lazio,Sampdoria,1-1,1-1
2009-10-18,Livorno,Palermo,1-2,0-0
2009-10-18,Milan,Roma,2-1,0-1
2009-10-18,Napoli,Bologna,2-1,0-1
2009-10-18,Parma,Siena,1-0,1-0
2009-10-18,Udinese,Atalanta,1-3,1-1
2009-10-24,Inter,Catania,2-1,2-0
2009-10-24,Sampdoria,Bologna,4-1,4-0
2009-10-25,Atalanta,Parma,3-1,1-0
2009-10-25,Bari,Lazio,2-0,1-0
2009-10-25,Cagliari,Genoa,3-2,0-1
2009-10-25,Chievo,Milan,1-2,1-0
2009-10-25,Fiorentina,Napoli,0-1,0-0
2009-10-25,Palermo,Udinese,1-0,0-0
2009-10-25,Roma,Livorno,0-1,0-1
2009-10-25,Siena,Juventus,0-1,0-0
2009-10-28,Bologna,Siena,2-1,1-0
2009-10-28,Catania,Chievo,1-2,1-1
2009-10-28,Genoa,Fiorentina,2-1,1-0
2009-10-28,Juventus,Sampdoria,5-1,2-0
2009-10-28,Lazio,Cagliari,0-1,0-0
2009-10-28,Livorno,Atalanta,1-0,0-0
2009-10-28,Napoli,Milan,2-2,0-2
2009-10-28,Parma,Bari,2-0,0-0
2009-10-28,Udinese,Roma,2-1,1-1
2009-10-29,Inter,Palermo,5-3,4-0
2009-10-31,Juventus,Napoli,2-3,1-0
2009-10-31,Milan,Parma,2-0,1-0
2009-11-01,Cagliari,Atalanta,3-0,3-0
2009-11-01,Chievo,Udinese,1-1,0-1
2009-11-01,Fiorentina,Catania,3-1,1-0
2009-11-01,Livorno,Inter,0-2,0-0
2009-11-01,Palermo,Genoa,0-0,0-0
2009-11-01,Roma,Bologna,2-1,1-1
2009-11-01,Sampdoria,Bari,0-0,0-0
2009-11-01,Siena,Lazio,1-1,1-1
2009-11-07,Atalanta,Juventus,2-5,0-2
2009-11-07,Catania,Napoli,0-0,0-0
2009-11-08,Bari,Livorno,1-0,1-0
2009-11-08,Bologna,Palermo,3-1,1-1
2009-11-08,Cagliari,Sampdoria,2-0,0-0
2009-11-08,Genoa,Siena,4-2,3-0
2009-11-08,Inter,Roma,1-1,0-1
2009-11-08,Lazio,Milan,1-2,0-2
2009-11-08,Parma,Chievo,2-0,1-0
2009-11-08,Udinese,Fiorentina,0-1,0-0
2009-11-21,Bologna,Inter,1-3,1-2
2009-11-21,Fiorentina,Parma,2-3,1-1
2009-11-22,Juventus,Udinese,1-0,0-0
2009-11-22,Livorno,Genoa,2-1,1-0
2009-11-22,Milan,Cagliari,4-3,3-2
2009-11-22,Napoli,Lazio,0-0,0-0
2009-11-22,Palermo,Catania,1-1,1-0
2009-11-22,Roma,Bari,3-1,3-0
2009-11-22,Sampdoria,Chievo,2-1,1-0
2009-11-22,Siena,Atalanta,0-2,0-0
2009-11-28,Genoa,Sampdoria,3-0,1-0
2009-11-28,Udinese,Livorno,2-0,2-0
2009-11-29,Atalanta,Roma,1-2,1-1
2009-11-29,Bari,Siena,2-1,0-1
2009-11-29,Cagliari,Juventus,2-0,1-0
2009-11-29,Catania,Milan,0-2,0-0
2009-11-29,Chievo,Palermo,1-0,0-0
2009-11-29,Inter,Fiorentina,1-0,0-0
2009-11-29,Lazio,Bologna,0-0,0-0
2009-11-29,Parma,Napoli,1-1,0-1
2009-12-05,Juventus,Inter,2-1,1-1
2009-12-05,Milan,Sampdoria,3-0,3-0
2009-12-06,Bologna,Udinese,2-1,1-1
2009-12-06,Fiorentina,Atalanta,2-0,1-0
2009-12-06,Genoa,Parma,2-2,1-1
2009-12-06,Livorno,Chievo,0-2,0-1
2009-12-06,Napoli,Bari,3-2,0-0
2009-12-06,Palermo,Cagliari,2-1,0-1
2009-12-06,Roma,Lazio,1-0,0-0
2009-12-06,Siena,Catania,3-2,0-1
2009-12-12,Bari,Juventus,3-1,2-1
2009-12-12,Cagliari,Napoli,3-3,0-1
2009-12-13,Atalanta,Inter,1-1,0-1
2009-12-13,Catania,Livorno,0-1,0-0
2009-12-13,Chievo,Fiorentina,2-1,2-1
2009-12-13,Lazio,Genoa,1-0,1-0
2009-12-13,Milan,Palermo,0-2,0-0
2009-12-13,Parma,Bologna,2-1,0-1
2009-12-13,Sampdoria,Roma,0-0,0-0
2009-12-13,Siena,Udinese,2-1,0-0
2009-12-20,Inter,Lazio,1-0,1-0
2009-12-20,Juventus,Catania,1-2,0-1
2009-12-20,Livorno,Sampdoria,3-1,1-1
2009-12-20,Napoli,Chievo,2-0,1-0
2009-12-20,Palermo,Siena,1-0,1-0
2009-12-20,Roma,Parma,2-0,0-0
2010-01-06,Atalanta,Napoli,0-2,0-1
2010-01-06,Bari,Udinese,2-0,1-0
2010-01-06,Cagliari,Roma,2-2,0-0
2010-01-06,Catania,Bologna,1-0,0-0
2010-01-06,Chievo,Inter,0-1,0-1
2010-01-06,Lazio,Livorno,4-1,0-1
2010-01-06,Milan,Genoa,5-2,2-1
2010-01-06,Parma,Juventus,1-2,1-2
2010-01-06,Sampdoria,Palermo,1-1,1-1
2010-01-06,Siena,Fiorentina,1-5,0-3
2010-01-09,Inter,Siena,4-3,2-2
2010-01-09,Roma,Chievo,1-0,1-0
2010-01-10,Bologna,Cagliari,0-1,0-0
2010-01-10,Fiorentina,Bari,2-1,1-1
2010-01-10,Genoa,Catania,2-0,1-0
2010-01-10,Juventus,Milan,0-3,0-1
2010-01-10,Livorno,Parma,2-1,1-0
2010-01-10,Napoli,Sampdoria,1-0,0-0
2010-01-10,Palermo,Atalanta,1-0,0-0
2010-01-10,Udinese,Lazio,1-1,1-1
2010-01-16,Bari,Inter,2-2,0-0
2010-01-16,Cagliari,Livorno,3-0,1-0
2010-01-17,Atalanta,Lazio,3-0,3-0
2010-01-17,Chievo,Juventus,1-0,1-0
2010-01-17,Fiorentina,Bologna,1-2,0-2
2010-01-17,Milan,Siena,4-0,2-0
2010-01-17,Napoli,Palermo,0-0,0-0
2010-01-17,Parma,Udinese,0-0,0-0
2010-01-17,Roma,Genoa,3-0,2-0
2010-01-17,Sampdoria,Catania,1-1,1-1
2010-01-20,Bologna,Atalanta,2-2,2-1
2010-01-20,Genoa,Bari,1-1,0-1
2010-01-23,Catania,Parma,3-0,1-0
2010-01-23,Juventus,Roma,1-2,0-0
2010-01-24,Bologna,Bari,2-1,0-1
2010-01-24,Genoa,Atalanta,2-0,2-0
2010-01-24,Inter,Milan,2-0,1-0
2010-01-24,Lazio,Chievo,1-1,1-0
2010-01-24,Livorno,Napoli,0-2,0-1
2010-01-24,Palermo,Fiorentina,3-0,2-0
2010-01-24,Siena,Cagliari,1-1,0-0
2010-01-24,Udinese,Sampdoria,2-3,2-1
2010-01-30,Bari,Palermo,4-2,2-1
2010-01-30,Napoli,Genoa,0-0,0-0
2010-01-31,Cagliari,Fiorentina,2-2,1-1
2010-01-31,Catania,Udinese,1-1,0-1
2010-01-31,Chievo,Bologna,1-1,0-1
2010-01-31,Juventus,Lazio,1-1,0-0
2010-01-31,Milan,Livorno,1-1,1-0
2010-01-31,Roma,Siena,2-1,1-1
2010-01-31,Sampdoria,Atalanta,2-0,2-0
2010-02-06,Livorno,Juventus,1-1,1-1
2010-02-06,Palermo,Parma,2-1,0-0
2010-02-07,Atalanta,Bari,1-0,0-0
2010-02-07,Bologna,Milan,0-0,0-0
2010-02-07,Fiorentina,Roma,0-1,0-0
2010-02-07,Genoa,Chievo,1-0,0-0
2010-02-07,Inter,Cagliari,3-0,2-0
2010-02-07,Lazio,Catania,0-1,0-0
2010-02-07,Siena,Sampdoria,1-2,0-1
2010-02-07,Udinese,Napoli,3-1,1-1
2010-02-10,Parma,Inter,1-1,0-0
2010-02-12,Milan,Udinese,3-2,2-1
2010-02-13,Roma,Palermo,4-1,1-0
2010-02-13,Sampdoria,Fiorentina,2-0,2-0
2010-02-14,Cagliari,Bari,3-1,2-0
2010-02-14,Catania,Atalanta,0-0,0-0
2010-02-14,Chievo,Siena,0-1,0-0
2010-02-14,Juventus,Genoa,3-2,1-1
2010-02-14,Livorno,Bologna,0-1,0-1
2010-02-14,Napoli,Inter,0-0,0-0
2010-02-14,Parma,Lazio,0-2,0-0
2010-02-20,Genoa,Udinese,3-0,1-0
2010-02-20,Inter,Sampdoria,0-0,0-0
2010-02-21,Atalanta,Chievo,0-1,0-1
2010-02-21,Bari,Milan,0-2,0-1
2010-02-21,Bologna,Juventus,1-2,0-1
2010-02-21,Cagliari,Parma,2-0,2-0
2010-02-21,Fiorentina,Livorno,2-1,0-1
2010-02-21,Palermo,Lazio,3-1,2-0
2010-02-21,Roma,Catania,1-0,1-0
2010-02-21,Siena,Napoli,0-0,0-0
2010-02-24,Fiorentina,Milan,1-2,1-0
2010-02-24,Udinese,Cagliari,2-1,0-1
2010-02-27,Catania,Bari,4-0,2-0
2010-02-27,Lazio,Fiorentina,1-1,1-0
2010-02-28,Chievo,Cagliari,2-1,1-0
2010-02-28,Genoa,Bologna,3-4,3-2
2010-02-28,Juventus,Palermo,0-2,0-0
2010-02-28,Livorno,Siena,1-2,1-0
2010-02-28,Milan,Atalanta,3-1,2-0
2010-02-28,Napoli,Roma,2-2,0-0
2010-02-28,Parma,Sampdoria,1-0,0-0
2010-02-28,Udinese,Inter,2-3,1-3
2010-03-06,Fiorentina,Juventus,1-2,1-1
2010-03-06,Roma,Milan,0-0,0-0
2010-03-07,Atalanta,Udinese,0-0,0-0
2010-03-07,Bari,Chievo,1-0,1-0
2010-03-07,Bologna,Napoli,2-1,2-1
2010-03-07,Cagliari,Catania,2-2,1-2
2010-03-07,Inter,Genoa,0-0,0-0
2010-03-07,Palermo,Livorno,1-0,0-0
2010-03-07,Sampdoria,Lazio,2-1,2-1
2010-03-07,Siena,Parma,1-1,0-1
2010-03-12,Catania,Inter,3-1,0-0
2010-03-13,Napoli,Fiorentina,1-3,0-0
2010-03-14,Bologna,Sampdoria,1-1,0-0
2010-03-14,Genoa,Cagliari,5-3,4-2
2010-03-14,Juventus,Siena,3-3,3-1
2010-03-14,Lazio,Bari,0-2,0-0
2010-03-14,Livorno,Roma,3-3,2-3
2010-03-14,Milan,Chievo,1-0,0-0
2010-03-14,Parma,Atalanta,1-0,0-0
2010-03-14,Udinese,Palermo,3-2,1-0
2010-03-20,Fiorentina,Genoa,3-0,1-0
2010-03-20,Palermo,Inter,1-1,1-1
2010-03-20,Roma,Udinese,4-2,2-1
2010-03-21,Atalanta,Livorno,3-0,1-0
2010-03-21,Bari,Parma,1-1,0-1
2010-03-21,Cagliari,Lazio,0-2,0-2
2010-03-21,Chievo,Catania,1-1,0-0
2010-03-21,Milan,Napoli,1-1,1-1
2010-03-21,Sampdoria,Juventus,1-0,0-0
2010-03-21,Siena,Bologna,1-0,1-0
2010-03-24,Atalanta,Cagliari,3-1,0-0
2010-03-24,Bari,Sampdoria,2-1,0-1
2010-03-24,Bologna,Roma,0-2,0-0
2010-03-24,Catania,Fiorentina,1-0,1-0
2010-03-24,Genoa,Palermo,2-2,0-1
2010-03-24,Inter,Livorno,3-0,2-0
2010-03-24,Lazio,Siena,2-0,1-0
2010-03-24,Parma,Milan,1-0,0-0
2010-03-24,Udinese,Chievo,0-0,0-0
2010-03-25,Napoli,Juventus,3-1,0-1
2010-03-27,Palermo,Bologna,3-1,2-1
2010-03-27,Roma,Inter,2-1,1-0
2010-03-28,Chievo,Parma,0-0,0-0
2010-03-28,Fiorentina,Udinese,4-1,1-1
2010-03-28,Juventus,Atalanta,2-1,1-1
2010-03-28,Livorno,Bari,1-1,0-1
2010-03-28,Milan,Lazio,1-1,1-1
2010-03-28,Napoli,Catania,1-0,0-0
2010-03-28,Sampdoria,Cagliari,1-1,0-0
2010-03-28,Siena,Genoa,0-0,0-0
2010-04-03,Atalanta,Siena,2-0,1-0
2010-04-03,Bari,Roma,0-1,0-1
2010-04-03,Cagliari,Milan,2-3,2-3
2010-04-03,Catania,Palermo,2-0,2-0
2010-04-03,Chievo,Sampdoria,1-2,0-1
2010-04-03,Genoa,Livorno,1-1,0-0
2010-04-03,Inter,Bologna,3-0,1-0
2010-04-03,Lazio,Napoli,1-1,1-1
2010-04-03,Parma,Fiorentina,1-1,0-1
2010-04-03,Udinese,Juventus,3-0,1-0
2010-04-10,Fiorentina,Inter,2-2,1-0
2010-04-10,Napoli,Parma,2-3,1-0
2010-04-11,Bologna,Lazio,2-3,2-1
2010-04-11,Juventus,Cagliari,1-0,1-0
2010-04-11,Livorno,Udinese,0-2,0-2
2010-04-11,Milan,Catania,2-2,0-2
2010-04-11,Palermo,Chievo,3-1,2-1
2010-04-11,Roma,Atalanta,2-1,2-0
2010-04-11,Sampdoria,Genoa,1-0,1-0
2010-04-11,Siena,Bari,3-2,1-2
2010-04-16,Inter,Juventus,2-0,0-0
2010-04-17,Chievo,Livorno,2-0,1-0
2010-04-18,Atalanta,Fiorentina,2-1,1-0
2010-04-18,Bari,Napoli,1-2,0-1
2010-04-18,Cagliari,Palermo,2-2,1-0
2010-04-18,Catania,Siena,2-2,1-0
2010-04-18,Lazio,Roma,1-2,1-0
2010-04-18,Parma,Genoa,2-3,0-1
2010-04-18,Sampdoria,Milan,2-1,0-1
2010-04-18,Udinese,Bologna,1-1,0-1
2010-04-24,Inter,Atalanta,3-1,2-1
2010-04-24,Palermo,Milan,3-1,2-0
2010-04-25,Bologna,Parma,2-1,1-1
2010-04-25,Fiorentina,Chievo,0-2,0-0
2010-04-25,Genoa,Lazio,1-2,1-2
2010-04-25,Juventus,Bari,3-0,0-0
2010-04-25,Livorno,Catania,3-1,0-0
2010-04-25,Napoli,Cagliari,0-0,0-0
2010-04-25,Roma,Sampdoria,1-2,1-0
2010-04-25,Udinese,Siena,4-1,2-1
2010-05-01,Milan,Fiorentina,1-0,0-0
2010-05-01,Parma,Roma,1-2,0-1
2010-05-02,Atalanta,Bologna,1-1,1-0
2010-05-02,Bari,Genoa,3-0,0-0
2010-05-02,Cagliari,Udinese,2-2,1-2
2010-05-02,Catania,Juventus,1-1,1-0
2010-05-02,Chievo,Napoli,1-2,0-1
2010-05-02,Lazio,Inter,0-2,0-1
2010-05-02,Sampdoria,Livorno,2-0,1-0
2010-05-02,Siena,Palermo,1-2,0-1
2010-05-09,Bologna,Catania,1-1,1-0
2010-05-09,Fiorentina,Siena,1-1,1-1
2010-05-09,Genoa,Milan,1-0,0-0
2010-05-09,Inter,Chievo,4-3,3-1
2010-05-09,Juventus,Parma,2-3,1-2
2010-05-09,Livorno,Lazio,1-2,1-2
2010-05-09,Napoli,Atalanta,2-0,1-0
2010-05-09,Palermo,Sampdoria,1-1,0-0
2010-05-09,Roma,Cagliari,2-1,0-0
2010-05-09,Udinese,Bari,3-3,2-2
2010-05-15,Lazio,Udinese,3-1,2-1
2010-05-15,Milan,Juventus,3-0,2-0
2010-05-16,Atalanta,Palermo,1-2,0-1
2010-05-16,Bari,Fiorentina,2-0,1-0
2010-05-16,Cagliari,Bologna,1-1,0-1
2010-05-16,Catania,Genoa,1-0,0-0
2010-05-16,Chievo,Roma,0-2,0-2
2010-05-16,Parma,Livorno,4-1,1-0
2010-05-16,Sampdoria,Napoli,1-0,0-0
2010-05-16,Siena,Inter,0-1,0-0
