Date,Team 1,Team 2,FT,HT
1998-09-05,Cremonese,Torino,3-2,2-1
1998-09-06,Atalanta,Genoa,1-0,0-0
1998-09-06,Brescia,Cesena,3-0,0-0
1998-09-06,Lecce,Reggina,1-0,1-0
1998-09-06,Monza,Lucchese,0-0,0-0
1998-09-06,Napoli,Cosenza,1-2,1-2
1998-09-06,Ravenna,F. Andria,3-0,2-0
1998-09-06,Ternana,Reggiana,0-0,0-0
1998-09-06,Treviso,Chievo,1-0,0-0
1998-09-06,Verona,Pescara,4-1,2-0
1998-09-12,Pescara,Napoli,0-1,0-0
1998-09-13,Cesena,Treviso,2-3,0-2
1998-09-13,Chievo,Atalanta,2-0,2-0
1998-09-13,Cosenza,Ternana,1-1,1-0
1998-09-13,F. Andria,Brescia,1-1,0-1
1998-09-13,Genoa,Lecce,0-1,0-1
1998-09-13,Lucchese,Verona,1-2,0-1
1998-09-13,Reggiana,Cremonese,1-1,0-0
1998-09-13,Reggina,Monza,0-0,0-0
1998-09-13,Torino,Ravenna,3-0,0-0
1998-09-19,Verona,Reggiana,2-5,0-3
1998-09-20,Cosenza,Chievo,2-1,1-0
1998-09-20,Cremonese,F. Andria,2-1,1-0
1998-09-20,Lecce,Treviso,0-1,0-0
1998-09-20,Lucchese,Brescia,0-0,0-0
1998-09-20,Monza,Genoa,0-2,0-0
1998-09-20,Napoli,Reggina,1-1,1-0
1998-09-20,Pescara,Atalanta,1-0,0-0
1998-09-20,Ravenna,Cesena,2-1,1-1
1998-09-20,Ternana,Torino,2-1,1-0
1998-09-26,F. Andria,Lecce,0-0,0-0
1998-09-27,Atalanta,Ternana,1-0,1-0
1998-09-27,Brescia,Cremonese,1-0,1-0
1998-09-27,Cesena,Monza,0-1,0-0
1998-09-27,Chievo,Pescara,0-2,0-1
1998-09-27,Genoa,Ravenna,1-3,0-2
1998-09-27,Reggiana,Napoli,0-1,0-0
1998-09-27,Reggina,Lucchese,2-1,1-0
1998-09-27,Torino,Cosenza,1-0,0-0
1998-09-27,Treviso,Verona,0-0,0-0
1998-10-03,Napoli,Atalanta,0-0,0-0
1998-10-04,Chievo,Brescia,0-2,0-1
1998-10-04,Cosenza,F. Andria,2-0,2-0
1998-10-04,Cremonese,Verona,0-0,0-0
1998-10-04,Lecce,Torino,1-1,1-0
1998-10-04,Lucchese,Cesena,0-0,0-0
1998-10-04,Monza,Treviso,0-0,0-0
1998-10-04,Pescara,Reggiana,1-0,1-0
1998-10-04,Ravenna,Reggina,1-1,1-0
1998-10-04,Ternana,Genoa,0-0,0-0
1998-10-10,Genoa,Pescara,3-2,1-1
1998-10-11,Atalanta,Ravenna,1-1,0-1
1998-10-11,Brescia,Cosenza,0-0,0-0
1998-10-11,Cesena,Napoli,0-0,0-0
1998-10-11,F. Andria,Lucchese,1-0,0-0
1998-10-11,Reggiana,Lecce,2-1,0-1
1998-10-11,Ternana,Monza,2-1,1-0
1998-10-11,Torino,Chievo,2-0,1-0
1998-10-11,Treviso,Cremonese,3-1,1-1
1998-10-11,Verona,Reggina,3-1,2-0
1998-10-17,Torino,Genoa,3-0,1-0
1998-10-18,Atalanta,Cesena,0-0,0-0
1998-10-18,Chievo,Ternana,1-0,0-0
1998-10-18,Cosenza,Verona,0-1,0-0
1998-10-18,Lecce,Brescia,2-0,0-0
1998-10-18,Monza,F. Andria,1-0,1-0
1998-10-18,Napoli,Treviso,1-1,1-1
1998-10-18,Pescara,Lucchese,0-0,0-0
1998-10-18,Ravenna,Reggiana,1-0,1-0
1998-10-18,Reggina,Cremonese,0-0,0-0
1998-10-31,Treviso,Reggina,4-2,1-1
1998-11-01,Cesena,Pescara,1-1,1-0
1998-11-01,Cremonese,Lecce,0-2,0-1
1998-11-01,F. Andria,Chievo,0-1,0-0
1998-11-01,Genoa,Cosenza,0-0,0-0
1998-11-01,Lucchese,Torino,0-1,0-0
1998-11-01,Reggiana,Monza,1-1,0-0
1998-11-01,Ternana,Napoli,2-1,1-0
1998-11-01,Verona,Ravenna,4-0,2-0
1998-11-03,Brescia,Atalanta,1-1,1-1
1998-11-07,Lecce,Verona,0-2,0-1
1998-11-08,Atalanta,Lucchese,1-0,1-0
1998-11-08,Chievo,Genoa,1-1,0-1
1998-11-08,Cremonese,Cesena,3-1,1-0
1998-11-08,Monza,Torino,0-2,0-0
1998-11-08,Napoli,F. Andria,1-1,0-0
1998-11-08,Pescara,Ternana,5-1,3-0
1998-11-08,Ravenna,Cosenza,2-1,0-1
1998-11-08,Reggina,Reggiana,3-0,0-0
1998-11-08,Treviso,Brescia,1-0,0-0
1998-11-15,Brescia,Napoli,0-0,0-0
1998-11-15,Cesena,Reggina,0-2,0-2
1998-11-15,Cosenza,Monza,2-3,1-1
1998-11-15,F. Andria,Treviso,1-3,1-1
1998-11-15,Genoa,Cremonese,4-1,0-0
1998-11-15,Lucchese,Lecce,2-2,1-1
1998-11-15,Reggiana,Chievo,1-1,0-0
1998-11-15,Ternana,Ravenna,2-2,2-1
1998-11-15,Torino,Pescara,1-2,0-1
1998-11-15,Verona,Atalanta,1-0,1-0
1998-11-22,Atalanta,Cosenza,3-0,2-0
1998-11-22,Cremonese,Ternana,1-1,0-0
1998-11-22,Lecce,Cesena,2-1,1-0
1998-11-22,Napoli,Genoa,2-1,1-1
1998-11-22,Pescara,Monza,1-0,0-0
1998-11-22,Ravenna,Chievo,0-0,0-0
1998-11-22,Reggiana,Torino,1-1,1-0
1998-11-22,Reggina,Brescia,0-0,0-0
1998-11-22,Treviso,Lucchese,1-1,1-0
1998-11-22,Verona,F. Andria,3-0,3-0
1998-11-28,Torino,Atalanta,2-1,1-0
1998-11-29,Brescia,Verona,0-2,0-1
1998-11-29,Cesena,Reggiana,2-0,2-0
1998-11-29,Chievo,Napoli,0-2,0-0
1998-11-29,Cosenza,Pescara,1-5,1-2
1998-11-29,F. Andria,Reggina,0-1,0-1
1998-11-29,Genoa,Treviso,1-0,0-0
1998-11-29,Lucchese,Cremonese,2-1,1-0
1998-11-29,Monza,Ravenna,1-0,1-0
1998-11-29,Ternana,Lecce,0-1,0-1
1998-12-05,Napoli,Torino,0-0,0-0
1998-12-06,Brescia,Genoa,3-1,3-0
1998-12-06,Cremonese,Atalanta,1-3,0-1
1998-12-06,Lecce,Monza,0-1,0-1
1998-12-06,Lucchese,Ternana,1-1,0-1
1998-12-06,Ravenna,Pescara,1-1,1-1
1998-12-06,Reggiana,F. Andria,3-0,0-0
1998-12-06,Reggina,Chievo,1-0,1-0
1998-12-06,Treviso,Cosenza,5-1,2-0
1998-12-06,Verona,Cesena,1-0,0-0
1998-12-12,Cosenza,Lecce,1-1,1-0
1998-12-13,Atalanta,Reggina,2-1,1-1
1998-12-13,Cesena,F. Andria,1-1,1-1
1998-12-13,Chievo,Lucchese,1-4,1-2
1998-12-13,Genoa,Reggiana,1-1,0-0
1998-12-13,Monza,Cremonese,0-0,0-0
1998-12-13,Napoli,Ravenna,2-4,0-0
1998-12-13,Pescara,Treviso,0-1,0-1
1998-12-13,Ternana,Brescia,1-2,1-0
1998-12-13,Torino,Verona,3-1,2-1
1998-12-19,Verona,Chievo,0-0,0-0
1998-12-20,Brescia,Monza,2-2,2-1
1998-12-20,Cesena,Torino,0-1,0-0
1998-12-20,Cremonese,Pescara,0-3,0-1
1998-12-20,F. Andria,Genoa,1-1,0-1
1998-12-20,Lecce,Napoli,3-1,0-0
1998-12-20,Lucchese,Ravenna,0-1,0-1
1998-12-20,Reggiana,Atalanta,0-0,0-0
1998-12-20,Reggina,Cosenza,2-1,2-1
1998-12-20,Treviso,Ternana,1-1,0-1
1999-01-06,Atalanta,Lecce,2-1,0-1
1999-01-06,Chievo,Cremonese,2-0,1-0
1999-01-06,Cosenza,Reggiana,2-0,1-0
1999-01-06,Genoa,Reggina,1-1,0-0
1999-01-06,Monza,Verona,1-0,1-0
1999-01-06,Napoli,Lucchese,2-1,0-0
1999-01-06,Pescara,F. Andria,2-1,1-1
1999-01-06,Ravenna,Brescia,1-1,1-1
1999-01-06,Ternana,Cesena,1-1,1-1
1999-01-06,Torino,Treviso,0-0,0-0
1999-01-09,Brescia,Torino,2-1,1-0
1999-01-10,Cesena,Chievo,0-0,0-0
1999-01-10,Cremonese,Cosenza,0-3,0-1
1999-01-10,F. Andria,Atalanta,0-1,0-0
1999-01-10,Lecce,Ravenna,1-0,1-0
1999-01-10,Lucchese,Genoa,1-0,1-0
1999-01-10,Monza,Napoli,0-1,0-0
1999-01-10,Reggina,Pescara,3-0,2-0
1999-01-10,Treviso,Reggiana,3-2,1-1
1999-01-10,Verona,Ternana,3-1,0-0
1999-01-16,Napoli,Verona,0-0,0-0
1999-01-17,Atalanta,Treviso,2-2,2-1
1999-01-17,Chievo,Monza,3-2,1-2
1999-01-17,Cosenza,Lucchese,0-0,0-0
1999-01-17,Genoa,Cesena,4-1,1-0
1999-01-17,Pescara,Lecce,0-0,0-0
1999-01-17,Ravenna,Cremonese,2-0,0-0
1999-01-17,Reggiana,Brescia,1-2,0-2
1999-01-17,Ternana,Reggina,0-0,0-0
1999-01-17,Torino,F. Andria,2-0,2-0
1999-01-23,Monza,Atalanta,1-2,1-1
1999-01-24,Brescia,Pescara,3-0,2-0
1999-01-24,Cesena,Cosenza,3-0,2-0
1999-01-24,Cremonese,Napoli,1-1,0-0
1999-01-24,F. Andria,Ternana,2-0,2-0
1999-01-24,Lecce,Chievo,2-2,0-2
1999-01-24,Lucchese,Reggiana,2-0,0-0
1999-01-24,Reggina,Torino,1-0,1-0
1999-01-24,Treviso,Ravenna,1-1,0-0
1999-01-24,Verona,Genoa,2-1,1-0
1999-01-30,Chievo,Treviso,4-2,1-0
1999-01-31,Cesena,Brescia,1-0,1-0
1999-01-31,Cosenza,Napoli,1-0,0-0
1999-01-31,F. Andria,Ravenna,3-2,2-2
1999-01-31,Genoa,Atalanta,2-1,1-0
1999-01-31,Lucchese,Monza,1-2,0-1
1999-01-31,Pescara,Verona,1-1,1-1
1999-01-31,Reggiana,Ternana,1-1,1-0
1999-01-31,Reggina,Lecce,1-3,0-1
1999-01-31,Torino,Cremonese,5-3,2-1
1999-02-06,Verona,Lucchese,4-0,1-0
1999-02-07,Atalanta,Chievo,1-1,0-0
1999-02-07,Brescia,F. Andria,0-0,0-0
1999-02-07,Cremonese,Reggiana,2-2,1-1
1999-02-07,Lecce,Genoa,3-1,3-0
1999-02-07,Monza,Reggina,1-1,0-1
1999-02-07,Napoli,Pescara,2-0,1-0
1999-02-07,Ravenna,Torino,1-0,0-0
1999-02-07,Ternana,Cosenza,2-0,1-0
1999-02-07,Treviso,Cesena,0-0,0-0
1999-02-13,Cesena,Ravenna,4-2,2-1
1999-02-14,Atalanta,Pescara,4-0,1-0
1999-02-14,Brescia,Lucchese,2-1,2-0
1999-02-14,Chievo,Cosenza,0-3,0-2
1999-02-14,F. Andria,Cremonese,1-0,0-0
1999-02-14,Genoa,Monza,2-1,1-1
1999-02-14,Reggiana,Verona,1-1,0-1
1999-02-14,Reggina,Napoli,2-1,2-0
1999-02-14,Torino,Ternana,0-0,0-0
1999-02-14,Treviso,Lecce,1-0,0-0
1999-02-20,Verona,Treviso,1-1,0-0
1999-02-21,Cosenza,Torino,1-2,1-2
1999-02-21,Cremonese,Brescia,1-2,1-0
1999-02-21,Lecce,F. Andria,1-0,0-0
1999-02-21,Lucchese,Reggina,0-0,0-0
1999-02-21,Monza,Cesena,0-1,0-1
1999-02-21,Napoli,Reggiana,2-0,0-0
1999-02-21,Pescara,Chievo,1-1,1-0
1999-02-21,Ravenna,Genoa,2-1,1-0
1999-02-21,Ternana,Atalanta,1-1,1-0
1999-02-27,Brescia,Chievo,0-1,0-0
1999-02-28,Atalanta,Napoli,1-1,0-0
1999-02-28,Cesena,Lucchese,1-0,1-0
1999-02-28,F. Andria,Cosenza,1-0,0-0
1999-02-28,Genoa,Ternana,6-1,4-1
1999-02-28,Reggiana,Pescara,0-2,0-1
1999-02-28,Reggina,Ravenna,1-1,1-0
1999-02-28,Torino,Lecce,3-1,1-0
1999-02-28,Treviso,Monza,3-1,2-1
1999-02-28,Verona,Cremonese,5-2,2-1
1999-03-06,Lecce,Reggiana,1-0,0-0
1999-03-07,Chievo,Torino,0-2,0-0
1999-03-07,Cosenza,Brescia,1-1,0-1
1999-03-07,Cremonese,Treviso,1-1,1-0
1999-03-07,Lucchese,F. Andria,1-2,0-1
1999-03-07,Monza,Ternana,1-1,1-1
1999-03-07,Napoli,Cesena,1-0,1-0
1999-03-07,Pescara,Genoa,4-1,1-0
1999-03-07,Ravenna,Atalanta,0-0,0-0
1999-03-07,Reggina,Verona,0-0,0-0
1999-03-13,Genoa,Torino,1-0,0-0
1999-03-14,Brescia,Lecce,0-0,0-0
1999-03-14,Cesena,Atalanta,0-0,0-0
1999-03-14,Cremonese,Reggina,0-2,0-1
1999-03-14,F. Andria,Monza,0-0,0-0
1999-03-14,Lucchese,Pescara,2-0,1-0
1999-03-14,Reggiana,Ravenna,3-0,2-0
1999-03-14,Ternana,Chievo,0-2,0-1
1999-03-14,Treviso,Napoli,1-1,0-1
1999-03-14,Verona,Cosenza,1-1,1-1
1999-03-27,Monza,Reggiana,1-0,1-0
1999-03-28,Atalanta,Brescia,1-1,0-0
1999-03-28,Chievo,F. Andria,1-2,0-2
1999-03-28,Cosenza,Genoa,2-2,1-1
1999-03-28,Lecce,Cremonese,2-1,1-1
1999-03-28,Napoli,Ternana,1-0,0-0
1999-03-28,Pescara,Cesena,0-0,0-0
1999-03-28,Ravenna,Verona,2-3,1-0
1999-03-28,Reggina,Treviso,1-0,1-0
1999-03-28,Torino,Lucchese,2-1,1-1
1999-04-03,Brescia,Treviso,2-1,1-0
1999-04-03,Cesena,Cremonese,1-1,0-0
1999-04-03,Cosenza,Ravenna,3-1,1-0
1999-04-03,F. Andria,Napoli,2-1,1-0
1999-04-03,Genoa,Chievo,3-3,1-2
1999-04-03,Lucchese,Atalanta,2-2,2-1
1999-04-03,Reggiana,Reggina,1-1,1-1
1999-04-03,Ternana,Pescara,2-2,1-1
1999-04-03,Torino,Monza,3-3,1-3
1999-04-03,Verona,Lecce,5-1,3-0
1999-04-10,Napoli,Brescia,2-0,1-0
1999-04-11,Atalanta,Verona,3-2,3-1
1999-04-11,Chievo,Reggiana,0-0,0-0
1999-04-11,Cremonese,Genoa,1-1,1-1
1999-04-11,Lecce,Lucchese,1-0,1-0
1999-04-11,Monza,Cosenza,3-0,1-0
1999-04-11,Pescara,Torino,2-1,1-1
1999-04-11,Ravenna,Ternana,0-2,0-1
1999-04-11,Reggina,Cesena,3-1,1-1
1999-04-11,Treviso,F. Andria,1-3,1-1
1999-04-18,Brescia,Reggina,2-3,0-2
1999-04-18,Cesena,Lecce,3-1,1-1
1999-04-18,Chievo,Ravenna,1-1,1-1
1999-04-18,Cosenza,Atalanta,2-2,0-0
1999-04-18,F. Andria,Verona,1-1,0-1
1999-04-18,Genoa,Napoli,1-1,1-0
1999-04-18,Lucchese,Treviso,2-1,1-0
1999-04-18,Monza,Pescara,0-2,0-1
1999-04-18,Ternana,Cremonese,1-0,0-0
1999-04-18,Torino,Reggiana,2-0,2-0
1999-04-24,Treviso,Genoa,2-0,1-0
1999-04-25,Atalanta,Torino,1-0,1-0
1999-04-25,Cremonese,Lucchese,1-2,0-1
1999-04-25,Lecce,Ternana,3-2,2-1
1999-04-25,Napoli,Chievo,0-0,0-0
1999-04-25,Pescara,Cosenza,1-0,1-0
