Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 24 Aug 2019 (W34),Parma (1),0-1,0-1,Juventus (1)
?,(Sat) 24 Aug 2019 (W34),ACF Fiorentina (1),3-4,1-2,SSC Napoli (1)
?,(Sun) 25 Aug 2019 (W34),Udinese Calcio (1),1-0,0-0,AC Milan (1)
?,(Sun) 25 Aug 2019 (W34),Cagliari Calcio (1),0-1,0-0,Brescia (1)
?,(Sun) 25 Aug 2019 (W34),AS Roma (1),3-3,2-2,Genoa CFC (1)
?,(Sun) 25 Aug 2019 (W34),UC Sampdoria (1),0-3,0-1,SS Lazio (1)
?,(Sun) 25 Aug 2019 (W34),SPAL (1),2-3,2-1,Atalanta BC (1)
?,(Sun) 25 Aug 2019 (W34),Torino FC (1),2-1,1-0,US Sassuolo Calcio (1)
?,(Sun) 25 Aug 2019 (W34),Hellas Verona FC (1),1-1,1-1,Bologna FC (1)
?,(Mon) 26 Aug 2019 (W35),FC Internazionale Milano (1),4-0,2-0,US Lecce (1)
?,(Fri) 30 Aug 2019 (W35),Bologna FC (2),1-0,0-0,SPAL (2)
?,(Sat) 31 Aug 2019 (W35),AC Milan (2),1-0,1-0,Brescia (2)
?,(Sat) 31 Aug 2019 (W35),Juventus (2),4-3,2-0,SSC Napoli (2)
?,(Sun) 1 Sep 2019 (W35),SS Lazio (2),1-1,0-1,AS Roma (2)
?,(Sun) 1 Sep 2019 (W35),Atalanta BC (2),2-3,1-1,Torino FC (2)
?,(Sun) 1 Sep 2019 (W35),Cagliari Calcio (2),1-2,0-1,FC Internazionale Milano (2)
?,(Sun) 1 Sep 2019 (W35),Genoa CFC (2),2-1,1-0,ACF Fiorentina (2)
?,(Sun) 1 Sep 2019 (W35),US Lecce (2),0-1,0-0,Hellas Verona FC (2)
?,(Sun) 1 Sep 2019 (W35),US Sassuolo Calcio (2),4-1,3-0,UC Sampdoria (2)
?,(Sun) 1 Sep 2019 (W35),Udinese Calcio (2),1-3,1-1,Parma (2)
?,(Sat) 14 Sep 2019 (W37),ACF Fiorentina (3),0-0,0-0,Juventus (3)
