Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 31 Aug 1997 (W35),US Anconitana ASD (1),1-0,?,Torino FC (1)
?,(Sun) 31 Aug 1997 (W35),Cagliari Calcio (1),2-0,?,ACD Treviso (1)
?,(Sun) 31 Aug 1997 (W35),AC Chievo Verona (1),1-0,?,Urbs Reggina (1)
?,(Sun) 31 Aug 1997 (W35),AS Lucchese Libertas (1),2-1,?,Ravenna FC (1)
?,(Sun) 31 Aug 1997 (W35),SS Monza (1),1-1,?,Pescara (1)
?,(Sun) 31 Aug 1997 (W35),Calcio Padova (1),0-1,?,ASD Castel di Sangro (1)
?,(Sun) 31 Aug 1997 (W35),Perugia (1),4-1,?,SS Fidelis Andria (1)
?,(Sun) 31 Aug 1997 (W35),AC Reggiana (1),1-0,?,Foggia (1)
?,(Sun) 31 Aug 1997 (W35),Salernitana (1),2-0,?,Hellas Verona FC (1)
?,(Sun) 31 Aug 1997 (W35),Venezia (1),2-0,?,Genoa CFC (1)
?,(Sun) 7 Sep 1997 (W36),ASD Castel di Sangro (2),1-1,?,US Anconitana ASD (2)
?,(Sun) 7 Sep 1997 (W36),SS Fidelis Andria (2),1-0,?,AC Chievo Verona (2)
?,(Sun) 7 Sep 1997 (W36),Foggia (2),1-2,?,Venezia (2)
?,(Sun) 7 Sep 1997 (W36),Genoa CFC (2),1-1,?,AS Lucchese Libertas (2)
?,(Sun) 7 Sep 1997 (W36),Pescara (2),0-1,?,Cagliari Calcio (2)
?,(Sun) 7 Sep 1997 (W36),Ravenna FC (2),0-0,?,Perugia (2)
?,(Sun) 7 Sep 1997 (W36),Urbs Reggina (2),1-0,?,AC Reggiana (2)
?,(Sun) 7 Sep 1997 (W36),Torino FC (2),2-1,?,Calcio Padova (2)
?,(Sun) 7 Sep 1997 (W36),ACD Treviso (2),1-1,?,Salernitana (2)
?,(Sun) 7 Sep 1997 (W36),Hellas Verona FC (2),3-2,?,SS Monza (2)
?,(Sun) 14 Sep 1997 (W37),US Anconitana ASD (3),4-3,?,Genoa CFC (3)
?,(Sun) 14 Sep 1997 (W37),Cagliari Calcio (3),1-1,?,ASD Castel di Sangro (3)
?,(Sun) 14 Sep 1997 (W37),AC Chievo Verona (3),1-1,?,Salernitana (3)
?,(Sun) 14 Sep 1997 (W37),SS Fidelis Andria (3),3-0,?,Pescara (3)
?,(Sun) 14 Sep 1997 (W37),SS Monza (3),1-0,?,Venezia (3)
?,(Sun) 14 Sep 1997 (W37),Calcio Padova (3),0-0,?,Hellas Verona FC (3)
?,(Sun) 14 Sep 1997 (W37),Perugia (3),1-0,?,AS Lucchese Libertas (3)
?,(Sun) 14 Sep 1997 (W37),AC Reggiana (3),1-1,?,Ravenna FC (3)
?,(Sun) 14 Sep 1997 (W37),Urbs Reggina (3),0-0,?,ACD Treviso (3)
?,(Sun) 14 Sep 1997 (W37),Torino FC (3),1-1,?,Foggia (3)
?,(Sun) 21 Sep 1997 (W38),ASD Castel di Sangro (4),3-3,?,SS Fidelis Andria (4)
?,(Sun) 21 Sep 1997 (W38),Foggia (4),3-2,?,Urbs Reggina (4)
?,(Sun) 21 Sep 1997 (W38),Genoa CFC (4),0-1,?,AC Chievo Verona (4)
?,(Sun) 21 Sep 1997 (W38),AS Lucchese Libertas (4),2-0,?,Calcio Padova (4)
?,(Sun) 21 Sep 1997 (W38),Pescara (4),3-0,?,Torino FC (4)
?,(Sun) 21 Sep 1997 (W38),Ravenna FC (4),2-0,?,US Anconitana ASD (4)
?,(Sun) 21 Sep 1997 (W38),Salernitana (4),4-0,?,AC Reggiana (4)
?,(Sun) 21 Sep 1997 (W38),ACD Treviso (4),3-0,?,SS Monza (4)
?,(Sun) 21 Sep 1997 (W38),Venezia (4),2-0,?,Perugia (4)
?,(Sun) 21 Sep 1997 (W38),Hellas Verona FC (4),2-1,?,Cagliari Calcio (4)
?,(Sun) 28 Sep 1997 (W39),US Anconitana ASD (5),0-1,?,Venezia (5)
?,(Sun) 28 Sep 1997 (W39),ASD Castel di Sangro (5),2-1,?,Ravenna FC (5)
?,(Sun) 28 Sep 1997 (W39),Cagliari Calcio (5),1-1,?,Foggia (5)
?,(Sun) 28 Sep 1997 (W39),AC Chievo Verona (5),1-0,?,AC Reggiana (5)
?,(Sun) 28 Sep 1997 (W39),SS Fidelis Andria (5),3-0,?,AS Lucchese Libertas (5)
?,(Sun) 28 Sep 1997 (W39),Calcio Padova (5),0-0,?,Salernitana (5)
?,(Sun) 28 Sep 1997 (W39),Perugia (5),2-1,?,ACD Treviso (5)
?,(Sun) 28 Sep 1997 (W39),Pescara (5),1-1,?,Hellas Verona FC (5)
?,(Sun) 28 Sep 1997 (W39),Urbs Reggina (5),1-0,?,SS Monza (5)
?,(Sun) 28 Sep 1997 (W39),Torino FC (5),2-1,?,Genoa CFC (5)
?,(Sun) 5 Oct 1997 (W40),US Anconitana ASD (6),2-3,?,Urbs Reggina (6)
?,(Sun) 5 Oct 1997 (W40),Foggia (6),1-0,?,Pescara (6)
?,(Sun) 5 Oct 1997 (W40),Genoa CFC (6),1-3,?,Cagliari Calcio (6)
?,(Sun) 5 Oct 1997 (W40),AS Lucchese Libertas (6),1-0,?,ASD Castel di Sangro (6)
?,(Sun) 5 Oct 1997 (W40),SS Monza (6),1-1,?,SS Fidelis Andria (6)
?,(Sun) 5 Oct 1997 (W40),Ravenna FC (6),2-0,?,AC Chievo Verona (6)
?,(Sun) 5 Oct 1997 (W40),AC Reggiana (6),1-0,?,ACD Treviso (6)
?,(Sun) 5 Oct 1997 (W40),Salernitana (6),2-0,?,Perugia (6)
