Date,Team 1,Team 2,FT,HT
1997-08-31,Ancona,Torino,1-0,
1997-08-31,Cagliari,Treviso,2-0,
1997-08-31,Chievo,Reggina,1-0,
1997-08-31,Lucchese,Ravenna,2-1,
1997-08-31,Monza,Pescara,1-1,
1997-08-31,Padova,C. Sangro,0-1,
1997-08-31,Perugia,F. Andria,4-1,
1997-08-31,Reggiana,Foggia,1-0,
1997-08-31,Salernitana,Verona,2-0,
1997-08-31,Venezia,Genoa,2-0,
1997-09-07,C. Sangro,Ancona,1-1,
1997-09-07,F. Andria,Chievo,1-0,
1997-09-07,Foggia,Venezia,1-2,
1997-09-07,Genoa,Lucchese,1-1,
1997-09-07,Pescara,Cagliari,0-1,
1997-09-07,Ravenna,Perugia,0-0,
1997-09-07,Reggina,Reggiana,1-0,
1997-09-07,Torino,Padova,2-1,
1997-09-07,Treviso,Salernitana,1-1,
1997-09-07,Verona,Monza,3-2,
1997-09-14,Ancona,Genoa,4-3,
1997-09-14,Cagliari,C. Sangro,1-1,
1997-09-14,Chievo,Salernitana,1-1,
1997-09-14,F. Andria,Pescara,3-0,
1997-09-14,Monza,Venezia,1-0,
1997-09-14,Padova,Verona,0-0,
1997-09-14,Perugia,Lucchese,1-0,
1997-09-14,Reggiana,Ravenna,1-1,
1997-09-14,Reggina,Treviso,0-0,
1997-09-14,Torino,Foggia,1-1,
1997-09-21,C. Sangro,F. Andria,3-3,
1997-09-21,Foggia,Reggina,3-2,
1997-09-21,Genoa,Chievo,0-1,
1997-09-21,Lucchese,Padova,2-0,
1997-09-21,Pescara,Torino,3-0,
1997-09-21,Ravenna,Ancona,2-0,
1997-09-21,Salernitana,Reggiana,4-0,
1997-09-21,Treviso,Monza,3-0,
1997-09-21,Venezia,Perugia,2-0,
1997-09-21,Verona,Cagliari,2-1,
1997-09-28,Ancona,Venezia,0-1,
1997-09-28,C. Sangro,Ravenna,2-1,
1997-09-28,Cagliari,Foggia,1-1,
1997-09-28,Chievo,Reggiana,1-0,
1997-09-28,F. Andria,Lucchese,3-0,
1997-09-28,Padova,Salernitana,0-0,
1997-09-28,Perugia,Treviso,2-1,
1997-09-28,Pescara,Verona,1-1,
1997-09-28,Reggina,Monza,1-0,
1997-09-28,Torino,Genoa,2-1,
1997-10-05,Ancona,Reggina,2-3,
1997-10-05,Foggia,Pescara,1-0,
1997-10-05,Genoa,Cagliari,1-3,
1997-10-05,Lucchese,C. Sangro,1-0,
1997-10-05,Monza,F. Andria,1-1,
1997-10-05,Ravenna,Chievo,2-0,
1997-10-05,Reggiana,Treviso,1-0,
1997-10-05,Salernitana,Perugia,2-0,
1997-10-05,Venezia,Padova,3-0,
1997-10-05,Verona,Torino,4-0,
1997-10-12,C. Sangro,Salernitana,3-5,
1997-10-12,Cagliari,Monza,2-2,
1997-10-12,F. Andria,Ancona,1-1,
1997-10-12,Genoa,Foggia,3-2,
1997-10-12,Padova,Reggiana,0-0,
1997-10-12,Pescara,Lucchese,2-1,
1997-10-12,Reggina,Perugia,0-1,
1997-10-12,Torino,Venezia,0-4,
1997-10-12,Treviso,Ravenna,3-0,
1997-10-12,Verona,Chievo,4-0,
1997-10-19,Ancona,Treviso,4-4,
1997-10-19,Chievo,C. Sangro,1-1,
1997-10-19,Foggia,F. Andria,2-1,
1997-10-19,Lucchese,Reggina,0-1,
1997-10-19,Monza,Torino,1-1,
1997-10-19,Perugia,Padova,1-3,
1997-10-19,Ravenna,Cagliari,0-0,
1997-10-19,Reggiana,Genoa,0-1,
1997-10-19,Salernitana,Pescara,5-1,
1997-10-19,Venezia,Verona,1-0,
1997-10-26,Cagliari,Salernitana,1-1,
1997-10-26,F. Andria,Torino,0-2,
1997-10-26,Lucchese,Reggiana,2-1,
1997-10-26,Monza,C. Sangro,2-2,
1997-10-26,Padova,Chievo,3-2,
1997-10-26,Perugia,Ancona,1-1,
1997-10-26,Pescara,Genoa,1-0,
1997-10-26,Reggina,Ravenna,1-0,
1997-10-26,Treviso,Venezia,1-1,
1997-10-26,Verona,Foggia,3-2,
1997-11-09,Ancona,Verona,0-0,
1997-11-09,C. Sangro,Reggina,1-1,
1997-11-09,Chievo,Monza,1-1,
1997-11-09,Foggia,Treviso,0-0,
1997-11-09,Genoa,F. Andria,2-1,
1997-11-09,Ravenna,Padova,1-0,
1997-11-09,Reggiana,Perugia,2-0,
1997-11-09,Salernitana,Lucchese,1-1,
1997-11-09,Torino,Cagliari,3-0,
1997-11-09,Venezia,Pescara,3-0,
1997-11-16,Cagliari,F. Andria,3-0,
1997-11-16,Lucchese,Chievo,1-2,
1997-11-16,Monza,Foggia,1-1,
1997-11-16,Padova,Ancona,0-1,
1997-11-16,Perugia,C. Sangro,1-0,
1997-11-16,Reggiana,Venezia,2-0,
1997-11-16,Reggina,Torino,2-2,
1997-11-16,Salernitana,Ravenna,1-0,
1997-11-16,Treviso,Pescara,2-1,
1997-11-16,Verona,Genoa,4-0,
1997-11-30,Ancona,Salernitana,3-3,
1997-11-30,C. Sangro,Reggiana,2-2,
1997-11-30,Cagliari,Reggina,2-0,
1997-11-30,Chievo,Perugia,1-1,
1997-11-30,F. Andria,Verona,1-0,
1997-11-30,Foggia,Lucchese,2-2,
1997-11-30,Genoa,Monza,5-1,
1997-11-30,Pescara,Padova,4-0,
1997-11-30,Torino,Treviso,4-0,
1997-11-30,Venezia,Ravenna,2-1,
1997-12-07,C. Sangro,Pescara,1-1,
1997-12-07,Chievo,Venezia,1-1,
1997-12-07,Lucchese,Monza,0-0,
1997-12-07,Padova,Foggia,3-0,
1997-12-07,Perugia,Cagliari,1-1,
1997-12-07,Ravenna,Torino,1-1,
1997-12-07,Reggiana,Ancona,1-0,
1997-12-07,Reggina,F. Andria,2-3,
1997-12-07,Salernitana,Genoa,2-1,
1997-12-07,Treviso,Verona,1-0,
1997-12-14,Ancona,Lucchese,0-1,
1997-12-14,Cagliari,Reggiana,0-0,
1997-12-14,F. Andria,Treviso,0-0,
1997-12-14,Foggia,Chievo,0-1,
1997-12-14,Genoa,Reggina,0-0,
1997-12-14,Monza,Padova,2-0,
1997-12-14,Pescara,Ravenna,1-1,
1997-12-14,Torino,C. Sangro,4-1,
1997-12-14,Venezia,Salernitana,0-3,
1997-12-14,Verona,Perugia,0-1,
1997-12-21,C. Sangro,Venezia,1-3,
1997-12-21,Chievo,Ancona,0-1,
1997-12-21,Lucchese,Cagliari,1-2,
1997-12-21,Padova,F. Andria,0-0,
1997-12-21,Perugia,Foggia,2-2,
1997-12-21,Ravenna,Monza,1-1,
1997-12-21,Reggiana,Verona,0-1,
1997-12-21,Reggina,Pescara,0-0,
1997-12-21,Salernitana,Torino,2-1,
1997-12-21,Treviso,Genoa,2-1,
1998-01-04,Cagliari,Padova,1-0,
1998-01-04,F. Andria,Ravenna,0-0,
1998-01-04,Foggia,C. Sangro,2-0,
1998-01-04,Genoa,Perugia,2-0,
1998-01-04,Monza,Salernitana,1-1,
1998-01-04,Pescara,Ancona,3-2,
1998-01-04,Torino,Reggiana,1-0,
1998-01-04,Treviso,Chievo,0-0,
1998-01-04,Venezia,Lucchese,0-0,
1998-01-04,Verona,Reggina,1-1,
1998-01-11,Ancona,Monza,0-1,
1998-01-11,C. Sangro,Genoa,3-3,
1998-01-11,Chievo,Torino,0-2,
1998-01-11,Lucchese,Verona,1-0,
1998-01-11,Padova,Treviso,0-0,
1998-01-11,Perugia,Pescara,1-1,
1998-01-11,Ravenna,Foggia,3-1,
1998-01-11,Reggiana,F. Andria,1-0,
1998-01-11,Salernitana,Reggina,2-0,
1998-01-11,Venezia,Cagliari,2-2,
1998-01-18,Cagliari,Ancona,3-0,
1998-01-18,F. Andria,Venezia,1-1,
1998-01-18,Foggia,Salernitana,2-0,
1998-01-18,Genoa,Ravenna,1-0,
1998-01-18,Monza,Reggiana,0-0,
1998-01-18,Pescara,Chievo,3-1,
1998-01-18,Reggina,Padova,3-0,
1998-01-18,Torino,Perugia,0-0,
1998-01-18,Treviso,Lucchese,3-0,
1998-01-18,Verona,C. Sangro,0-0,
