Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 31 Aug 1997 (W35),Atalanta BC (1),4-2,1-0,Bologna FC (1)
?,(Sun) 31 Aug 1997 (W35),Bari (1),0-2,0-1,Parma (1)
?,(Sun) 31 Aug 1997 (W35),Empoli (1),1-3,1-1,AS Roma (1)
?,(Sun) 31 Aug 1997 (W35),FC Internazionale Milano (1),2-1,0-0,Brescia (1)
?,(Sun) 31 Aug 1997 (W35),Juventus (1),2-0,0-0,US Lecce (1)
?,(Sun) 31 Aug 1997 (W35),SS Lazio (1),2-0,0-0,SSC Napoli (1)
?,(Sun) 31 Aug 1997 (W35),Piacenza Calcio (1),1-1,0-0,AC Milan (1)
?,(Sun) 31 Aug 1997 (W35),UC Sampdoria (1),2-1,1-0,LR Vicenza Virtus (1)
?,(Sun) 31 Aug 1997 (W35),Udinese Calcio (1),2-3,1-0,ACF Fiorentina (1)
?,(Sat) 13 Sep 1997 (W37),Brescia (2),3-3,1-0,UC Sampdoria (2)
?,(Sat) 13 Sep 1997 (W37),US Lecce (2),1-2,0-1,Udinese Calcio (2)
?,(Sat) 13 Sep 1997 (W37),AC Milan (2),1-1,1-0,SS Lazio (2)
?,(Sun) 14 Sep 1997 (W37),Bologna FC (2),2-4,1-2,FC Internazionale Milano (2)
?,(Sun) 14 Sep 1997 (W37),ACF Fiorentina (2),3-1,3-1,Bari (2)
?,(Sun) 14 Sep 1997 (W37),SSC Napoli (2),2-1,1-0,Empoli (2)
?,(Sun) 14 Sep 1997 (W37),Parma (2),2-2,2-1,Atalanta BC (2)
?,(Sun) 14 Sep 1997 (W37),AS Roma (2),0-0,0-0,Juventus (2)
?,(Sun) 14 Sep 1997 (W37),LR Vicenza Virtus (2),3-2,1-1,Piacenza Calcio (2)
?,(Sun) 21 Sep 1997 (W38),Atalanta BC (3),0-2,0-1,UC Sampdoria (3)
?,(Sun) 21 Sep 1997 (W38),Bari (3),0-0,0-0,Bologna FC (3)
?,(Sun) 21 Sep 1997 (W38),Empoli (3),1-0,1-0,SS Lazio (3)
?,(Sun) 21 Sep 1997 (W38),FC Internazionale Milano (3),3-2,1-0,ACF Fiorentina (3)
?,(Sun) 21 Sep 1997 (W38),Juventus (3),4-0,3-0,Brescia (3)
?,(Sun) 21 Sep 1997 (W38),Piacenza Calcio (3),1-3,1-2,Parma (3)
?,(Sun) 21 Sep 1997 (W38),AS Roma (3),3-1,0-0,US Lecce (3)
?,(Sun) 21 Sep 1997 (W38),Udinese Calcio (3),2-1,1-1,AC Milan (3)
?,(Sun) 21 Sep 1997 (W38),LR Vicenza Virtus (3),1-1,1-1,SSC Napoli (3)
?,(Sat) 27 Sep 1997 (W39),SS Lazio (4),3-2,1-0,Bari (4)
?,(Sat) 27 Sep 1997 (W39),US Lecce (4),1-5,0-1,FC Internazionale Milano (4)
?,(Sat) 27 Sep 1997 (W39),Parma (4),4-0,1-0,Udinese Calcio (4)
?,(Sat) 27 Sep 1997 (W39),UC Sampdoria (4),1-1,1-0,Juventus (4)
?,(Sun) 28 Sep 1997 (W39),Bologna FC (4),0-0,0-0,AS Roma (4)
?,(Sun) 28 Sep 1997 (W39),Brescia (4),2-0,1-0,Piacenza Calcio (4)
?,(Sun) 28 Sep 1997 (W39),ACF Fiorentina (4),1-2,1-0,Empoli (4)
