Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Sep 2002 (W37),Bologna FC (1),2-1,0-1,AS Roma (1)
?,(Sat) 14 Sep 2002 (W37),Como 1907 (1),0-2,0-1,Empoli (1)
?,(Sat) 14 Sep 2002 (W37),FC Internazionale Milano (1),1-0,1-0,Torino FC (1)
?,(Sat) 14 Sep 2002 (W37),Modena FC (1),0-3,0-1,AC Milan (1)
?,(Sun) 15 Sep 2002 (W37),Brescia (1),1-2,0-0,Piacenza Calcio (1)
?,(Sun) 15 Sep 2002 (W37),Juventus (1),3-0,2-0,Atalanta BC (1)
?,(Sun) 15 Sep 2002 (W37),SS Lazio (1),2-3,1-1,AC Chievo Verona (1)
?,(Sun) 15 Sep 2002 (W37),Perugia (1),2-0,0-0,Urbs Reggina (1)
?,(Sun) 15 Sep 2002 (W37),Udinese Calcio (1),1-1,0-1,Parma (1)
?,(Sat) 21 Sep 2002 (W38),Empoli (2),0-2,0-1,Juventus (2)
?,(Sat) 21 Sep 2002 (W38),AC Milan (2),3-0,1-0,Perugia (2)
?,(Sun) 22 Sep 2002 (W38),Atalanta BC (2),2-2,1-1,Bologna FC (2)
?,(Sun) 22 Sep 2002 (W38),AC Chievo Verona (2),1-2,0-0,Brescia (2)
?,(Sun) 22 Sep 2002 (W38),Parma (2),2-0,1-0,Como 1907 (2)
?,(Sun) 22 Sep 2002 (W38),Piacenza Calcio (2),2-0,1-0,Udinese Calcio (2)
?,(Sun) 22 Sep 2002 (W38),Urbs Reggina (2),1-2,0-1,FC Internazionale Milano (2)
?,(Sun) 22 Sep 2002 (W38),AS Roma (2),1-2,1-1,Modena FC (2)
?,(Sun) 22 Sep 2002 (W38),Torino FC (2),0-1,0-0,SS Lazio (2)
?,(Sat) 28 Sep 2002 (W39),Juventus (3),2-2,0-0,Parma (3)
?,(Sat) 28 Sep 2002 (W39),SS Lazio (3),1-1,0-1,AC Milan (3)
?,(Sun) 29 Sep 2002 (W39),Bologna FC (3),1-0,0-0,Piacenza Calcio (3)
?,(Sun) 29 Sep 2002 (W39),Brescia (3),2-3,1-2,AS Roma (3)
?,(Sun) 29 Sep 2002 (W39),Como 1907 (3),1-1,1-0,Urbs Reggina (3)
?,(Sun) 29 Sep 2002 (W39),FC Internazionale Milano (3),2-1,1-1,AC Chievo Verona (3)
?,(Sun) 29 Sep 2002 (W39),Modena FC (3),2-1,1-0,Torino FC (3)
?,(Sun) 29 Sep 2002 (W39),Perugia (3),1-3,1-2,Empoli (3)
?,(Sun) 29 Sep 2002 (W39),Udinese Calcio (3),1-0,0-0,Atalanta BC (3)
?,(Sat) 5 Oct 2002 (W40),Urbs Reggina (4),2-2,1-2,Brescia (4)
?,(Sat) 5 Oct 2002 (W40),AS Roma (4),4-1,1-0,Udinese Calcio (4)
?,(Sun) 6 Oct 2002 (W40),Atalanta BC (4),0-1,0-1,SS Lazio (4)
?,(Sun) 6 Oct 2002 (W40),AC Chievo Verona (4),2-0,1-0,Modena FC (4)
?,(Sun) 6 Oct 2002 (W40),Empoli (4),0-0,0-0,Bologna FC (4)
