Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Sep 2002 (W37),US Anconitana ASD (1),4-2,3-1,Palermo (1)
?,(Sat) 14 Sep 2002 (W37),Bari (1),2-0,1-0,Ascoli (1)
?,(Sat) 14 Sep 2002 (W37),Cagliari Calcio (1),2-2,1-2,SSC Napoli (1)
?,(Sat) 14 Sep 2002 (W37),Calcio Catania (1),3-2,3-0,Genoa CFC (1)
?,(Sat) 14 Sep 2002 (W37),Cosenza Calcio (1),2-1,1-1,LR Vicenza Virtus (1)
?,(Sat) 14 Sep 2002 (W37),Salernitana (1),0-3,0-1,Ternana (1)
?,(Sat) 14 Sep 2002 (W37),UC Sampdoria (1),4-2,1-1,US Lecce (1)
?,(Sat) 14 Sep 2002 (W37),SS Robur Siena (1),1-0,0-0,ACR Messina SSD (1)
?,(Sat) 14 Sep 2002 (W37),US Triestina Calcio (1),1-2,0-1,Venezia (1)
?,(Sat) 14 Sep 2002 (W37),Hellas Verona FC (1),0-1,0-1,AS Livorno Calcio (1)
?,(Sat) 21 Sep 2002 (W38),Ascoli (2),0-0,0-0,UC Sampdoria (2)
?,(Sat) 21 Sep 2002 (W38),Genoa CFC (2),0-0,0-0,Bari (2)
?,(Sat) 21 Sep 2002 (W38),US Lecce (2),2-1,0-0,Salernitana (2)
?,(Sat) 21 Sep 2002 (W38),AS Livorno Calcio (2),2-0,0-0,US Triestina Calcio (2)
?,(Sat) 21 Sep 2002 (W38),ACR Messina SSD (2),3-3,1-1,Calcio Catania (2)
?,(Sat) 21 Sep 2002 (W38),SSC Napoli (2),1-2,1-2,Cosenza Calcio (2)
?,(Sat) 21 Sep 2002 (W38),Palermo (2),1-0,1-0,SS Robur Siena (2)
?,(Sat) 21 Sep 2002 (W38),Ternana (2),0-1,0-0,Cagliari Calcio (2)
?,(Sat) 21 Sep 2002 (W38),Venezia (2),1-1,1-0,Hellas Verona FC (2)
?,(Sat) 21 Sep 2002 (W38),LR Vicenza Virtus (2),1-1,1-1,US Anconitana ASD (2)
?,(Sat) 28 Sep 2002 (W39),US Anconitana ASD (3),1-1,0-0,Ternana (3)
?,(Sat) 28 Sep 2002 (W39),Bari (3),0-1,0-0,SSC Napoli (3)
?,(Sat) 28 Sep 2002 (W39),Cagliari Calcio (3),1-0,1-0,Genoa CFC (3)
