Date,Team 1,Team 2,FT,HT
2002-09-14,Ancona,Palermo,4-2,3-1
2002-09-14,Bari,Ascoli,2-0,1-0
2002-09-14,Cagliari,Napoli,2-2,1-2
2002-09-14,Catania,Genoa,3-2,3-0
2002-09-14,Cosenza,Vicenza,2-1,1-1
2002-09-14,Salernitana,Ternana,0-3,0-1
2002-09-14,Sampdoria,Lecce,4-2,1-1
2002-09-14,Siena,Messina,1-0,0-0
2002-09-14,Triestina,Venezia,1-2,0-1
2002-09-14,Verona,Livorno,0-1,0-1
2002-09-21,Ascoli,Sampdoria,0-0,0-0
2002-09-21,Genoa,Bari,0-0,0-0
2002-09-21,Lecce,Salernitana,2-1,0-0
2002-09-21,Livorno,Triestina,2-0,0-0
2002-09-21,Messina,Catania,3-3,1-1
2002-09-21,Napoli,Cosenza,1-2,1-2
2002-09-21,Palermo,Siena,1-0,1-0
2002-09-21,Ternana,Cagliari,0-1,0-0
2002-09-21,Venezia,Verona,1-1,1-0
2002-09-21,Vicenza,Ancona,1-1,1-1
2002-09-28,Ancona,Ternana,1-1,0-0
2002-09-28,Bari,Napoli,0-1,0-0
2002-09-28,Cagliari,Genoa,1-0,1-0
2002-09-28,Messina,Lecce,0-2,0-0
2002-09-28,Salernitana,Livorno,2-1,0-0
2002-09-28,Sampdoria,Cosenza,2-1,0-0
2002-09-28,Siena,Vicenza,0-0,0-0
2002-09-28,Triestina,Palermo,2-1,1-0
2002-09-28,Venezia,Ascoli,1-1,0-1
2002-09-28,Verona,Catania,2-0,2-0
2002-10-05,Ascoli,Messina,1-0,0-0
2002-10-05,Catania,Ancona,0-0,0-0
2002-10-05,Cosenza,Bari,0-2,0-1
2002-10-05,Genoa,Salernitana,3-0,2-0
2002-10-05,Lecce,Venezia,3-1,1-1
2002-10-05,Napoli,Sampdoria,1-1,0-1
2002-10-05,Palermo,Livorno,1-0,0-0
2002-10-05,Siena,Cagliari,1-0,1-0
2002-10-05,Ternana,Verona,1-0,1-0
2002-10-05,Vicenza,Triestina,1-1,0-1
2002-10-13,Ancona,Siena,1-1,1-1
2002-10-13,Bari,Lecce,1-1,0-0
2002-10-13,Cagliari,Ascoli,1-0,0-0
2002-10-13,Livorno,Ternana,1-2,0-2
2002-10-13,Messina,Vicenza,3-1,2-1
2002-10-13,Salernitana,Palermo,3-1,0-0
2002-10-13,Sampdoria,Catania,1-0,0-0
2002-10-13,Triestina,Cosenza,1-0,1-0
2002-10-13,Venezia,Genoa,0-1,0-0
2002-10-13,Verona,Napoli,2-2,1-1
2002-10-19,Ancona,Sampdoria,1-1,1-1
2002-10-19,Cagliari,Verona,2-1,1-0
2002-10-19,Catania,Salernitana,2-1,1-0
2002-10-19,Cosenza,Ascoli,1-0,0-0
2002-10-19,Genoa,Messina,1-1,1-1
2002-10-19,Lecce,Triestina,1-1,1-1
2002-10-19,Napoli,Livorno,0-1,0-1
2002-10-19,Siena,Bari,1-1,1-1
2002-10-19,Ternana,Venezia,1-1,1-0
2002-10-19,Vicenza,Palermo,1-3,0-1
2002-10-26,Ascoli,Ternana,2-0,1-0
2002-10-26,Bari,Sampdoria,1-1,1-0
2002-10-26,Cosenza,Siena,0-0,0-0
2002-10-26,Genoa,Lecce,0-0,0-0
2002-10-26,Livorno,Venezia,2-1,2-0
2002-10-26,Messina,Verona,2-1,2-0
2002-10-26,Palermo,Cagliari,1-1,1-0
2002-10-26,Triestina,Catania,4-0,2-0
2002-10-28,Salernitana,Ancona,0-2,0-0
2002-10-28,Vicenza,Napoli,3-3,1-2
2002-11-01,Cagliari,Lecce,1-1,1-0
2002-11-01,Livorno,Genoa,2-0,0-0
2002-11-02,Ancona,Messina,2-1,2-1
2002-11-02,Bari,Palermo,0-1,0-1
2002-11-02,Catania,Ascoli,1-1,0-0
2002-11-02,Napoli,Siena,1-2,1-0
2002-11-02,Sampdoria,Triestina,1-1,1-1
2002-11-02,Ternana,Cosenza,1-0,1-0
