Date,Team 1,Team 2,FT,HT
2010-08-20,Atalanta,Vicenza,2-0,2-0
2010-08-22,Frosinone,Empoli,2-3,1-1
2010-08-22,Grosseto,Ascoli,0-0,0-0
2010-08-22,Livorno,Sassuolo,0-4,0-3
2010-08-22,Modena,Piacenza,1-0,0-0
2010-08-22,Padova,Novara,1-1,1-1
2010-08-22,Pescara,Siena,1-1,0-1
2010-08-22,Portogruaro,Cittadella,2-0,1-0
2010-08-22,Reggina,Crotone,0-0,0-0
2010-08-22,Triestina,Albinoleffe,1-1,0-0
2010-08-23,Torino,Varese,1-2,1-2
2010-08-26,Novara,Triestina,2-0,0-0
2010-08-28,Albinoleffe,Livorno,0-3,0-1
2010-08-28,Ascoli,Modena,1-1,1-1
2010-08-28,Cittadella,Torino,2-1,2-1
2010-08-28,Crotone,Padova,1-1,1-0
2010-08-28,Piacenza,Frosinone,1-1,1-1
2010-08-28,Sassuolo,Grosseto,1-1,0-1
2010-08-28,Siena,Reggina,2-1,1-1
2010-08-28,Varese,Atalanta,0-0,0-0
2010-08-28,Vicenza,Portogruaro,4-1,2-1
2010-08-30,Empoli,Pescara,0-0,0-0
2010-09-04,Torino,Crotone,1-1,0-0
2010-09-05,Ascoli,Albinoleffe,2-0,1-0
2010-09-05,Atalanta,Frosinone,0-0,0-0
2010-09-05,Cittadella,Novara,0-2,0-0
2010-09-05,Grosseto,Vicenza,1-2,1-1
2010-09-05,Livorno,Siena,1-1,1-0
2010-09-05,Modena,Padova,1-0,1-0
2010-09-05,Portogruaro,Sassuolo,1-0,1-0
2010-09-05,Reggina,Piacenza,2-0,2-0
2010-09-05,Triestina,Pescara,1-0,1-0
2010-09-05,Varese,Empoli,0-0,0-0
2010-09-10,Padova,Reggina,4-0,1-0
2010-09-11,Albinoleffe,Varese,3-1,1-1
2010-09-11,Empoli,Triestina,1-1,1-1
2010-09-11,Frosinone,Portogruaro,1-0,0-0
2010-09-11,Novara,Grosseto,2-1,0-1
2010-09-11,Pescara,Atalanta,0-2,0-0
2010-09-11,Piacenza,Ascoli,2-4,0-1
2010-09-11,Sassuolo,Torino,1-2,1-1
