Date,Team 1,Team 2,FT,HT
2004-09-10,Torino,Verona,3-1,3-0
2004-09-11,Arezzo,Catania,3-1,3-1
2004-09-11,Catanzaro,Bari,2-1,1-1
2004-09-11,Cesena,Triestina,1-0,1-0
2004-09-11,Empoli,Ascoli,2-1,1-1
2004-09-11,Perugia,Crotone,2-1,2-0
2004-09-11,Pescara,Piacenza,1-2,0-1
2004-09-11,Salernitana,Treviso,0-0,0-0
2004-09-11,Venezia,Albinoleffe,0-2,0-2
2004-09-11,Vicenza,Ternana,1-0,0-0
2004-09-13,Modena,Genoa,1-1,0-0
2004-09-17,Catania,Vicenza,1-0,1-0
2004-09-17,Piacenza,Venezia,2-1,0-0
2004-09-18,Albinoleffe,Modena,2-0,2-0
2004-09-18,Ascoli,Torino,0-3,0-1
2004-09-18,Bari,Perugia,1-1,1-1
2004-09-18,Crotone,Cesena,0-1,0-0
2004-09-18,Genoa,Pescara,2-0,1-0
2004-09-18,Ternana,Salernitana,1-1,1-0
2004-09-18,Treviso,Arezzo,1-4,0-1
2004-09-18,Triestina,Catanzaro,1-0,1-0
2004-09-18,Verona,Empoli,0-1,0-1
2004-09-21,Arezzo,Ascoli,0-0,0-0
2004-09-21,Catanzaro,Catania,2-3,1-1
2004-09-21,Cesena,Bari,1-1,1-0
2004-09-21,Empoli,Ternana,1-1,1-0
2004-09-21,Modena,Piacenza,1-0,0-0
2004-09-21,Perugia,Treviso,2-0,1-0
2004-09-21,Pescara,Albinoleffe,1-3,0-1
2004-09-21,Torino,Genoa,2-1,0-0
2004-09-21,Venezia,Verona,3-2,0-2
2004-09-21,Vicenza,Crotone,3-2,1-1
2004-09-22,Salernitana,Triestina,3-3,1-3
2004-09-24,Ascoli,Catanzaro,1-0,1-0
2004-09-25,Albinoleffe,Vicenza,2-1,1-0
2004-09-25,Bari,Torino,0-1,0-0
2004-09-25,Catania,Perugia,0-0,0-0
2004-09-25,Crotone,Modena,1-0,0-0
2004-09-25,Genoa,Salernitana,5-0,2-0
2004-09-25,Piacenza,Cesena,2-1,0-0
2004-09-25,Ternana,Venezia,2-0,1-0
2004-09-25,Treviso,Pescara,1-1,1-1
2004-09-25,Triestina,Empoli,3-4,2-2
2004-09-27,Verona,Arezzo,5-3,2-3
2004-10-01,Perugia,Genoa,2-2,0-1
2004-10-01,Vicenza,Piacenza,4-2,0-1
2004-10-02,Arezzo,Triestina,1-2,1-2
2004-10-02,Ascoli,Treviso,2-1,1-0
2004-10-02,Bari,Albinoleffe,1-1,0-1
2004-10-02,Catanzaro,Crotone,2-2,2-0
2004-10-02,Cesena,Verona,0-1,0-0
2004-10-02,Empoli,Salernitana,3-0,1-0
2004-10-02,Modena,Ternana,4-0,1-0
2004-10-02,Torino,Catania,2-1,0-0
2004-10-02,Venezia,Pescara,1-1,0-0
2004-10-06,Albinoleffe,Catanzaro,1-1,1-0
2004-10-06,Catania,Ascoli,2-2,0-1
2004-10-06,Crotone,Torino,2-1,0-0
2004-10-06,Genoa,Vicenza,5-2,2-1
2004-10-06,Pescara,Modena,2-0,0-0
2004-10-06,Piacenza,Empoli,1-3,0-1
2004-10-06,Salernitana,Perugia,0-2,0-1
2004-10-06,Ternana,Arezzo,1-1,0-0
2004-10-06,Triestina,Treviso,1-0,1-0
2004-10-06,Venezia,Cesena,0-2,0-0
2004-10-06,Verona,Bari,0-0,0-0
2004-10-10,Arezzo,Crotone,3-0,0-0
2004-10-10,Ascoli,Verona,2-1,0-0
2004-10-10,Bari,Genoa,0-1,0-1
2004-10-10,Catania,Triestina,2-1,0-0
2004-10-10,Catanzaro,Salernitana,3-0,2-0
2004-10-10,Modena,Venezia,1-0,1-0
2004-10-10,Perugia,Cesena,1-1,0-0
2004-10-10,Torino,Piacenza,0-1,0-0
2004-10-10,Treviso,Ternana,3-1,0-0
2004-10-10,Vicenza,Pescara,0-0,0-0
2004-10-11,Empoli,Albinoleffe,1-0,1-0
2004-10-15,Salernitana,Torino,0-0,0-0
2004-10-16,Albinoleffe,Ascoli,1-2,0-1
2004-10-16,Cesena,Vicenza,1-3,0-1
2004-10-16,Crotone,Bari,0-2,0-1
2004-10-16,Modena,Perugia,2-1,0-0
2004-10-16,Pescara,Arezzo,2-2,1-0
2004-10-16,Piacenza,Catanzaro,2-1,0-0
2004-10-16,Ternana,Triestina,3-0,0-0
2004-10-16,Venezia,Empoli,1-0,0-0
2004-10-16,Verona,Catania,4-0,2-0
