Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Sep 2004 (W37),AC Chievo Verona (1),2-2,2-1,FC Internazionale Milano (1)
?,(Sat) 11 Sep 2004 (W37),AC Milan (1),2-2,1-1,AS Livorno Calcio (1)
?,(Sun) 12 Sep 2004 (W37),Atalanta BC (1),2-2,1-1,US Lecce (1)
?,(Sun) 12 Sep 2004 (W37),Brescia (1),0-3,0-2,Juventus (1)
?,(Sun) 12 Sep 2004 (W37),Cagliari Calcio (1),1-0,1-0,Bologna FC (1)
?,(Sun) 12 Sep 2004 (W37),Palermo (1),1-0,1-0,SS Robur Siena (1)
?,(Sun) 12 Sep 2004 (W37),Parma (1),0-0,0-0,ACR Messina SSD (1)
?,(Sun) 12 Sep 2004 (W37),Urbs Reggina (1),0-0,0-0,Udinese Calcio (1)
?,(Sun) 12 Sep 2004 (W37),AS Roma (1),1-0,0-0,ACF Fiorentina (1)
?,(Sun) 12 Sep 2004 (W37),UC Sampdoria (1),0-1,0-1,SS Lazio (1)
?,(Sat) 18 Sep 2004 (W38),FC Internazionale Milano (2),1-1,0-0,Palermo (2)
?,(Sat) 18 Sep 2004 (W38),US Lecce (2),4-1,1-1,Brescia (2)
?,(Sun) 19 Sep 2004 (W38),Bologna FC (2),0-2,0-0,AC Milan (2)
?,(Sun) 19 Sep 2004 (W38),ACF Fiorentina (2),2-1,1-0,Cagliari Calcio (2)
?,(Sun) 19 Sep 2004 (W38),Juventus (2),2-0,1-0,Atalanta BC (2)
?,(Sun) 19 Sep 2004 (W38),SS Lazio (2),1-1,1-1,Urbs Reggina (2)
?,(Sun) 19 Sep 2004 (W38),AS Livorno Calcio (2),1-2,1-0,AC Chievo Verona (2)
?,(Sun) 19 Sep 2004 (W38),ACR Messina SSD (2),4-3,1-1,AS Roma (2)
?,(Sun) 19 Sep 2004 (W38),SS Robur Siena (2),2-1,1-1,UC Sampdoria (2)
?,(Sun) 19 Sep 2004 (W38),Udinese Calcio (2),4-0,1-0,Parma (2)
