Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 24 Aug 2001 (34),Genoa CFC (1),0-2,0-0,SSC Napoli (1)
?,(Sun) 26 Aug 2001 (34),Ancona (1),1-0,1-0,Reggina (1)
?,(Sun) 26 Aug 2001 (34),Cagliari Calcio (1),0-0,0-0,Messina (1)
?,(Sun) 26 Aug 2001 (34),Como (1),1-1,0-0,FC Crotone (1)
?,(Sun) 26 Aug 2001 (34),Cosenza (1),2-1,0-0,Cittadella (1)
?,(Sun) 26 Aug 2001 (34),Empoli (1),5-3,2-0,Palermo (1)
?,(Sun) 26 Aug 2001 (34),Modena (1),2-0,1-0,Bari (1)
?,(Sun) 26 Aug 2001 (34),Salernitana (1),2-0,0-0,UC Sampdoria (1)
?,(Sun) 26 Aug 2001 (34),Ternana (1),3-0,1-0,Siena (1)
?,(Sun) 26 Aug 2001 (34),Vicenza (1),1-1,0-0,Pistoiese (1)
?,(Sun) 2 Sep 2001 (35),Bari (2),2-2,1-1,Empoli (2)
?,(Sun) 2 Sep 2001 (35),Cittadella (2),4-4,3-2,Salernitana (2)
?,(Sun) 2 Sep 2001 (35),FC Crotone (2),1-2,0-0,Modena (2)
?,(Sun) 2 Sep 2001 (35),Messina (2),1-1,0-0,Ternana (2)
?,(Sun) 2 Sep 2001 (35),SSC Napoli (2),1-2,1-1,Ancona (2)
?,(Sun) 2 Sep 2001 (35),Pistoiese (2),0-1,0-0,Genoa CFC (2)
?,(Sun) 2 Sep 2001 (35),Reggina (2),4-1,1-0,Como (2)
?,(Sun) 2 Sep 2001 (35),UC Sampdoria (2),1-1,1-1,Cosenza (2)
?,(Sun) 2 Sep 2001 (35),Siena (2),2-4,2-1,Vicenza (2)
?,(Mon) 3 Sep 2001 (36),Palermo (2),0-0,0-0,Cagliari Calcio (2)
?,(Sun) 9 Sep 2001 (36),Ancona (3),0-0,0-0,Siena (3)
?,(Sun) 9 Sep 2001 (36),Cagliari Calcio (3),1-2,1-2,Bari (3)
?,(Sun) 9 Sep 2001 (36),Cosenza (3),2-2,2-0,Ternana (3)
?,(Sun) 9 Sep 2001 (36),Empoli (3),2-0,0-0,Messina (3)
?,(Sun) 9 Sep 2001 (36),Genoa CFC (3),2-1,1-1,Como (3)
?,(Sun) 9 Sep 2001 (36),Palermo (3),1-0,1-0,Pistoiese (3)
?,(Sun) 9 Sep 2001 (36),Salernitana (3),0-0,0-0,FC Crotone (3)
?,(Sun) 9 Sep 2001 (36),Vicenza (3),2-1,1-0,Cittadella (3)
?,(Mon) 10 Sep 2001 (37),Modena (3),4-1,2-1,SSC Napoli (3)
?,(Mon) 10 Sep 2001 (37),Reggina (3),2-0,1-0,UC Sampdoria (3)
?,(Sun) 16 Sep 2001 (37),Como (4),1-0,1-0,Salernitana (4)
?,(Sun) 16 Sep 2001 (37),FC Crotone (4),4-2,2-1,Cagliari Calcio (4)
?,(Sun) 16 Sep 2001 (37),Messina (4),1-1,0-0,Ancona (4)
?,(Sun) 16 Sep 2001 (37),Pistoiese (4),0-1,0-1,Cosenza (4)
?,(Sun) 16 Sep 2001 (37),UC Sampdoria (4),0-2,0-2,Empoli (4)
?,(Sun) 16 Sep 2001 (37),Siena (4),0-1,0-1,Genoa CFC (4)
?,(Sun) 16 Sep 2001 (37),Ternana (4),0-0,0-0,Modena (4)
?,(Mon) 17 Sep 2001 (38),Bari (4),2-0,1-0,Palermo (4)
?,(Mon) 17 Sep 2001 (38),Cittadella (4),0-2,0-0,Reggina (4)
?,(Sun) 23 Sep 2001 (38),Ancona (5),1-0,1-0,FC Crotone (5)
?,(Sun) 23 Sep 2001 (38),Cosenza (5),1-4,0-0,Como (5)
?,(Sun) 23 Sep 2001 (38),Empoli (5),1-0,0-0,SSC Napoli (4)
?,(Sun) 23 Sep 2001 (38),Genoa CFC (5),3-0,3-0,Messina (5)
?,(Sun) 23 Sep 2001 (38),Modena (5),2-2,1-2,Siena (5)
?,(Sun) 23 Sep 2001 (38),Palermo (5),3-1,1-0,Cittadella (5)
?,(Sun) 23 Sep 2001 (38),Reggina (5),0-0,0-0,Bari (5)
?,(Sun) 23 Sep 2001 (38),Salernitana (5),2-1,1-0,Pistoiese (5)
?,(Sun) 23 Sep 2001 (38),Vicenza (4),1-1,0-0,Ternana (5)
?,(Mon) 24 Sep 2001 (39),Cagliari Calcio (5),0-2,0-0,UC Sampdoria (5)
?,(Fri) 28 Sep 2001 (39),Ternana (6),0-0,0-0,Genoa CFC (6)
?,(Sun) 30 Sep 2001 (39),Bari (6),0-2,0-1,FC Crotone (6)
?,(Sun) 30 Sep 2001 (39),Cittadella (6),2-1,1-0,Empoli (6)
?,(Sun) 30 Sep 2001 (39),Como (6),1-0,1-0,Ancona (6)
