Date,Team 1,Team 2,FT,HT
2001-09-30,Messina,Vicenza,0-0,0-0
2001-09-30,Napoli,Cagliari,0-0,0-0
2001-09-30,Pistoiese,Modena,0-0,0-0
2001-09-30,Sampdoria,Palermo,1-2,0-0
2001-10-01,Siena,Salernitana,2-1,0-1
2001-10-07,Ancona,Genoa,1-1,0-0
2001-10-07,Cagliari,Siena,1-1,0-0
2001-10-07,Crotone,Cittadella,1-2,1-1
2001-10-07,Empoli,Pistoiese,1-1,1-0
2001-10-07,Modena,Como,3-0,2-0
2001-10-07,Reggina,Palermo,1-1,0-0
2001-10-07,Salernitana,Messina,1-2,1-0
2001-10-07,Ternana,Napoli,1-2,1-0
2001-10-08,Sampdoria,Bari,3-0,1-0
2001-10-08,Vicenza,Cosenza,3-2,0-1
2001-10-12,Bari,Genoa,1-0,1-0
2001-10-14,Cittadella,Napoli,1-2,0-1
2001-10-14,Messina,Palermo,2-0,1-0
2001-10-14,Modena,Cagliari,3-0,1-0
2001-10-14,Reggina,Empoli,1-0,0-0
2001-10-14,Salernitana,Cosenza,2-1,1-1
2001-10-14,Sampdoria,Pistoiese,2-0,2-0
2001-10-14,Siena,Como,0-1,0-0
2001-10-14,Ternana,Ancona,0-1,0-0
2001-10-15,Crotone,Vicenza,3-4,1-1
2001-10-26,Cagliari,Reggina,0-0,0-0
2001-10-28,Ancona,Cittadella,0-1,0-0
2001-10-28,Como,Messina,2-1,0-0
2001-10-28,Cosenza,Siena,2-1,2-0
2001-10-28,Empoli,Crotone,1-0,0-0
2001-10-28,Genoa,Salernitana,4-0,1-0
2001-10-28,Napoli,Sampdoria,1-1,0-1
2001-10-28,Pistoiese,Bari,1-0,1-0
2001-10-28,Vicenza,Modena,0-5,0-3
2001-10-29,Palermo,Ternana,3-0,2-0
2001-11-01,Napoli,Vicenza,0-0,0-0
2001-11-02,Modena,Empoli,0-1,0-0
2001-11-04,Bari,Napoli,0-1,0-1
2001-11-04,Cittadella,Cagliari,0-2,0-2
2001-11-04,Como,Vicenza,1-0,0-0
2001-11-04,Crotone,Reggina,1-2,0-0
2001-11-04,Messina,Cosenza,3-1,0-0
2001-11-04,Salernitana,Ancona,2-0,0-0
2001-11-04,Siena,Palermo,1-1,1-1
2001-11-04,Ternana,Pistoiese,0-1,0-0
2001-11-05,Genoa,Sampdoria,1-0,0-0
2001-11-08,Pistoiese,Como,0-1,0-0
2001-11-09,Napoli,Crotone,0-0,0-0
2001-11-11,Cagliari,Ternana,1-1,0-0
2001-11-11,Cosenza,Genoa,2-1,1-1
2001-11-11,Empoli,Salernitana,3-1,1-0
2001-11-11,Palermo,Modena,2-1,1-0
2001-11-12,Vicenza,Ancona,2-1,2-0
2001-11-16,Cittadella,Bari,0-1,0-1
2001-11-18,Ancona,Cosenza,2-3,1-1
2001-11-18,Como,Palermo,3-0,2-0
2001-11-18,Crotone,Sampdoria,1-1,1-0
2001-11-18,Messina,Napoli,2-1,1-0
2001-11-18,Modena,Reggina,3-1,3-0
2001-11-18,Salernitana,Cagliari,1-0,0-0
2001-11-18,Siena,Pistoiese,0-0,0-0
2001-11-18,Ternana,Empoli,1-1,1-0
2001-11-19,Genoa,Vicenza,2-2,1-2
2001-11-21,Bari,Siena,1-0,0-0
2001-11-21,Reggina,Messina,0-0,0-0
2001-11-21,Sampdoria,Cittadella,2-1,0-1
2001-11-23,Cagliari,Ancona,2-0,0-0
2001-11-25,Bari,Como,1-1,1-1
2001-11-25,Cittadella,Ternana,2-2,0-1
2001-11-25,Empoli,Siena,2-1,0-0
2001-11-25,Palermo,Genoa,1-0,1-0
2001-11-25,Pistoiese,Messina,2-1,1-1
2001-11-25,Reggina,Napoli,3-1,1-0
2001-11-25,Salernitana,Vicenza,0-0,0-0
2001-11-25,Sampdoria,Modena,1-1,1-0
2001-11-26,Crotone,Cosenza,0-2,0-0
2001-11-30,Ternana,Salernitana,0-2,0-2
2001-12-02,Ancona,Pistoiese,2-1,1-1
2001-12-02,Como,Cagliari,1-0,0-0
2001-12-02,Cosenza,Bari,2-1,1-1
2001-12-02,Genoa,Crotone,1-1,0-0
2001-12-02,Messina,Sampdoria,1-1,1-0
2001-12-02,Modena,Cittadella,4-2,3-0
2001-12-02,Siena,Reggina,2-2,1-1
2001-12-02,Vicenza,Empoli,1-2,0-0
2001-12-03,Napoli,Palermo,3-2,1-2
2001-12-07,Reggina,Salernitana,2-2,0-1
2001-12-09,Bari,Ancona,2-1,2-0
2001-12-09,Cagliari,Pistoiese,2-2,1-1
2001-12-09,Cittadella,Messina,0-1,0-0
2001-12-09,Crotone,Siena,1-2,0-0
2001-12-09,Empoli,Como,0-1,0-0
2001-12-09,Napoli,Cosenza,4-2,2-1
2001-12-09,Palermo,Vicenza,1-3,0-1
2001-12-09,Sampdoria,Ternana,4-2,3-0
2001-12-10,Modena,Genoa,0-0,0-0
2001-12-14,Pistoiese,Napoli,1-1,1-1
2001-12-16,Ancona,Modena,0-3,0-1
2001-12-16,Como,Sampdoria,3-1,1-1
2001-12-16,Cosenza,Cagliari,1-0,0-0
2001-12-16,Genoa,Empoli,3-3,3-2
2001-12-16,Messina,Bari,1-2,1-1
2001-12-16,Salernitana,Palermo,2-1,0-1
2001-12-16,Siena,Cittadella,0-1,0-1
2001-12-16,Ternana,Crotone,3-2,1-0
2001-12-16,Vicenza,Reggina,1-2,1-2
2001-12-19,Ancona,Sampdoria,3-2,0-2
2001-12-19,Como,Ternana,2-0,1-0
2001-12-19,Cosenza,Modena,0-1,0-0
2001-12-19,Empoli,Cagliari,2-1,0-0
2001-12-19,Genoa,Cittadella,1-1,1-1
2001-12-19,Messina,Siena,1-2,0-1
2001-12-19,Palermo,Crotone,2-0,1-0
2001-12-19,Pistoiese,Reggina,1-2,1-0
2001-12-19,Vicenza,Bari,1-0,1-0
2001-12-23,Bari,Salernitana,2-2,2-2
2001-12-23,Cagliari,Genoa,2-1,1-1
2001-12-23,Cittadella,Como,2-1,1-0
2001-12-23,Crotone,Pistoiese,1-2,0-1
2001-12-23,Empoli,Ancona,5-0,2-0
2001-12-23,Modena,Messina,1-1,1-0
2001-12-23,Napoli,Siena,2-0,1-0
2001-12-23,Palermo,Cosenza,1-1,0-0
2001-12-23,Reggina,Ternana,2-0,1-0
2001-12-23,Sampdoria,Vicenza,2-1,1-1
2002-01-04,Cosenza,Empoli,0-3,0-1
2002-01-06,Como,Napoli,0-2,0-1
2002-01-06,Genoa,Reggina,1-1,1-0
2002-01-06,Messina,Crotone,4-0,2-0
2002-01-06,Pistoiese,Cittadella,1-0,0-0
2002-01-06,Salernitana,Modena,1-1,1-0
2002-01-06,Siena,Sampdoria,0-4,0-2
2002-01-06,Ternana,Bari,1-1,1-0
2002-01-06,Vicenza,Cagliari,0-0,0-0
2002-01-07,Ancona,Palermo,3-3,1-1
2002-01-11,Bari,Modena,1-2,0-0
2002-01-13,Cittadella,Cosenza,2-0,0-0
2002-01-13,Messina,Cagliari,0-2,0-0
2002-01-13,Napoli,Genoa,2-1,0-0
2002-01-13,Palermo,Empoli,1-0,1-0
2002-01-13,Pistoiese,Vicenza,1-1,1-0
2002-01-13,Reggina,Ancona,1-0,1-0
2002-01-13,Sampdoria,Salernitana,2-1,1-1
2002-01-13,Siena,Ternana,0-3,0-2
2002-01-14,Crotone,Como,1-1,1-0
2002-01-18,Cosenza,Sampdoria,0-0,0-0
2002-01-20,Cagliari,Palermo,4-0,1-0
2002-01-20,Como,Reggina,1-2,1-1
2002-01-20,Empoli,Bari,5-1,2-0
2002-01-20,Genoa,Pistoiese,1-1,1-0
2002-01-20,Modena,Crotone,2-0,1-0
2002-01-20,Salernitana,Cittadella,3-2,2-0
2002-01-20,Ternana,Messina,2-2,2-1
2002-01-20,Vicenza,Siena,2-1,1-0
2002-01-21,Ancona,Napoli,0-1,0-1
2002-01-27,Napoli,Salernitana,1-1,0-0
2002-02-01,Pistoiese,Palermo,0-2,0-0
2002-02-03,Bari,Cagliari,0-0,0-0
2002-02-03,Cittadella,Vicenza,2-2,1-1
2002-02-03,Como,Genoa,2-1,1-1
2002-02-03,Crotone,Salernitana,3-3,3-0
2002-02-03,Messina,Empoli,1-0,1-0
2002-02-03,Napoli,Modena,1-0,1-0
2002-02-03,Siena,Ancona,0-0,0-0
2002-02-03,Ternana,Cosenza,2-2,0-1
2002-02-04,Sampdoria,Reggina,0-0,0-0
2002-02-08,Salernitana,Como,1-2,1-0
2002-02-10,Ancona,Messina,1-1,1-0
2002-02-10,Cagliari,Crotone,2-1,1-0
2002-02-10,Cosenza,Pistoiese,1-2,0-1
2002-02-10,Empoli,Sampdoria,2-0,0-0
2002-02-10,Genoa,Siena,1-1,0-0
2002-02-10,Modena,Ternana,2-0,1-0
2002-02-10,Reggina,Cittadella,1-0,0-0
2002-02-10,Vicenza,Napoli,2-1,1-1
2002-02-11,Palermo,Bari,0-0,0-0
2002-02-15,Ternana,Vicenza,3-1,1-0
2002-02-17,Bari,Reggina,2-1,0-1
2002-02-17,Cittadella,Palermo,2-2,1-1
2002-02-17,Como,Cosenza,2-0,0-0
2002-02-17,Crotone,Ancona,2-0,0-0
2002-02-17,Messina,Genoa,0-0,0-0
2002-02-17,Pistoiese,Salernitana,1-2,1-2
2002-02-17,Sampdoria,Cagliari,3-3,2-0
2002-02-17,Siena,Modena,0-1,0-0
2002-02-18,Napoli,Empoli,0-0,0-0
2002-02-22,Reggina,Cosenza,1-0,0-0
2002-02-24,Ancona,Como,1-1,0-0
2002-02-24,Cagliari,Napoli,1-1,0-1
2002-02-24,Crotone,Bari,2-2,0-0
2002-02-24,Empoli,Cittadella,0-0,0-0
2002-02-24,Genoa,Ternana,0-2,0-1
2002-02-24,Palermo,Sampdoria,2-0,0-0
2002-02-24,Salernitana,Siena,1-0,0-0
2002-02-24,Vicenza,Messina,2-2,2-0
2002-02-25,Modena,Pistoiese,1-0,0-0
2002-03-01,Bari,Sampdoria,1-1,1-0
2002-03-03,Como,Modena,1-0,0-0
2002-03-03,Cosenza,Vicenza,2-1,0-0
2002-03-03,Genoa,Ancona,1-2,1-1
2002-03-03,Messina,Salernitana,1-3,1-0
2002-03-03,Napoli,Ternana,1-1,1-0
2002-03-03,Palermo,Reggina,4-2,2-1
2002-03-03,Pistoiese,Empoli,0-1,0-0
2002-03-03,Siena,Cagliari,1-0,1-0
2002-03-04,Cittadella,Crotone,3-2,2-1
2002-03-08,Ternana,Como,0-0,0-0
2002-03-10,Bari,Vicenza,2-1,0-1
2002-03-10,Cagliari,Empoli,1-3,0-0
2002-03-10,Cittadella,Genoa,0-0,0-0
2002-03-10,Crotone,Palermo,1-1,1-1
2002-03-10,Reggina,Pistoiese,3-2,3-1
2002-03-10,Salernitana,Napoli,3-1,2-0
2002-03-10,Sampdoria,Ancona,0-3,0-1
2002-03-10,Siena,Messina,1-0,0-0
2002-03-11,Modena,Cosenza,1-1,1-0
2002-03-15,Genoa,Bari,2-0,2-0
2002-03-17,Ancona,Ternana,3-1,1-1
2002-03-17,Cagliari,Modena,0-0,0-0
2002-03-17,Como,Siena,0-1,0-0
2002-03-17,Cosenza,Salernitana,2-3,1-0
2002-03-17,Empoli,Reggina,2-1,0-0
2002-03-17,Napoli,Cittadella,1-1,1-1
2002-03-17,Pistoiese,Sampdoria,0-2,0-0
2002-03-17,Vicenza,Crotone,4-0,1-0
2002-03-18,Palermo,Messina,1-0,1-0
2002-03-30,Bari,Pistoiese,3-3,0-1
2002-03-30,Cittadella,Ancona,3-1,1-0
2002-03-30,Crotone,Empoli,1-1,0-0
2002-03-30,Messina,Como,1-1,0-0
2002-03-30,Modena,Vicenza,0-1,0-0
2002-03-30,Reggina,Cagliari,0-0,0-0
2002-03-30,Salernitana,Genoa,0-1,0-1
2002-03-30,Sampdoria,Napoli,0-2,0-1
2002-03-30,Siena,Cosenza,2-0,1-0
2002-03-30,Ternana,Palermo,2-0,1-0
2002-04-05,Vicenza,Como,1-2,1-1
2002-04-07,Ancona,Salernitana,3-1,2-1
2002-04-07,Cagliari,Cittadella,1-0,1-0
2002-04-07,Cosenza,Messina,0-0,0-0
2002-04-07,Empoli,Modena,0-0,0-0
2002-04-07,Napoli,Bari,1-0,0-0
2002-04-07,Palermo,Siena,0-2,0-0
2002-04-07,Pistoiese,Ternana,3-3,1-1
2002-04-07,Reggina,Crotone,2-0,2-0
2002-04-08,Sampdoria,Genoa,0-0,0-0
2002-04-12,Salernitana,Empoli,1-0,0-0
2002-04-14,Ancona,Vicenza,1-0,0-0
2002-04-14,Cittadella,Sampdoria,1-1,1-0
2002-04-14,Como,Pistoiese,2-2,1-1
2002-04-14,Crotone,Napoli,1-2,1-1
2002-04-14,Genoa,Cosenza,3-2,1-1
2002-04-14,Messina,Reggina,1-0,0-0
2002-04-14,Modena,Palermo,2-0,1-0
2002-04-14,Ternana,Cagliari,0-0,0-0
2002-04-15,Siena,Bari,1-1,0-1
2002-04-19,Reggina,Modena,0-1,0-0
2002-04-21,Bari,Cittadella,3-2,0-1
2002-04-21,Cagliari,Salernitana,2-2,1-1
2002-04-21,Cosenza,Ancona,3-0,0-0
2002-04-21,Empoli,Ternana,2-2,0-2
2002-04-21,Palermo,Como,0-0,0-0
2002-04-21,Pistoiese,Siena,0-2,0-1
2002-04-21,Sampdoria,Crotone,0-2,0-1
2002-04-21,Vicenza,Genoa,0-0,0-0
2002-04-22,Napoli,Messina,1-0,1-0
2002-04-26,Vicenza,Salernitana,3-1,2-0
2002-04-28,Ancona,Cagliari,0-1,0-0
2002-04-28,Como,Bari,2-0,1-0
2002-04-28,Cosenza,Crotone,1-0,1-0
2002-04-28,Genoa,Palermo,1-0,0-0
2002-04-28,Messina,Pistoiese,1-1,1-0
2002-04-28,Modena,Sampdoria,2-0,1-0
2002-04-28,Napoli,Reggina,1-1,1-1
2002-04-28,Ternana,Cittadella,2-1,0-0
2002-04-29,Siena,Empoli,1-1,0-1
2002-05-04,Cagliari,Como,0-1,0-1
2002-05-05,Bari,Cosenza,1-0,0-0
2002-05-05,Crotone,Genoa,4-3,3-1
2002-05-05,Empoli,Vicenza,2-0,1-0
2002-05-05,Palermo,Napoli,1-1,0-1
2002-05-05,Pistoiese,Ancona,1-0,0-0
2002-05-05,Reggina,Siena,1-0,0-0
2002-05-05,Salernitana,Ternana,0-0,0-0
2002-05-05,Sampdoria,Messina,2-1,0-0
2002-05-06,Cittadella,Modena,1-3,0-2
2002-05-12,Ancona,Bari,3-1,1-1
2002-05-12,Como,Empoli,2-0,1-0
2002-05-12,Cosenza,Napoli,1-1,1-0
2002-05-12,Genoa,Modena,0-0,0-0
2002-05-12,Messina,Cittadella,3-1,1-0
2002-05-12,Pistoiese,Cagliari,0-1,0-0
2002-05-12,Salernitana,Reggina,1-2,1-2
2002-05-12,Siena,Crotone,2-1,1-1
2002-05-12,Ternana,Sampdoria,0-0,0-0
2002-05-12,Vicenza,Palermo,1-1,0-1
2002-05-19,Bari,Messina,3-1,1-0
2002-05-19,Cagliari,Cosenza,2-1,2-0
2002-05-19,Cittadella,Siena,1-1,1-1
2002-05-19,Crotone,Ternana,2-3,1-2
2002-05-19,Empoli,Genoa,1-0,0-0
2002-05-19,Modena,Ancona,0-0,0-0
2002-05-19,Napoli,Pistoiese,3-1,1-0
2002-05-19,Palermo,Salernitana,1-1,1-0
2002-05-19,Reggina,Vicenza,2-0,1-0
2002-05-19,Sampdoria,Como,2-1,0-0
2002-05-26,Ancona,Empoli,3-2,1-1
2002-05-26,Como,Cittadella,4-3,1-1
2002-05-26,Cosenza,Palermo,3-2,2-0
2002-05-26,Genoa,Cagliari,3-3,2-2
2002-05-26,Messina,Modena,2-0,1-0
2002-05-26,Pistoiese,Crotone,4-1,4-1
2002-05-26,Salernitana,Bari,2-3,1-1
2002-05-26,Siena,Napoli,2-1,0-0
2002-05-26,Ternana,Reggina,1-0,1-0
2002-05-26,Vicenza,Sampdoria,0-1,0-1
2002-06-02,Bari,Ternana,2-1,2-0
2002-06-02,Cagliari,Vicenza,2-2,1-0
2002-06-02,Cittadella,Pistoiese,2-1,1-1
2002-06-02,Crotone,Messina,1-2,1-2
2002-06-02,Empoli,Cosenza,1-2,1-2
2002-06-02,Modena,Salernitana,5-2,1-0
2002-06-02,Napoli,Como,1-2,1-2
2002-06-02,Palermo,Ancona,2-3,1-2
2002-06-02,Reggina,Genoa,2-2,1-2
2002-06-02,Sampdoria,Siena,0-1,0-0
