Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 26 Aug 2016 (34),Spezia (1),1-1,0-1,Salernitana (1)
?,(Sat) 27 Aug 2016 (34),Avellino (1),1-1,0-0,Brescia (1)
?,(Sat) 27 Aug 2016 (34),Bari (1),1-2,0-0,Cittadella (1)
?,(Sat) 27 Aug 2016 (34),Benevento (1),2-0,1-0,SPAL (1)
?,(Sat) 27 Aug 2016 (34),Frosinone (1),2-0,1-0,Virtus Entella (1)
?,(Sat) 27 Aug 2016 (34),Pro Vercelli (1),1-1,0-1,Ascoli (1)
?,(Sat) 27 Aug 2016 (34),Hellas Verona FC (1),4-1,3-1,SSD Latina Calcio (1)
?,(Sat) 27 Aug 2016 (34),LR Vicenza Virtus (1),0-2,0-0,Carpi (1)
?,(Sun) 28 Aug 2016 (34),Novara (1),2-2,1-1,Trapani Calcio (1)
?,(Mon) 29 Aug 2016 (35),Cesena (1),1-1,0-0,Perugia (1)
?,(Sat) 3 Sep 2016 (35),Brescia (2),2-0,1-0,Frosinone (2)
?,(Sat) 3 Sep 2016 (35),Perugia (2),0-1,0-0,Bari (2)
?,(Sun) 4 Sep 2016 (35),Carpi (2),1-1,0-0,Benevento (2)
?,(Sun) 4 Sep 2016 (35),Cittadella (2),2-0,1-0,Ternana (1)
?,(Sun) 4 Sep 2016 (35),SSD Latina Calcio (2),0-0,0-0,Spezia (2)
?,(Sun) 4 Sep 2016 (35),AC Pisa (1),1-0,1-0,Novara (2)
?,(Sun) 4 Sep 2016 (35),Salernitana (2),1-1,0-1,Hellas Verona FC (2)
?,(Sun) 4 Sep 2016 (35),SPAL (2),3-0,2-0,LR Vicenza Virtus (2)
?,(Sun) 4 Sep 2016 (35),Trapani Calcio (2),1-1,0-1,Pro Vercelli (2)
?,(Sun) 4 Sep 2016 (35),Virtus Entella (2),2-0,1-0,Avellino (2)
?,(Wed) 7 Sep 2016 (36),Ternana (2),1-0,1-0,AC Pisa (2)
?,(Fri) 9 Sep 2016 (36),Cesena (2),1-0,0-0,Carpi (3)
?,(Sat) 10 Sep 2016 (36),Ascoli (2),1-1,0-1,SPAL (3)
?,(Sat) 10 Sep 2016 (36),Avellino (3),0-0,0-0,Trapani Calcio (3)
