Date,Team 1,Team 2,FT,HT
1999-08-29,Alzano,Monza,2-1,0-1
1999-08-29,Brescia,Savoia,1-1,0-1
1999-08-29,Cesena,Pescara,0-0,0-0
1999-08-29,Chievo,Salernitana,3-1,1-1
1999-08-29,Cosenza,Atalanta,0-1,0-1
1999-08-29,Empoli,Fermana,1-0,0-0
1999-08-29,Genoa,Ternana,2-0,0-0
1999-08-29,Napoli,Ravenna,1-1,0-1
1999-08-29,Pistoiese,Sampdoria,0-1,0-1
1999-08-29,Treviso,Vicenza,0-1,0-0
1999-09-05,Atalanta,Treviso,3-2,2-0
1999-09-05,Fermana,Pistoiese,0-0,0-0
1999-09-05,Monza,Napoli,0-0,0-0
1999-09-05,Pescara,Chievo,2-1,1-0
1999-09-05,Ravenna,Cosenza,0-0,0-0
1999-09-05,Salernitana,Cesena,1-1,0-1
1999-09-05,Sampdoria,Brescia,0-0,0-0
1999-09-05,Savoia,Empoli,1-0,1-0
1999-09-05,Ternana,Alzano,1-0,0-0
1999-09-05,Vicenza,Genoa,1-1,0-0
1999-09-12,Alzano,Chievo,2-1,0-1
1999-09-12,Brescia,Salernitana,4-1,4-1
1999-09-12,Cosenza,Monza,2-1,1-1
1999-09-12,Empoli,Sampdoria,1-0,1-0
1999-09-12,Genoa,Pescara,1-2,0-0
1999-09-12,Napoli,Fermana,4-0,0-0
1999-09-12,Pistoiese,Savoia,2-1,0-0
1999-09-12,Ravenna,Atalanta,1-3,1-1
1999-09-12,Ternana,Vicenza,1-0,1-0
1999-09-12,Treviso,Cesena,2-1,1-1
1999-09-19,Cesena,Genoa,1-0,1-0
1999-09-19,Chievo,Ternana,0-1,0-0
1999-09-19,Fermana,Brescia,1-2,0-1
1999-09-19,Monza,Empoli,1-0,0-0
1999-09-19,Pescara,Cosenza,1-1,0-0
1999-09-19,Salernitana,Pistoiese,2-0,0-0
1999-09-19,Sampdoria,Ravenna,2-1,1-1
1999-09-19,Savoia,Treviso,1-0,0-0
1999-09-19,Vicenza,Alzano,3-1,1-0
1999-09-20,Atalanta,Napoli,1-0,0-0
1999-09-24,Genoa,Salernitana,3-0,1-0
1999-09-26,Alzano,Brescia,0-1,0-1
1999-09-26,Empoli,Cesena,2-1,1-0
1999-09-26,Napoli,Vicenza,2-1,0-1
1999-09-26,Pescara,Fermana,4-2,1-2
1999-09-26,Pistoiese,Chievo,2-1,0-0
1999-09-26,Ravenna,Savoia,4-0,2-0
1999-09-26,Ternana,Atalanta,1-1,1-1
1999-09-26,Treviso,Monza,3-1,2-0
1999-09-27,Cosenza,Sampdoria,1-2,0-0
1999-10-01,Vicenza,Empoli,6-0,5-0
1999-10-03,Atalanta,Pescara,3-1,2-0
1999-10-03,Brescia,Pistoiese,2-0,1-0
1999-10-03,Cesena,Alzano,1-1,1-0
1999-10-03,Chievo,Genoa,1-0,1-0
1999-10-03,Fermana,Treviso,1-1,0-0
1999-10-03,Monza,Ravenna,1-1,1-1
1999-10-03,Sampdoria,Ternana,2-2,1-1
1999-10-03,Savoia,Cosenza,2-2,1-2
1999-10-04,Salernitana,Napoli,1-1,0-1
1999-10-08,Monza,Brescia,1-1,1-0
1999-10-10,Alzano,Salernitana,3-2,3-0
1999-10-10,Cosenza,Genoa,1-0,0-0
1999-10-10,Fermana,Savoia,3-2,2-1
1999-10-10,Napoli,Chievo,3-2,0-0
1999-10-10,Pescara,Treviso,2-2,2-0
1999-10-10,Ravenna,Vicenza,2-1,2-1
1999-10-10,Sampdoria,Atalanta,1-0,0-0
1999-10-10,Ternana,Cesena,2-2,2-0
1999-10-11,Pistoiese,Empoli,2-0,1-0
1999-10-22,Genoa,Sampdoria,1-1,0-1
1999-10-24,Atalanta,Pistoiese,3-1,3-1
1999-10-24,Brescia,Ternana,3-0,1-0
1999-10-24,Cesena,Ravenna,0-0,0-0
1999-10-24,Chievo,Fermana,2-1,1-1
1999-10-24,Empoli,Pescara,1-1,0-0
1999-10-24,Salernitana,Monza,1-1,1-1
1999-10-24,Savoia,Alzano,1-1,1-1
1999-10-24,Treviso,Napoli,5-1,2-0
1999-10-24,Vicenza,Cosenza,2-0,0-0
1999-10-31,Alzano,Genoa,3-1,2-0
1999-10-31,Cosenza,Empoli,0-0,0-0
1999-10-31,Fermana,Vicenza,1-2,1-1
1999-10-31,Monza,Atalanta,1-0,1-0
1999-10-31,Pescara,Brescia,1-2,0-1
1999-10-31,Pistoiese,Cesena,0-2,0-0
1999-10-31,Ravenna,Treviso,0-0,0-0
1999-10-31,Sampdoria,Chievo,0-0,0-0
1999-10-31,Savoia,Salernitana,0-0,0-0
1999-10-31,Ternana,Napoli,2-2,2-1
1999-11-04,Salernitana,Sampdoria,1-1,0-1
1999-11-07,Alzano,Cosenza,0-0,0-0
1999-11-07,Brescia,Atalanta,0-0,0-0
1999-11-07,Cesena,Fermana,1-0,0-0
1999-11-07,Chievo,Savoia,1-1,1-1
1999-11-07,Empoli,Ravenna,1-1,1-1
1999-11-07,Genoa,Monza,1-1,1-0
1999-11-07,Treviso,Ternana,3-1,2-1
1999-11-07,Vicenza,Pistoiese,2-1,0-1
1999-11-08,Napoli,Pescara,1-1,1-1
1999-11-12,Atalanta,Salernitana,2-0,2-0
1999-11-14,Chievo,Monza,0-0,0-0
1999-11-14,Cosenza,Ternana,1-1,1-1
1999-11-14,Empoli,Treviso,1-0,1-0
1999-11-14,Fermana,Alzano,0-1,0-1
1999-11-14,Pistoiese,Genoa,2-1,0-0
