Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Aug 1999 (34),Bologna FC (1),0-0,0-0,Torino FC (1)
?,(Sun) 29 Aug 1999 (34),ACF Fiorentina (1),1-0,0-0,Bari (1)
?,(Sun) 29 Aug 1999 (34),FC Internazionale Milano (1),3-0,1-0,Hellas Verona FC (1)
?,(Sun) 29 Aug 1999 (34),Juventus (1),1-1,1-0,Urbs Reggina (1)
?,(Sun) 29 Aug 1999 (34),US Lecce (1),2-2,0-0,AC Milan (1)
?,(Sun) 29 Aug 1999 (34),Perugia (1),1-1,0-0,Parma (1)
?,(Sun) 29 Aug 1999 (34),Piacenza Calcio (1),1-1,0-1,AS Roma (1)
?,(Sun) 29 Aug 1999 (34),Venezia (1),1-1,0-0,Udinese Calcio (1)
?,(Mon) 30 Aug 1999 (35),SS Lazio (1),2-1,1-0,Cagliari Calcio (1)
?,(Sat) 11 Sep 1999 (36),Bari (2),0-0,0-0,SS Lazio (2)
?,(Sat) 11 Sep 1999 (36),Urbs Reggina (2),2-2,1-2,ACF Fiorentina (2)
?,(Sat) 11 Sep 1999 (36),Udinese Calcio (2),3-0,1-0,Piacenza Calcio (2)
?,(Sun) 12 Sep 1999 (36),Cagliari Calcio (2),0-1,0-0,Juventus (2)
?,(Sun) 12 Sep 1999 (36),AC Milan (2),3-1,1-1,Perugia (2)
?,(Sun) 12 Sep 1999 (36),Parma (2),1-1,0-0,Bologna FC (2)
?,(Sun) 12 Sep 1999 (36),AS Roma (2),0-0,0-0,FC Internazionale Milano (2)
?,(Sun) 12 Sep 1999 (36),Torino FC (2),2-1,0-1,Venezia (2)
?,(Sun) 12 Sep 1999 (36),Hellas Verona FC (2),2-0,2-0,US Lecce (2)
?,(Sat) 18 Sep 1999 (37),Bari (3),1-1,1-1,AC Milan (3)
?,(Sat) 18 Sep 1999 (37),Perugia (3),3-0,3-0,Cagliari Calcio (3)
?,(Sun) 19 Sep 1999 (37),Bologna FC (3),0-1,0-0,Urbs Reggina (3)
?,(Sun) 19 Sep 1999 (37),ACF Fiorentina (3),4-1,2-0,Hellas Verona FC (3)
?,(Sun) 19 Sep 1999 (37),FC Internazionale Milano (3),5-1,3-1,Parma (3)
?,(Sun) 19 Sep 1999 (37),Juventus (3),4-1,3-0,Udinese Calcio (3)
?,(Sun) 19 Sep 1999 (37),SS Lazio (3),3-0,2-0,Torino FC (3)
?,(Sun) 19 Sep 1999 (37),Piacenza Calcio (3),1-1,1-1,US Lecce (3)
?,(Sun) 19 Sep 1999 (37),Venezia (3),1-3,0-1,AS Roma (3)
?,(Sat) 25 Sep 1999 (38),US Lecce (4),2-0,1-0,Juventus (4)
?,(Sat) 25 Sep 1999 (38),AC Milan (4),4-0,2-0,Bologna FC (4)
?,(Sun) 26 Sep 1999 (38),Cagliari Calcio (4),1-1,1-1,Venezia (4)
?,(Sun) 26 Sep 1999 (38),Parma (4),1-2,0-1,SS Lazio (4)
?,(Sun) 26 Sep 1999 (38),Urbs Reggina (4),1-0,0-0,Piacenza Calcio (4)
?,(Sun) 26 Sep 1999 (38),AS Roma (4),3-1,1-0,Perugia (4)
?,(Sun) 26 Sep 1999 (38),Torino FC (4),0-1,0-0,FC Internazionale Milano (4)
?,(Sun) 26 Sep 1999 (38),Udinese Calcio (4),1-1,0-1,ACF Fiorentina (4)
?,(Sun) 26 Sep 1999 (38),Hellas Verona FC (4),0-1,0-1,Bari (4)
?,(Sat) 2 Oct 1999 (39),Cagliari Calcio (5),1-1,1-0,Torino FC (5)
?,(Sat) 2 Oct 1999 (39),FC Internazionale Milano (5),2-1,0-0,Piacenza Calcio (5)
?,(Sun) 3 Oct 1999 (39),Bari (5),1-1,1-0,Udinese Calcio (5)
?,(Sun) 3 Oct 1999 (39),Bologna FC (5),2-0,2-0,US Lecce (5)
?,(Sun) 3 Oct 1999 (39),ACF Fiorentina (5),1-3,0-1,AS Roma (5)
?,(Sun) 3 Oct 1999 (39),Juventus (5),1-0,0-0,Venezia (5)
?,(Sun) 3 Oct 1999 (39),SS Lazio (5),4-4,3-2,AC Milan (5)
?,(Sun) 3 Oct 1999 (39),Parma (5),3-0,3-0,Hellas Verona FC (5)
?,(Sun) 3 Oct 1999 (39),Perugia (5),2-1,2-0,Urbs Reggina (5)
?,(Sat) 16 Oct 1999 (41),ACF Fiorentina (6),0-2,0-0,Parma (6)
?,(Sat) 16 Oct 1999 (41),Udinese Calcio (6),0-3,0-2,SS Lazio (6)
?,(Sun) 17 Oct 1999 (41),US Lecce (6),2-1,0-1,Urbs Reggina (6)
?,(Sun) 17 Oct 1999 (41),AC Milan (6),2-2,1-2,Cagliari Calcio (6)
?,(Sun) 17 Oct 1999 (41),Piacenza Calcio (6),0-0,0-0,Bologna FC (6)
?,(Sun) 17 Oct 1999 (41),AS Roma (6),0-1,0-0,Juventus (6)
?,(Sun) 17 Oct 1999 (41),Torino FC (6),3-1,1-0,Bari (6)
?,(Sun) 17 Oct 1999 (41),Venezia (6),1-0,0-0,FC Internazionale Milano (6)
?,(Sun) 17 Oct 1999 (41),Hellas Verona FC (6),2-0,1-0,Perugia (6)
?,(Sat) 23 Oct 1999 (42),FC Internazionale Milano (7),1-2,1-0,AC Milan (7)
?,(Sat) 23 Oct 1999 (42),Perugia (7),2-1,0-1,Venezia (7)
?,(Sun) 24 Oct 1999 (42),Bari (7),1-1,0-1,Juventus (7)
