Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 27 Aug 1995 (W34),Atalanta BC (1),1-1,0-0,Parma (1)
?,(Sun) 27 Aug 1995 (W34),Bari (1),1-1,1-0,SSC Napoli (1)
?,(Sun) 27 Aug 1995 (W34),ACF Fiorentina (1),2-0,0-0,Torino FC (1)
?,(Sun) 27 Aug 1995 (W34),FC Internazionale Milano (1),1-0,0-0,LR Vicenza Virtus (1)
?,(Sun) 27 Aug 1995 (W34),Juventus (1),4-1,1-0,Cremonese (1)
?,(Sun) 27 Aug 1995 (W34),SS Lazio (1),4-1,1-0,Piacenza Calcio (1)
?,(Sun) 27 Aug 1995 (W34),Calcio Padova (1),1-2,1-2,AC Milan (1)
?,(Sun) 27 Aug 1995 (W34),UC Sampdoria (1),1-1,1-1,AS Roma (1)
?,(Sun) 27 Aug 1995 (W34),Udinese Calcio (1),1-0,0-0,Cagliari Calcio (1)
?,(Sun) 10 Sep 1995 (W36),Cagliari Calcio (2),0-1,0-1,SS Lazio (2)
?,(Sun) 10 Sep 1995 (W36),Cremonese (2),0-0,0-0,UC Sampdoria (2)
?,(Sun) 10 Sep 1995 (W36),AC Milan (2),2-1,1-0,Udinese Calcio (2)
?,(Sun) 10 Sep 1995 (W36),SSC Napoli (2),2-0,1-0,Calcio Padova (2)
?,(Sun) 10 Sep 1995 (W36),Parma (2),2-1,0-1,FC Internazionale Milano (2)
?,(Sun) 10 Sep 1995 (W36),Piacenza Calcio (2),0-4,0-1,Juventus (2)
?,(Sun) 10 Sep 1995 (W36),AS Roma (2),0-1,0-0,Atalanta BC (2)
?,(Sun) 10 Sep 1995 (W36),Torino FC (2),3-1,1-1,Bari (2)
?,(Sun) 10 Sep 1995 (W36),LR Vicenza Virtus (2),1-0,0-0,ACF Fiorentina (2)
?,(Sun) 17 Sep 1995 (W37),Atalanta BC (3),1-3,1-1,SSC Napoli (3)
?,(Sun) 17 Sep 1995 (W37),Bari (3),3-3,2-1,SS Lazio (3)
?,(Sun) 17 Sep 1995 (W37),ACF Fiorentina (3),3-1,3-1,Cagliari Calcio (3)
?,(Sun) 17 Sep 1995 (W37),FC Internazionale Milano (3),0-0,0-0,Piacenza Calcio (3)
?,(Sun) 17 Sep 1995 (W37),Juventus (3),1-0,1-0,LR Vicenza Virtus (3)
?,(Sun) 17 Sep 1995 (W37),Calcio Padova (3),1-1,1-1,Torino FC (3)
?,(Sun) 17 Sep 1995 (W37),AS Roma (3),1-2,1-1,AC Milan (3)
?,(Sun) 17 Sep 1995 (W37),UC Sampdoria (3),3-0,1-0,Parma (3)
?,(Sun) 17 Sep 1995 (W37),Udinese Calcio (3),3-2,0-0,Cremonese (3)
?,(Sun) 24 Sep 1995 (W38),Cagliari Calcio (4),0-0,0-0,Juventus (4)
?,(Sun) 24 Sep 1995 (W38),Cremonese (4),0-1,0-0,AS Roma (4)
?,(Sun) 24 Sep 1995 (W38),SS Lazio (4),2-2,2-1,Udinese Calcio (4)
?,(Sun) 24 Sep 1995 (W38),AC Milan (4),3-0,1-0,Atalanta BC (4)
?,(Sun) 24 Sep 1995 (W38),SSC Napoli (4),2-1,1-0,FC Internazionale Milano (4)
?,(Sun) 24 Sep 1995 (W38),Parma (4),3-0,2-0,ACF Fiorentina (4)
?,(Sun) 24 Sep 1995 (W38),Piacenza Calcio (4),3-2,1-0,Bari (4)
?,(Sun) 24 Sep 1995 (W38),Torino FC (4),1-1,0-0,UC Sampdoria (4)
