Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 4 Sep 1994 (35),Bari (1),0-1,?,SS Lazio (1)
?,(Sun) 4 Sep 1994 (35),Brescia (1),1-1,?,Juventus (1)
?,(Sun) 4 Sep 1994 (35),ACF Fiorentina (1),2-1,?,Cagliari Calcio (1)
?,(Sun) 4 Sep 1994 (35),AC Milan (1),1-0,?,Genoa CFC (1)
?,(Sun) 4 Sep 1994 (35),SSC Napoli (1),1-0,?,AC Reggiana (1)
?,(Sun) 4 Sep 1994 (35),Parma (1),2-0,?,Cremonese (1)
?,(Sun) 4 Sep 1994 (35),AS Roma (1),1-1,?,Foggia (1)
?,(Sun) 4 Sep 1994 (35),UC Sampdoria (1),5-0,?,Calcio Padova (1)
?,(Sun) 4 Sep 1994 (35),Torino FC (1),0-2,?,FC Internazionale Milano (1)
?,(Sun) 11 Sep 1994 (36),Cagliari Calcio (2),1-1,?,AC Milan (2)
?,(Sun) 11 Sep 1994 (36),Cremonese (2),2-0,?,SSC Napoli (2)
?,(Sun) 11 Sep 1994 (36),Foggia (2),3-1,?,Brescia (2)
?,(Sun) 11 Sep 1994 (36),Genoa CFC (2),1-1,?,ACF Fiorentina (2)
?,(Sun) 11 Sep 1994 (36),FC Internazionale Milano (2),0-1,?,AS Roma (2)
?,(Sun) 11 Sep 1994 (36),Juventus (2),2-0,?,Bari (2)
?,(Sun) 11 Sep 1994 (36),SS Lazio (2),3-0,?,Torino FC (2)
?,(Sun) 11 Sep 1994 (36),Calcio Padova (2),0-3,?,Parma (2)
?,(Sun) 11 Sep 1994 (36),AC Reggiana (2),0-2,?,UC Sampdoria (2)
?,(Sun) 18 Sep 1994 (37),Bari (3),1-0,?,AC Reggiana (3)
?,(Sun) 18 Sep 1994 (37),Brescia (3),0-0,?,FC Internazionale Milano (3)
?,(Sun) 18 Sep 1994 (37),ACF Fiorentina (3),3-1,?,Cremonese (3)
?,(Sun) 18 Sep 1994 (37),AC Milan (3),2-1,?,SS Lazio (3)
?,(Sun) 18 Sep 1994 (37),SSC Napoli (3),0-2,?,Juventus (3)
?,(Sun) 18 Sep 1994 (37),Parma (3),2-1,?,Cagliari Calcio (3)
?,(Sun) 18 Sep 1994 (37),AS Roma (3),3-0,?,Genoa CFC (3)
?,(Sun) 18 Sep 1994 (37),UC Sampdoria (3),1-1,?,Foggia (3)
?,(Sun) 18 Sep 1994 (37),Torino FC (3),2-0,?,Calcio Padova (3)
?,(Sun) 25 Sep 1994 (38),Cagliari Calcio (4),2-0,?,Brescia (4)
?,(Sun) 25 Sep 1994 (38),Cremonese (4),1-0,?,AC Milan (4)
?,(Sun) 25 Sep 1994 (38),Foggia (4),0-2,?,Torino FC (4)
