Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 30 Aug 2003 (W35),Urbs Reggina (1),2-2,2-0,UC Sampdoria (1)
?,(Sun) 31 Aug 2003 (W35),Bologna FC (1),2-2,1-1,Parma (1)
?,(Sun) 31 Aug 2003 (W35),Brescia (1),1-1,0-1,AC Chievo Verona (1)
?,(Sun) 31 Aug 2003 (W35),FC Internazionale Milano (1),2-0,0-0,Modena FC (1)
?,(Sun) 31 Aug 2003 (W35),Juventus (1),5-1,1-0,Empoli (1)
?,(Sun) 31 Aug 2003 (W35),SS Lazio (1),4-1,3-0,US Lecce (1)
?,(Sun) 31 Aug 2003 (W35),Perugia (1),2-2,2-1,SS Robur Siena (1)
?,(Sun) 31 Aug 2003 (W35),Udinese Calcio (1),1-2,1-1,AS Roma (1)
?,(Mon) 1 Sep 2003 (W36),US Anconitana ASD (1),0-2,0-1,AC Milan (1)
?,(Sat) 13 Sep 2003 (W37),AC Milan (2),2-1,1-1,Bologna FC (2)
?,(Sat) 13 Sep 2003 (W37),UC Sampdoria (2),1-2,0-1,SS Lazio (2)
?,(Sun) 14 Sep 2003 (W37),AC Chievo Verona (2),1-2,1-1,Juventus (2)
?,(Sun) 14 Sep 2003 (W37),Empoli (2),1-1,1-1,Urbs Reggina (2)
?,(Sun) 14 Sep 2003 (W37),US Lecce (2),3-1,1-0,US Anconitana ASD (2)
?,(Sun) 14 Sep 2003 (W37),Modena FC (2),0-1,0-0,Udinese Calcio (2)
?,(Sun) 14 Sep 2003 (W37),Parma (2),3-0,1-0,Perugia (2)
?,(Sun) 14 Sep 2003 (W37),AS Roma (2),5-0,3-0,Brescia (2)
?,(Sun) 14 Sep 2003 (W37),SS Robur Siena (2),0-1,0-1,FC Internazionale Milano (2)
?,(Sat) 20 Sep 2003 (W38),US Anconitana ASD (3),1-1,0-0,Modena FC (3)
?,(Sat) 20 Sep 2003 (W38),SS Robur Siena (3),4-0,2-0,Empoli (3)
?,(Sun) 21 Sep 2003 (W38),Bologna FC (3),2-0,0-0,Udinese Calcio (3)
?,(Sun) 21 Sep 2003 (W38),Brescia (3),4-4,1-2,Urbs Reggina (3)
?,(Sun) 21 Sep 2003 (W38),FC Internazionale Milano (3),0-0,0-0,UC Sampdoria (3)
?,(Sun) 21 Sep 2003 (W38),Juventus (3),2-2,2-1,AS Roma (3)
?,(Sun) 21 Sep 2003 (W38),SS Lazio (3),2-3,1-1,Parma (3)
?,(Sun) 21 Sep 2003 (W38),US Lecce (3),1-2,0-0,AC Chievo Verona (3)
?,(Sun) 21 Sep 2003 (W38),Perugia (3),1-1,1-1,AC Milan (3)
?,(Sat) 27 Sep 2003 (W39),Urbs Reggina (4),0-2,0-1,Juventus (4)
?,(Sat) 27 Sep 2003 (W39),Udinese Calcio (4),0-0,0-0,FC Internazionale Milano (4)
?,(Sun) 28 Sep 2003 (W39),AC Chievo Verona (4),4-1,1-0,Perugia (4)
?,(Sun) 28 Sep 2003 (W39),Empoli (4),2-2,0-1,SS Lazio (4)
?,(Sun) 28 Sep 2003 (W39),AC Milan (4),3-0,1-0,US Lecce (4)
?,(Sun) 28 Sep 2003 (W39),Modena FC (4),2-0,2-0,Bologna FC (4)
?,(Sun) 28 Sep 2003 (W39),Parma (4),1-1,0-1,SS Robur Siena (4)
?,(Sun) 28 Sep 2003 (W39),AS Roma (4),3-0,0-0,US Anconitana ASD (4)
?,(Sun) 28 Sep 2003 (W39),UC Sampdoria (4),2-1,0-0,Brescia (4)
?,(Sun) 5 Oct 2003 (W40),US Anconitana ASD (5),0-3,0-2,Udinese Calcio (5)
?,(Sun) 5 Oct 2003 (W40),Empoli (5),0-3,0-0,Modena FC (5)
?,(Sun) 5 Oct 2003 (W40),FC Internazionale Milano (5),1-3,0-1,AC Milan (5)
?,(Sun) 5 Oct 2003 (W40),Juventus (5),2-1,1-1,Bologna FC (5)
?,(Sun) 5 Oct 2003 (W40),SS Lazio (5),1-0,0-0,AC Chievo Verona (5)
?,(Sun) 5 Oct 2003 (W40),US Lecce (5),1-4,1-1,Brescia (5)
?,(Sun) 5 Oct 2003 (W40),Parma (5),1-0,1-0,UC Sampdoria (5)
?,(Sun) 5 Oct 2003 (W40),Perugia (5),0-0,0-0,Urbs Reggina (5)
?,(Sun) 5 Oct 2003 (W40),SS Robur Siena (5),0-0,0-0,AS Roma (5)
?,(Sat) 18 Oct 2003 (W42),US Anconitana ASD (6),2-3,0-2,Juventus (6)
?,(Sat) 18 Oct 2003 (W42),Brescia (6),2-2,1-0,FC Internazionale Milano (6)
?,(Sun) 19 Oct 2003 (W42),Bologna FC (6),2-2,0-0,Perugia (6)
?,(Sun) 19 Oct 2003 (W42),AC Chievo Verona (6),1-1,1-0,UC Sampdoria (6)
?,(Sun) 19 Oct 2003 (W42),AC Milan (6),1-0,1-0,SS Lazio (6)
?,(Sun) 19 Oct 2003 (W42),Modena FC (6),2-0,0-0,US Lecce (6)
?,(Sun) 19 Oct 2003 (W42),Urbs Reggina (6),2-1,1-0,SS Robur Siena (6)
?,(Sun) 19 Oct 2003 (W42),AS Roma (6),2-0,1-0,Parma (6)
?,(Sun) 19 Oct 2003 (W42),Udinese Calcio (6),2-0,2-0,Empoli (6)
?,(Sat) 25 Oct 2003 (W43),Empoli (7),0-1,0-0,AC Chievo Verona (7)
?,(Sat) 25 Oct 2003 (W43),SS Robur Siena (7),2-1,1-1,US Lecce (7)
?,(Sun) 26 Oct 2003 (W43),FC Internazionale Milano (7),0-0,0-0,AS Roma (7)
?,(Sun) 26 Oct 2003 (W43),Juventus (7),2-0,2-0,Brescia (7)
?,(Sun) 26 Oct 2003 (W43),SS Lazio (7),2-1,0-0,Bologna FC (7)
?,(Sun) 26 Oct 2003 (W43),Parma (7),3-0,1-0,Modena FC (7)
?,(Sun) 26 Oct 2003 (W43),Perugia (7),3-3,2-1,Udinese Calcio (7)
?,(Sun) 26 Oct 2003 (W43),Urbs Reggina (7),0-0,0-0,US Anconitana ASD (7)
?,(Sun) 26 Oct 2003 (W43),UC Sampdoria (7),0-3,0-1,AC Milan (7)
?,(Sat) 1 Nov 2003 (W44),AC Milan (8),1-1,0-0,Juventus (8)
?,(Sat) 1 Nov 2003 (W44),Udinese Calcio (8),1-2,1-2,SS Lazio (8)
?,(Sun) 2 Nov 2003 (W44),US Anconitana ASD (8),0-0,0-0,SS Robur Siena (8)
?,(Sun) 2 Nov 2003 (W44),Bologna FC (8),0-1,0-1,UC Sampdoria (8)
