Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 7 Sep 2003 (35),Catania (1),0-3,0-2,Cagliari Calcio (1)
?,(Sun) 7 Sep 2003 (35),SSC Napoli (1),0-1,0-0,Como (1)
?,(Thu) 11 Sep 2003 (36),Albinoleffe (1),1-2,0-1,Ternana (1)
?,(Thu) 11 Sep 2003 (36),Avellino (1),0-0,0-0,Palermo (1)
?,(Thu) 11 Sep 2003 (36),Bari (1),2-1,1-0,Torino FC (1)
?,(Thu) 11 Sep 2003 (36),Cagliari Calcio (2),3-0,3-0,Pescara (1)
?,(Thu) 11 Sep 2003 (36),Como (2),1-4,0-2,Catania (2)
?,(Thu) 11 Sep 2003 (36),ACF Fiorentina (1),1-1,1-0,Triestina (1)
?,(Thu) 11 Sep 2003 (36),Genoa CFC (1),0-1,0-1,Livorno (1)
?,(Thu) 11 Sep 2003 (36),Messina (1),1-1,0-0,SSC Napoli (2)
?,(Thu) 11 Sep 2003 (36),Piacenza (1),0-0,0-0,Atalanta BC (1)
?,(Thu) 11 Sep 2003 (36),Salernitana (1),0-0,0-0,Ascoli (1)
?,(Thu) 11 Sep 2003 (36),Venezia (1),1-1,1-1,Vicenza (1)
?,(Thu) 11 Sep 2003 (36),Hellas Verona FC (1),0-0,0-0,Treviso (1)
?,(Sun) 14 Sep 2003 (36),Ascoli (2),1-0,0-0,Como (3)
?,(Sun) 14 Sep 2003 (36),Atalanta BC (2),2-1,0-0,Albinoleffe (2)
?,(Sun) 14 Sep 2003 (36),Catania (3),1-1,1-1,Hellas Verona FC (2)
?,(Sun) 14 Sep 2003 (36),Livorno (2),0-0,0-0,Avellino (2)
?,(Sun) 14 Sep 2003 (36),SSC Napoli (3),1-1,1-1,Piacenza (2)
?,(Sun) 14 Sep 2003 (36),Palermo (2),1-0,0-0,Cagliari Calcio (3)
?,(Sun) 14 Sep 2003 (36),Pescara (2),1-0,1-0,Venezia (2)
?,(Sun) 14 Sep 2003 (36),Ternana (2),3-0,1-0,Messina (2)
?,(Sun) 14 Sep 2003 (36),Torino FC (2),1-0,0-0,Genoa CFC (2)
?,(Sun) 14 Sep 2003 (36),Treviso (2),1-1,0-0,Bari (2)
?,(Sun) 14 Sep 2003 (36),Triestina (2),2-1,0-1,Salernitana (2)
?,(Sun) 14 Sep 2003 (36),Vicenza (2),1-1,1-1,ACF Fiorentina (2)
?,(Sat) 20 Sep 2003 (37),Albinoleffe (3),1-0,0-0,ACF Fiorentina (3)
?,(Sat) 20 Sep 2003 (37),Avellino (3),3-0,?,SSC Napoli (4)
?,(Sat) 20 Sep 2003 (37),Ascoli (3),2-1,1-0,Pescara (3)
?,(Sat) 20 Sep 2003 (37),Cagliari Calcio (4),1-1,1-1,Treviso (3)
?,(Sat) 20 Sep 2003 (37),Como (4),0-2,0-1,Torino FC (3)
?,(Sat) 20 Sep 2003 (37),Genoa CFC (3),0-3,0-3,Atalanta BC (3)
?,(Sat) 20 Sep 2003 (37),Messina (3),1-1,0-0,Vicenza (3)
?,(Sat) 20 Sep 2003 (37),Palermo (3),2-1,1-0,Ternana (3)
?,(Sat) 20 Sep 2003 (37),Piacenza (3),1-0,1-0,Venezia (3)
?,(Sat) 20 Sep 2003 (37),Salernitana (3),1-2,0-2,Catania (4)
?,(Sat) 20 Sep 2003 (37),Triestina (3),4-3,0-2,Livorno (3)
?,(Sat) 20 Sep 2003 (37),Hellas Verona FC (3),4-3,2-1,Bari (3)
?,(Tue) 23 Sep 2003 (38),Albinoleffe (4),1-1,1-0,Livorno (4)
?,(Tue) 23 Sep 2003 (38),Avellino (4),1-3,1-1,Torino FC (4)
?,(Tue) 23 Sep 2003 (38),Bari (4),1-2,1-0,Ternana (4)
?,(Tue) 23 Sep 2003 (38),Cagliari Calcio (5),3-0,1-0,Ascoli (4)
?,(Tue) 23 Sep 2003 (38),Como (5),1-1,1-0,Pescara (4)
?,(Tue) 23 Sep 2003 (38),ACF Fiorentina (4),1-1,1-0,Atalanta BC (4)
?,(Tue) 23 Sep 2003 (38),Genoa CFC (4),0-0,0-0,Treviso (4)
?,(Tue) 23 Sep 2003 (38),Messina (4),1-1,1-1,Triestina (4)
?,(Tue) 23 Sep 2003 (38),Piacenza (4),1-0,1-0,Vicenza (4)
?,(Tue) 23 Sep 2003 (38),Salernitana (4),1-1,0-0,Palermo (4)
?,(Tue) 23 Sep 2003 (38),Venezia (4),0-3,0-0,Catania (5)
?,(Tue) 23 Sep 2003 (38),Hellas Verona FC (4),1-1,0-0,SSC Napoli (5)
?,(Sat) 27 Sep 2003 (38),Atalanta BC (5),2-1,2-1,Cagliari Calcio (6)
?,(Sat) 27 Sep 2003 (38),Bari (5),0-1,0-1,Albinoleffe (5)
?,(Sat) 27 Sep 2003 (38),Catania (6),1-0,1-0,Messina (5)
?,(Sat) 27 Sep 2003 (38),ACF Fiorentina (5),2-1,1-1,Piacenza (5)
?,(Sat) 27 Sep 2003 (38),Livorno (5),2-0,1-0,Salernitana (5)
?,(Sat) 27 Sep 2003 (38),SSC Napoli (6),1-1,0-0,Ascoli (5)
?,(Sat) 27 Sep 2003 (38),Pescara (5),1-0,1-0,Triestina (5)
?,(Sat) 27 Sep 2003 (38),Ternana (5),1-0,0-0,Genoa CFC (5)
?,(Sat) 27 Sep 2003 (38),Torino FC (5),2-1,2-0,Palermo (5)
?,(Sat) 27 Sep 2003 (38),Treviso (5),2-0,2-0,Como (6)
?,(Sat) 27 Sep 2003 (38),Venezia (5),2-1,1-0,Avellino (5)
?,(Sat) 27 Sep 2003 (38),Vicenza (5),1-2,1-1,Hellas Verona FC (5)
?,(Sat) 4 Oct 2003 (39),Albinoleffe (6),0-0,0-0,Venezia (6)
?,(Sat) 4 Oct 2003 (39),Ascoli (6),0-1,0-0,Livorno (6)
?,(Sat) 4 Oct 2003 (39),Avellino (6),0-1,0-1,Vicenza (6)
?,(Sat) 4 Oct 2003 (39),Como (7),2-2,0-2,Piacenza (6)
?,(Sat) 4 Oct 2003 (39),Genoa CFC (6),2-0,0-0,Bari (6)
?,(Sat) 4 Oct 2003 (39),Messina (6),2-2,1-0,Cagliari Calcio (7)
?,(Sat) 4 Oct 2003 (39),Palermo (6),2-1,1-0,Pescara (6)
?,(Sat) 4 Oct 2003 (39),Salernitana (6),1-0,1-0,ACF Fiorentina (6)
?,(Sat) 4 Oct 2003 (39),Ternana (6),0-0,0-0,Torino FC (6)
?,(Sat) 4 Oct 2003 (39),Treviso (6),2-1,0-0,Catania (7)
?,(Sat) 4 Oct 2003 (39),Triestina (6),0-0,0-0,SSC Napoli (7)
?,(Sat) 4 Oct 2003 (39),Hellas Verona FC (6),1-2,0-2,Atalanta BC (6)
?,(Wed) 8 Oct 2003 (40),Ascoli (7),0-1,0-0,Genoa CFC (7)
?,(Wed) 8 Oct 2003 (40),Atalanta BC (7),0-0,0-0,Venezia (7)
?,(Wed) 8 Oct 2003 (40),Livorno (7),3-0,3-0,Messina (7)
?,(Wed) 8 Oct 2003 (40),Palermo (7),1-1,0-0,Piacenza (7)
?,(Wed) 8 Oct 2003 (40),Pescara (7),0-0,0-0,ACF Fiorentina (7)
?,(Wed) 8 Oct 2003 (40),Ternana (7),2-0,2-0,Hellas Verona FC (7)
?,(Wed) 8 Oct 2003 (40),Torino FC (7),0-1,0-0,Salernitana (7)
?,(Wed) 8 Oct 2003 (40),Treviso (7),2-1,0-1,Albinoleffe (7)
?,(Wed) 8 Oct 2003 (40),Triestina (7),2-1,1-0,Avellino (7)
?,(Wed) 8 Oct 2003 (40),Vicenza (7),1-1,0-0,Bari (7)
?,(Sun) 12 Oct 2003 (40),Atalanta BC (8),4-1,1-1,Triestina (8)
?,(Sun) 12 Oct 2003 (40),Avellino (8),0-1,0-0,Messina (8)
?,(Sun) 12 Oct 2003 (40),Bari (8),1-2,0-1,Ascoli (8)
?,(Sun) 12 Oct 2003 (40),Cagliari Calcio (8),3-0,2-0,Ternana (8)
?,(Sun) 12 Oct 2003 (40),Catania (8),1-1,1-0,Vicenza (8)
?,(Sun) 12 Oct 2003 (40),Como (8),0-1,0-0,Palermo (8)
?,(Sun) 12 Oct 2003 (40),ACF Fiorentina (8),2-0,1-0,Treviso (8)
?,(Sun) 12 Oct 2003 (40),SSC Napoli (8),0-0,0-0,Livorno (8)
?,(Sun) 12 Oct 2003 (40),Pescara (8),2-1,1-1,Torino FC (8)
?,(Sun) 12 Oct 2003 (40),Piacenza (8),1-0,1-0,Salernitana (8)
?,(Sun) 12 Oct 2003 (40),Venezia (8),2-2,2-0,Genoa CFC (8)
?,(Sun) 12 Oct 2003 (40),Hellas Verona FC (8),2-3,1-2,Albinoleffe (8)
?,(Wed) 15 Oct 2003 (41),Ascoli (9),2-1,2-0,Venezia (9)
?,(Wed) 15 Oct 2003 (41),Atalanta BC (9),1-0,0-0,Pescara (9)
?,(Wed) 15 Oct 2003 (41),Genoa CFC (9),4-2,1-0,Albinoleffe (9)
?,(Wed) 15 Oct 2003 (41),Livorno (9),1-1,0-0,Bari (9)
?,(Wed) 15 Oct 2003 (41),Messina (9),2-0,1-0,Piacenza (9)
?,(Wed) 15 Oct 2003 (41),Palermo (9),2-0,2-0,ACF Fiorentina (9)
?,(Wed) 15 Oct 2003 (41),Salernitana (9),1-0,1-0,Avellino (9)
?,(Wed) 15 Oct 2003 (41),Ternana (9),3-1,1-1,Catania (9)
?,(Wed) 15 Oct 2003 (41),Torino FC (9),4-2,2-0,Cagliari Calcio (9)
?,(Wed) 15 Oct 2003 (41),Treviso (9),0-1,0-0,SSC Napoli (9)
?,(Wed) 15 Oct 2003 (41),Triestina (9),2-2,0-0,Hellas Verona FC (9)
?,(Wed) 15 Oct 2003 (41),Vicenza (9),0-1,0-1,Como (9)
?,(Sat) 18 Oct 2003 (41),Albinoleffe (10),1-1,0-0,Catania (10)
?,(Sat) 18 Oct 2003 (41),Avellino (10),2-2,0-1,Ascoli (10)
?,(Sat) 18 Oct 2003 (41),Bari (10),4-1,3-0,Triestina (10)
?,(Sat) 18 Oct 2003 (41),Cagliari Calcio (10),4-1,3-1,Livorno (10)
?,(Sat) 18 Oct 2003 (41),Como (10),0-2,0-0,Ternana (10)
?,(Sat) 18 Oct 2003 (41),ACF Fiorentina (10),1-0,1-0,Hellas Verona FC (10)
?,(Sat) 18 Oct 2003 (41),Genoa CFC (10),1-1,1-0,Pescara (10)
?,(Sat) 18 Oct 2003 (41),Messina (10),2-0,2-0,Salernitana (10)
?,(Sat) 18 Oct 2003 (41),SSC Napoli (10),1-1,0-1,Vicenza (10)
?,(Sat) 18 Oct 2003 (41),Piacenza (10),2-0,1-0,Treviso (10)
?,(Sat) 18 Oct 2003 (41),Torino FC (10),0-1,0-1,Atalanta BC (10)
?,(Sat) 18 Oct 2003 (41),Venezia (10),1-1,0-0,Palermo (10)
?,(Sat) 25 Oct 2003 (42),Ascoli (11),1-2,1-1,Palermo (11)
?,(Sat) 25 Oct 2003 (42),Atalanta BC (11),2-2,0-1,Messina (11)
?,(Sat) 25 Oct 2003 (42),Bari (11),0-0,0-0,ACF Fiorentina (11)
?,(Sat) 25 Oct 2003 (42),Catania (11),3-0,2-0,Piacenza (11)
?,(Sat) 25 Oct 2003 (42),Livorno (11),2-1,1-1,Como (11)
?,(Sat) 25 Oct 2003 (42),SSC Napoli (11),2-2,1-2,Torino FC (11)
?,(Sat) 25 Oct 2003 (42),Pescara (11),2-2,0-1,Salernitana (11)
